内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
蚂蚁森林，救了多少中年人的命,banfo,开头金句,激昂,d12d5820ce35ea892f3b6a856a7dec0d,8.0,待处理,制造悬念 + 夸张断言,逻辑
看到这个标题，你肯定会觉得夸张。但别急，看下去，你就知道没开玩笑。,banfo,开头金句,激昂,7fd8cca9654ad8cd6d77886167245e95,7.0,待处理,预期管理 + 引导阅读,逻辑
我有个朋友，老偷我蚂蚁森林能量，长期霸占我好友榜单第一。,banfo,正文段落,中性,03816370d862f0716622f975dae3487d,5.0,待处理,故事引入 + 制造反差,对比
他说，你不懂，蚂蚁森林，对我来说，就是一个家庭大夫。他救了我的命。,banfo,金句语录,激昂,c41cbc1ecf5f97fdcbd74d27ce60765b,8.0,待处理,金句 + 情感共鸣,"共情,煽情"
我这个人没啥大的抱负，但运气好，刚好踩中了世界的几个风口，经济宽裕了。但身体垮了。,banfo,正文段落,消极,96aa3a6d849a85f6d7aa633dbc6d45b8,7.0,待处理,先扬后抑 + 制造焦虑,焦虑
人到中年，睡眠成了一种奢侈。,banfo,金句语录,消极,0c803930357958d45321a9c5e7f481d8,9.0,待处理,金句 + 情感共鸣,"共情,煽情"
一看体检报告，都觉得一股子火化场的味道。,banfo,金句语录,激昂,85acb1023d8259505ee00f27d1c73af7,8.0,待处理,夸张比喻 + 制造恐惧,焦虑
醒了知道睡眠不够不敢爬起来，怕猝死。但死活又睡不着，继续刷短视频,banfo,正文段落,消极,b0381a5592b5da120d0ce268437cda61,6.0,待处理,矛盾困境 + 细节描写,逻辑
这东西不是药，也不来钱，但成了我生活中的锚定物。他把我的生物钟，给定住了。,banfo,金句语录,积极,add3a1688c8a51fb701c93b519ec86cb,9.0,待处理,金句 + 核心观点,逻辑
我始终要和别人竞争，这种数据压倒别人的感觉太好了。,banfo,正文段落,积极,a9440bc30f46267265e30fb3972b854f,7.0,待处理,揭示人性驱动力,逻辑
白天有了运动，晚上就容易睡觉。而且你想着第二天还要收能量，你会逼着自己为了能量而睡觉。,banfo,正文段落,积极,d35634efbfcd8d301c423717563a40d1,6.0,待处理,正向循环逻辑,逻辑
能量来得太不容易了，在蚂蚁森林种一颗冷杉最快最快也得半年的时间才能集齐，平时线下用支付宝才能换来5g能量，所以你就特别在意这些能量,banfo,正文段落,中性,b5783001b256637d6b7907c504b0dff6,6.0,待处理,沉没成本效应 + 稀缺性原理,逻辑
他强制让我已经乱掉的时间线，恢复了有序。他就是我生活中的定海神针。,banfo,金句语录,积极,3734a2e3a1ab4e73b538f547f1af7ae8,8.0,待处理,比喻升华 + 情感共鸣,"共情,煽情"
如果你想维持健康，就得有个驱动力。要么爱美，要么维持形象，要么像我这样，找了个驱动。,banfo,正文段落,积极,c2196daf375c1d7d7f097e4a4c63a248,7.0,待处理,普适性建议 + 个人案例,逻辑
从这个角度来看，支付宝甚至可以算是医疗行业的顶流。,banfo,金句语录,激昂,617b907afb73874f5e440ce4cd970883,7.0,待处理,跨界类比 + 制造惊喜,逻辑
他嘿嘿一笑，因为每天早上打开支付宝就可以看到我那一堆零的余额啊。这也是我的快乐。,banfo,金句语录,积极,f4d51acae9630207a269a9c8e924e847,8.0,待处理,反转 + 幽默自嘲,逻辑
我踏马一口气没喘上来。可恶，给他装到了。嫉妒让我丑陋。,banfo,正文段落,激昂,742b69e64a93ccf88c56e2b1e37b633b,7.0,待处理,情感共鸣 + 幽默收尾,"共情,煽情"
微信的大动作，为了什么？,banfo,开头金句,激昂,5bdb7fba7d7404e9c2c9971278e726d4,7.0,待处理,悬念提问,逻辑
我真心建议大家，把精力放在内容上，其他的脏活累活，尽可能交出去。,banfo,正文段落,积极,8a33e2f5891157a949fd1ae9243f86e2,7.0,待处理,提出主张 + 价值排序,逻辑
你的时间精力，应该只放在一个地方。,banfo,正文段落,中性,4e0fd4be25a4749c7752138e1145a7cb,6.0,待处理,聚焦原则,逻辑
重要的从来不是做什么，而是不做什么。,banfo,金句语录,激昂,09482321b8a30a8e74311fceaf5585b2,9.0,待处理,逆向思维 + 价值重定义,逻辑
集中一点，才能登峰造极。,banfo,金句语录,激昂,9488b619f82a6868c8bd91fd27dddda7,8.0,待处理,类比升华,逻辑
微信公众平台发布公告，要求商业合作营销内容需通过官方广告平台发布，以提升合规能力和用户体验。,banfo,正文段落,中性,c62e5dd5d1fa6de0f5300136ac2149d1,5.0,待处理,政策解读 + 趋势说明,逻辑
我认为这是一个必然且好的趋势，其他内容平台早已实行类似做法。,banfo,金句语录,积极,aa39d6c20685675b218a534b8399fc11,6.0,待处理,观点陈述 + 趋势背书,逻辑
对甲乙双方而言，走平台流程意味着简单、快速、方便且合规。,banfo,金句语录,积极,e348b8c57d8c5c1b8bf82d438bedd4ce,6.0,待处理,利益点罗列,逻辑
一切都按流程走，对创作者来说反而是一种利好。,banfo,金句语录,积极,af53ee29a66a7b3aae36fc65e5ca6055,7.0,待处理,反直觉观点,逻辑
做内容最基础的事实是，绝大部分人图的就是收益。,banfo,开头金句,激昂,7b06021861d342f4eed92e44b5417401,8.0,待处理,直击本质提问,逻辑
名和利，最终都归于精神或物质的收益，核心仍是收益。,banfo,金句语录,中性,143042bac9cea7e393753f340a0f1d7e,7.0,待处理,本质归纳,逻辑
大部分创作者面临的两大核心问题是：没人看和不赚钱。,banfo,正文段落,消极,a2055a06418fc024aa19b803ee838cea,7.0,待处理,痛点总结,逻辑
