内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
爱你的人会在床头放一瓶农夫山泉,banfo,开头金句,激昂,b7ee59ea2635d688a7662c74d3b2defa,9.0,待处理,制造悬念+情感绑定,煽情
要懂爱，得先懂活着，毕竟我们是阳间生物，很难死了都要爱。,banfo,金句语录,激昂,b77e82c82e7809675914e449d15d3bb6,8.0,待处理,先抑后扬+制造反差,对比
睡眠，是身体的朝圣，是灵魂和宇宙的对谈。,banfo,金句语录,积极,aaca7af4b2e7dc82de5bcc45b04d7968,9.0,待处理,诗意比喻,逻辑
你躺下了，精神放空了，小羊在你眼前跑起马拉松了，困意给你上裸绞了，宇宙开始闪烁了。,banfo,正文段落,激昂,d0848a1e1274c2e812c6a36d1f782987,8.0,待处理,场景堆叠+递进夸张,逻辑
睡不好，你也活不好。,banfo,正文段落,消极,cd64c81c246abf7a688cab28815bd3e7,7.0,待处理,因果关联+制造焦虑,焦虑
你要这工作再也挡不住你入睡，你要这世界再也拦不住你安眠。,banfo,正文段落,激昂,d9c39306e9c6a3e900ffab6d6d73d3dd,8.0,待处理,排比句式+情感宣泄,煽情
凌晨4点，你渴醒了。那种感觉，就像你跟舒马赫赛车，车头要压终点线了，自动驾驶给你倒车入库了。,banfo,正文段落,消极,bd9b6d8c3aaf6f99e99d9c89a8ff3635,8.0,待处理,场景类比+制造挫败感,逻辑
为什么车都自动驾驶了，肛塞都能用来作弊了，AI都快要替你老板坐牢了，但人依然要自己起来喝水？,banfo,正文段落,激昂,b3dc85d8cf7af57e7f69f77b03c7aa40,8.0,待处理,荒诞对比+制造共鸣,"共情,对比"
但谁说，睡眠不是人类最重要的运动呢？,banfo,正文段落,积极,43150fd6ed3547a927c1e70ccaf01667,7.0,待处理,重新定义+制造洞察,逻辑
为什么一定是运动盖？因为对你的爱容不下意外。,banfo,正文段落,积极,af1ded78a60ebeefbfb25cdf51a119df,7.0,待处理,自问自答+情感升华,煽情
你嘴里的大肠杆菌晚上也要睡觉。细菌的命，也是命。,banfo,正文段落,激昂,fb463956d3c68b3f435b1abf7b314b75,8.0,待处理,荒诞幽默+制造反差,对比
不起身，我就无法哄睡你；起了身，我就无法梦见你。,banfo,金句语录,积极,f12df6f6895430aa9723ef023d095848,9.0,待处理,矛盾修辞+情感共鸣,"共情,煽情"
枕头边的农夫山泉，就是我为你搭建的爱之温泉。,banfo,正文段落,积极,98db438c8eeb959f4469003a3765b1f2,7.0,待处理,比喻升华,逻辑
伸手一摸，就是水；拇指一推，爱相随。嘴巴一嘬，干渴退。喝完一按，梦续杯。,banfo,正文段落,积极,65ae6f09fab6c4628994d4364e3ef9bd,8.0,待处理,排比押韵+场景描绘,逻辑
农夫山泉运动盖，成年人的精神脐带。,banfo,金句语录,激昂,425d4791cf17ef492ae6d882a1e53c5e,9.0,待处理,比喻洞察,逻辑
白天吃社会重拳，晚上喝农夫山泉。爱自己，随时都可以。,banfo,正文段落,激昂,029726d8a7b358bdb55eeb9702884d51,8.0,待处理,对比反差+行动号召,对比
就算不买新的，也要学会用运动盖装白开水。二手的爱，也是爱。,banfo,行动号召,积极,5e056cb21dc1dd55db1bac641d628aa6,7.0,待处理,降低门槛+情感包容,煽情
