内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
它卖的不只文具，更是人情世故。,banfo,开头金句,激昂,16f4058276f79eade7e9f61ed26a75e4,9.0,待处理,观点颠覆,逻辑
我本来以为这个行业也要不行了，直到看到财报，发现它活得好好的，猛得不行。,banfo,正文段落,激昂,9fd8876eb5e7c637cd96738e7ee4f9e7,7.0,待处理,先抑后扬,逻辑
你以为它是个卖中性笔的，顶多是卖文具的，结果它是一企业版京东，做电商的。,banfo,正文段落,激昂,9035d0dcc9eab46d3ab6705e49212d31,8.0,待处理,认知颠覆,逻辑
好家伙，我以为它的战场是考场，结果没想到，是职场。,banfo,正文段落,激昂,3d111f9cc923baf641a66a5efde30ca5,8.0,待处理,对比反差,对比
职场采购，是一个充满了人情世故的地方。,banfo,正文段落,中性,3da57ed13869a5b753cd06652bd1c988,6.0,待处理,观点陈述,逻辑
这个岗位本来就容易瓜田李下，拿不拿回扣都会被人背后议论，被大家怀疑。,banfo,正文段落,消极,17598a886329fb8129cf4b3799c5a59a,6.0,待处理,制造焦虑,焦虑
所以，在这个位置上的人，选品的时候最首要的点是牌子的号召力和认知度一定要足够大。,banfo,正文段落,中性,5588f35acbebbf81d70281ebeb32b579,5.0,待处理,逻辑推导,逻辑
我都选市占率第一的牌子了，你凭什么说我没有认真采购？凭什么说我在采购上有猫腻？,banfo,金句语录,激昂,4253def625562f9635f6d8f2a6dd1d72,7.0,待处理,情感共鸣,"共情,煽情"
我都给你选顺丰了，选最贵的快递了，我能有啥问题？有问题，那是顺丰的问题，选顺丰的我，是不粘锅。,banfo,金句语录,激昂,6a28b8246f5b278fef6f55d51cf8e2a7,8.0,待处理,类比论证,逻辑
所以，任何品牌想要做对公采购这个生意，一定要在C端打响认知度。,banfo,正文段落,中性,4b08291e2b47376e25d57579c1504f7c,6.0,待处理,观点提炼,逻辑
为什么选它？因为，别人都选它。为什么别人都选它？因为，大家都用过。,banfo,正文段落,中性,db517be01b3ee9ab72c27a5808ee137d,6.0,待处理,循环论证,逻辑
一次孔庙祈福，一生高考情。,banfo,金句语录,积极,e405db2eda153a488da28e0fa3197953,9.0,待处理,情感共鸣,"共情,煽情"
听话，选那个名气最响的。,banfo,金句语录,激昂,a4174b7e8ea6dae61751c2063f746b48,7.0,待处理,直接指令,逻辑
东西差不多，价格差不多的时候，名声和品牌认知度，就是最大的竞争力。,banfo,正文段落,中性,3b0a1f2752037e2c28f98c190bcc330a,7.0,待处理,观点提炼,逻辑
省事儿，省钱，效率高。大家没话讲，老板也满意，因为老板都从小用到大。,banfo,正文段落,积极,a53610a64f64f09eb81597974de41d14,6.0,待处理,利益点罗列,逻辑
