内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
最近饮料行业卷无可卷，已经开始卷到保健饮料了。提神醒脑是标配，0糖是常规操作，电解质水是新锐，真先锋看人参泡水，硬核朋克直接康复新液兑水喝。这已经不是社畜续命，是把大家往超级赛亚人培养了。,banfo,开头金句,激昂,0a1008217d12d798a1af56a6caf63f70,7.0,待处理,夸张类比 + 制造焦虑,焦虑
为了征服消费者的钱包，大家各出奇招。传统赛道有农家五谷杂粮汁。别人0糖去碳水，它碳水全家福。就像一个得了糖尿病大爷跟你说喝粥有益健康。玩的就是一手以毒攻毒。,banfo,正文段落,激昂,0f63b6e4eb87c927df95de19877f1b32,7.0,待处理,对比反差 + 幽默讽刺,"毒舌,对比"
针对年轻人熬夜猝死的恐惧，有一整根人参养生熬夜水。死亡，才是最大的消费动力。,banfo,金句语录,激昂,2ff438802ba234403e4a35a61c509919,9.0,待处理,洞察痛点 + 金句提炼,逻辑
果蔬酵素气泡水，近两百种原料的配方，让你体验三体匠心。水龄超万年的古董矿泉水，地球母亲的纯正母乳，莽荒时代的地壳精酿，情绪溢价高到爆表。,banfo,正文段落,激昂,7a1731e71f390456771b4852c2d8a9e2,7.0,待处理,夸张描述 + 概念包装,逻辑
还有直接帮你全身补水的玻尿酸水。嘴巴喝水，皮肤补水，谁说男孩子不能水嫩多汁？,banfo,正文段落,激昂,41ed716ca2788fae44f73be1464e4906,6.0,待处理,场景延伸 + 打破刻板印象,逻辑
以上种种产品，你说这东西有用吧，不能脱离剂量来谈效果。你非得说没用吧，安慰剂也是有效的。,banfo,正文段落,中性,21c26bdcaedb67cd291f7b54273e2a85,6.0,待处理,辩证分析 + 留有余地,逻辑
大家卷来卷去，几年出一批，再过几年死一批。说好一起养生，你却偷偷进了坟。,banfo,金句语录,激昂,e62b676289f970d6aa8211e37bbd2879,8.0,待处理,总结规律 + 幽默调侃,逻辑
在一众卷得飞起，死得飞快的保健饮料中，六个核桃独树一帜。因为他活得像是开了锁血挂一样。,banfo,开头金句,激昂,a4f399e39b6f89f8a3ca59121270363f,7.0,待处理,对比引入 + 游戏化比喻,对比
六个核桃，六十亿，折合一个核桃十个亿。文玩核桃，弱爆了。,banfo,金句语录,激昂,d1c0dddcdf955243b4818b8c86a1b6d7,8.0,待处理,数据具象化 + 对比调侃,"对比,数据流"
真正的原因是，他早早地参透了一个消费市场的真理。再唬人的功能，都是虚的，而让你的产品成为社交货币，才是活下去的真理。,banfo,金句语录,积极,1266e381f3920ff858bfebe96d877bed,9.0,待处理,核心观点提炼,逻辑
为什么前面说功能养生的饮料大多活不久？因为它们本质上只有“噱头”，没有“卖点”。,banfo,正文段落,中性,94acb06f2e60d27de2afe1d13e1aee86,6.0,待处理,设问引出 + 概念区分,逻辑
今天要低脂，明天要无糖，后天要高纤维，大后天就要热量炸弹往自己嘴里炫。这就让大多数饮料只能短期流行。,banfo,正文段落,激昂,7e0b8d3accaf478ba0cdff47d43e7702,7.0,待处理,排比列举 + 总结规律,逻辑
给自己买，不长久。给别人买，才长久。,banfo,金句语录,积极,4c7a1d9c1f9253f81ed06d5c65003132,8.0,待处理,对比金句 + 核心洞察,对比
他当然也知道这一点，所以广告词成了“经常用脑喝六个核桃”。人家没说“补脑”，但本质还是“对脑子好”。,banfo,正文段落,中性,b24b9d4b006b7766ef24394c72963bb3,6.0,待处理,案例分析 + 话术解析,逻辑
这东西管用不管用不重要，重要的是送这个，代表一种祝福。毕竟，没有小孩会觉得自己笨，没有父母会觉得孩子够聪明。,banfo,金句语录,积极,766eda83b47daf25d3ef5c41c2fb666d,8.0,待处理,洞察人性 + 情感共鸣,"共情,煽情"
于是，它成为了“大人买给小孩”这个场景下的最优选择。他解锁了它真正的卖点——送礼。,banfo,正文段落,积极,27d200bf88a1ca2d75ba77c3d0973fc5,7.0,待处理,场景定位 + 结论点明,逻辑
送礼，需要共识。当代人送礼，总是离不开iPhone、茅台、海蓝之谜。因为有共识，知道这个贵。,banfo,正文段落,中性,c999f40ccd02629210e9a48387893977,6.0,待处理,提出概念 + 举例论证,逻辑
当功能成为共识的时候，去纠结是否是智商税就没意义了。不信你看看钻石？,banfo,金句语录,激昂,2c0db17883a1cb9d66d0c3bba73ad17c,8.0,待处理,类比论证 + 反问强调,逻辑
送礼，不是送给用户的，是送给客户的。送礼，不是给人吃的，是给人看的。送礼，送的不是功能，是诚意。,banfo,金句语录,积极,fbfdf0125c0a70fbc077cb9bba30e20d,9.0,待处理,排比金句 + 层层递进,逻辑
所以，它的销售旺季永远都在春节。钱包受罪季，送礼大旺季。,banfo,正文段落,激昂,613a053921511f8fe6fd3e9c2d319eac,7.0,待处理,总结规律 + 幽默对仗,逻辑
