内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
极氪009，买椅子送车,banfo,开头金句,激昂,0e27e7f6245d423d8992d3f20d44363b,9.0,待处理,价值重构,逻辑
主要就差在了座位数上。4座或6座，商务上够用，甚至有点多了。但对家庭来讲，不好说。有时候很魔幻，全家出游，恰巧就多那么一个人。,banfo,开头金句,消极,70090402914013dd2567ceea6c685ec9,7.0,待处理,制造痛点 + 场景代入,逻辑
尤其是生了二胎后，这种情况更常见。你说你不让谁上车？老婆？孩子？父母？还是自己打车走？都不合适。,banfo,正文段落,激昂,15ec08dfd165c9db1b7bc3582f55931f,8.0,待处理,情感共鸣 + 制造焦虑,"焦虑,共情,煽情"
所以针对家庭用户推出了7座过道版。170毫米的宽阔过道，让七座上下车从容一点。,banfo,正文段落,积极,22d6636a36de52e6704b9a837ec94fe9,5.0,待处理,解决方案,逻辑
三体人来地球的路上要是有这车的座椅在他们飞船上。估计到了地球都不愿意下飞船。,banfo,金句语录,激昂,c3f7fe954e0717b4f628318fc95542ad,9.0,待处理,夸张类比,逻辑
因为性价比这东西，还是比出来的。消费者比较后发现，豪华程度和它差不多的，比它贵上一倍不止。价格和它差不多的，安全性和科技感也未必有它靠谱。,banfo,正文段落,中性,4add70270fee2a92bbdac42a488fd9f6,7.0,待处理,对比论证,对比
关键是它的椅子，是真离谱。80万的车，100万的享受。50万的车，也是越级的体验。这在价格上，反而是“便宜了”。,banfo,金句语录,积极,4e03788995ddbdb038d364d3da3b15cf,8.0,待处理,价值重估,逻辑
不要质疑每一个能花这么多钱买这车的老板的选择。对于花钱这件事，他们看透了。,banfo,金句语录,积极,522e913adf309979987520278a16673a,7.0,待处理,身份认同,逻辑
表面上看，买的是座椅。实际上买的是健康，是安全，是隐私，是商业合作的成功性，是家庭和睦的秘籍书。严格来说车这个功能算是附带的。,banfo,金句语录,激昂,178dd9c75e572739074ebacd42dc1f20,9.0,待处理,价值升华,逻辑
直接买买买。所以卖得好，很正常。,banfo,行动号召,积极,9570c744bc061a6c5cff2b92b5570f25,6.0,待处理,结论号召,逻辑
建议其他做豪华MPV的朝着它看齐。卷起来吧。一家一辆MPV的重任，就交给你们了！,banfo,行动号召,激昂,d5386a114896cbb350d6ac6bb93ab871,6.0,待处理,行业呼吁,逻辑
