内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
他告诉你什么是快乐星球,banfo,开头金句,激昂,dd671868021376a1f2e9e011b3d1fdc8,7.0,待处理,悬念设置 + 品牌关联,逻辑
大部分购物中心，你不想看工作人员，工作人员却盯着你看。尴尬。,banfo,开头金句,消极,ee1f1780906fb4259c660f158955ada4,7.0,待处理,制造共鸣 + 痛点描述,共情
他对服务的设计与划分，看着简单，但也真有效。直接打破了未来科技的边界。让消费者直接体验到什么是快乐星球。,banfo,正文段落,激昂,796a287be1f40ab42fc1e0349029d430,8.0,待处理,价值提升 + 感官描述,逻辑
我知道很多人会说，这也没啥，不就是有点科技感历史感自然感和艺术感的展厅嘛？国内不缺这样的店。,banfo,正文段落,中性,8be3ab7b86ae6f17e25d7207061edba5,6.0,待处理,预判反驳 + 先抑后扬,逻辑
那如果我说，他还在这里面安排了一个“学校”和一个咖啡厅。阁下又该如何应对呢?,banfo,开头金句,激昂,04c31b06830cd97479ff0eebf5cfd9ee,8.0,待处理,悬念设置 + 互动提问,逻辑
我看过哈利波特在霍格沃兹上学，也看过他坐在咖啡厅唱好久不见。这俩场景放在哪，我都不会觉得违和。但是它放在王府井大街的他的旗舰店里。放在一个卖手机卖电脑卖车的店里。讲真，的确让我有点不适应。,banfo,正文段落,激昂,32c4e2f80feb7c01a34123d249b56c5b,8.0,待处理,场景对比 + 制造意外,对比
我是说不适应其他旗舰店竟然没有这东西。,banfo,正文段落,积极,9ee4f70d8f95b7e33cab4683d6bea333,7.0,待处理,价值反转 + 建立标准,逻辑
这让我想起来他的少林足球。他就那个踢球带扳手的人。,banfo,正文段落,积极,9eaf7d39e5ada075a6b1b5a4d63c97c1,8.0,待处理,类比隐喻 + 形象塑造,逻辑
没收你手机的课程有很多，但是教你怎么玩手机的课程却很少。他的课堂直接让你把手机拿出来玩。不仅要玩，还要玩得牛X。,banfo,正文段落,激昂,a36ef715fcafa9e95cc86e2173baf8f2,9.0,待处理,痛点对比 + 价值主张,对比
谁能想到别人来手机店是消费，你是来上课的。上完课还能在绿洲咖啡厅喝上一杯。,banfo,正文段落,积极,3a64bb6dcebb75d8eeb335b139cb9bd8,8.0,待处理,身份转换 + 场景延伸,逻辑
大家都是他的用户，加个微信很正常吧。微信都加了，下次还约在王府井逛街也不奇怪吧。既然大家都在这么好了，那订购一台车一起自驾游也是可以的吧。,banfo,正文段落,积极,265b489d634d8394d0d7b01a01e8d1b4,7.0,待处理,逻辑递进 + 场景闭环,逻辑
行啊，他的如意算盘，我在杭州都听得清清楚楚。,banfo,正文段落,积极,b085bbce446be8288a96fea7a8b1ce4c,7.0,待处理,幽默调侃 + 价值认同,逻辑
本以为前滩太古里那个和LV与爱马仕厮混在一起的上海旗舰店已经是逼格飞天。没想到北京店你这是又破壁又缝合。把能想到的东西全塞旗舰店里。又整了一种想象力的天花板出来。,banfo,正文段落,激昂,b61c3c3d7acd1a1a5a3a467a0c4ac336,8.0,待处理,预期颠覆 + 价值升华,逻辑
让我想起一句话：“凡是说缝合不好的，那都是因为缝合的不够多”。,banfo,金句语录,积极,5f904f2b19e9cafa3ef588b262300138,9.0,待处理,金句引用 + 观点支撑,逻辑
像他这种一口气从三次元打到二次元。从公共空间打到私人空间。从大屏幕打到第四面墙。从线上打到线下。从体验打到售后。,banfo,正文段落,激昂,868341dc0e4ee40108e1c0a2ce380fb2,8.0,待处理,排比列举 + 格局展现,逻辑
我甚至觉得它们缝合得还不够多。要不是王府井房租太贵，我甚至觉得他们应该弄俩游乐场放里面。再弄个室内冲浪。踩着他的平板冲。真“往上冲浪”。,banfo,正文段落,激昂,8a881d66fe32ed71306387c9437383a7,7.0,待处理,夸张建议 + 幽默收尾,逻辑
建议努力再打破几层次元壁。赛博破壁者，冲冲冲。,banfo,行动号召,激昂,9aa05cad1f2805143a708b360884bd24,7.0,待处理,行动号召 + 口号收尾,逻辑
这个品牌很离谱，但还有高手,banfo,开头金句,激昂,a2a6cde0fa01307a477463ecbd8db008,7.0,待处理,悬念制造,逻辑
它作为品类代表活成了无数快消品梦寐以求的样子。,banfo,正文段落,积极,64a346075659350125d3f4c5cb608961,8.0,待处理,对比反差,对比
每张脸都像是刚从马戏团下班，来不及卸妆就要被迫去麦当劳兼职的样子。,banfo,正文段落,激昂,9447186ab3a565a8d9370ac558daa31c,9.0,待处理,夸张比喻,逻辑
我就和他们不一样。我厚涂了之后像奶油蛋糕。,banfo,正文段落,激昂,93f39beec4f733984978fe5b9fee723a,7.0,待处理,自嘲+反差,对比
按这个适用范围，以后直肠指检医生上来都得先给你抹一圈它。,banfo,正文段落,激昂,443aa7b0380126354d1c9898f007098a,8.0,待处理,荒诞联想,逻辑
马应龙跟肛泰打一半看到不请自来的它都懵了，怎么还有高手？,banfo,正文段落,激昂,605aea4aa6c2f887a2683f08184be3ae,8.0,待处理,跨界竞争+幽默反问,逻辑
别人低端冲刺高端，你从抹脸做到抹屁股？合着下沉市场是这个意思？,banfo,正文段落,激昂,82c4f7f88bdae5bc865643831054b6d4,9.0,待处理,讽刺反问,毒舌
再往后，大爷们盘核桃都得先抹它再上手。核桃养人，人也得懂点报恩反哺不是？,banfo,正文段落,激昂,01b6eb0aa1aeb97c81e6ecc8e12f34c6,8.0,待处理,荒诞延伸+拟人化,逻辑
低端的商战勾心斗角，高端的商战拳拳到肉。,banfo,正文段落,激昂,9db25ff8552bc76e9416ed5230ea7ac5,9.0,待处理,对比金句,对比
它的流行，源于其简单有用。这是一款几乎没有差评的产品。,banfo,正文段落,积极,7e95494c99fe404b0a7e8ed2b128eb2c,7.0,待处理,核心论点,逻辑
但如何做到？有用，且高性价比。,banfo,正文段落,中性,4117f8f1827d49ff6588c679cbdf1a31,6.0,待处理,设问引出核心,逻辑
虽然高端护肤品玩的是玄学。什么海底泥、火山灰、深海巨藻、西伯利亚鲟鱼子，就差把凤凰鸡子，青龙虾线，麒麟里脊给你加进去。护个肤像会所点菜一样。,banfo,正文段落,激昂,6ff748fe767e65c63a59b964cd70d687,8.0,待处理,讽刺比喻,毒舌
但真正发挥作用的，只有其中一点化学成分。,banfo,正文段落,中性,09d4f836da861ddc530375a8b8a127b5,7.0,待处理,破除迷思,逻辑
它跟你讲科学。相当于霍格沃茨大决战时，哈利波特掏出来一根加特林，直接把伏地魔打成了虾滑。,banfo,正文段落,激昂,6a34fee6e5f4a5a0d7c8ed03e2c15058,9.0,待处理,跨界比喻+降维打击,逻辑
你别管魔法不魔法，你就说问题解决没解决吧。,banfo,正文段落,激昂,66a9ad94edf8c80c5eb9a1557fb1ad7b,8.0,待处理,结果导向反问,逻辑
厚涂，就是护肤界的【关机重启】。,banfo,正文段落,激昂,ae9dfc8978e232b3a9505fe23afa1156,9.0,待处理,类比金句,逻辑
最好的超度，是物理超度；最好的保湿，也是物理保湿。,banfo,正文段落,激昂,1c6d16012198197fcdbf20d810becb2c,9.0,待处理,对仗金句,逻辑
厚涂的本质，是用一层厚厚的脂类物质给皮肤加一层物理屏障。,banfo,正文段落,中性,a0b35718b4d27ae5ccad6575f3625cb4,6.0,待处理,原理阐述,逻辑
理论上，只要你涂的东西能满足防水且对皮肤无害的条件，你就是厚涂开塞露都能护肤保湿。,banfo,正文段落,激昂,ed44147c7a5908d8901d204673169f1c,7.0,待处理,极端举例,逻辑
能护住你娇嫩的菊，自然能护住你粗糙的脸。毕竟，谁家好人菊花天天日晒雨淋？,banfo,正文段落,激昂,1e66eb6a4b528a53fe642fc78420e38a,8.0,待处理,类比+幽默反问,逻辑
看作用是保湿防挥发，看用料以为你要挑战撒哈拉。这不是玩出了花，是给你杠上开花。,banfo,正文段落,激昂,a777780aa70a670d7212f3a79f97cec2,8.0,待处理,夸张比喻+网络梗,逻辑
简单的原理，极致的堆料。,banfo,正文段落,积极,919a2492bebbde8aae086863f077a8c4,8.0,待处理,总结金句,逻辑
它往那一站，就像一个三十年工龄的皮肤科主任。你们一起来吧，我赶时间。,banfo,正文段落,激昂,12fc3625af65a0e431fa51cc4d6b49b9,9.0,待处理,拟人化+自信宣言,逻辑
我是要解决皮肤问题，不是要给我的钱包制造问题。,banfo,正文段落,激昂,325d4a121904da0ed95aebdbc19853bb,9.0,待处理,对比金句,对比
就它们这个价格玩厚涂，皮肤问题没下来，财务问题先起来。,banfo,正文段落,激昂,282e44f27df5fd712d8eaa61082de875,8.0,待处理,幽默讽刺,毒舌
所以，厚涂的本质是便宜，是性价比。,banfo,正文段落,中性,49050b474256c2c22c3e42a942201420,7.0,待处理,核心结论,逻辑
但它就是性价比的极致了吗？不是。这个世界上总有比你更便宜更极致的。,banfo,正文段落,中性,de22eb8cc160a782c0d771bf6cb08152,6.0,待处理,转折引出更高阶,逻辑
别说厚涂，把我厚葬了都行。,banfo,正文段落,激昂,b60b7dbc22503dd18b86d23c7131006a,8.0,待处理,夸张幽默,逻辑
我用的是某三甲医院的产品，人称医院lamer。,banfo,正文段落,积极,cd9314c4e0d35bbafd18e84075e66234,7.0,待处理,个人案例+类比,逻辑
三甲医院配发，安全有保证，配合医嘱使用效果更佳，医保后价格7块，我这两百斤的脸厚涂起来都不心疼。,banfo,正文段落,积极,e08d9c20d010a403745980febb2ed34c,8.0,待处理,权威背书+极致性价比,逻辑
涂，使劲涂！,banfo,正文段落,激昂,37c401d6438848b27ef0c32cd2eb1aa9,6.0,待处理,行动号召,逻辑
虚假的护肤品在专柜，真正的护肤品在药柜。这才是真正的性价比仙人。,banfo,正文段落,激昂,142e0e2e8bff28b7c08831b5925baea3,9.0,待处理,对比金句+总结升华,对比
为啥现在又要写呢，因为他们太过分了。过分到，我小区的电梯里，每周都有不同的上门按摩平台的广告，每周都换不同家。,banfo,开头金句,激昂,d3e78f02edffc25c7474f8f9ac138c74,7.0,待处理,制造焦虑 + 场景共鸣,"焦虑,共情"
这些平台贴着美女高P图，强调自己正经、绿色、30分钟上门。看着就是擦边，我身边有朋友干出过暗示不正经服务，充值后却只提供正规服务的套路。,banfo,正文段落,消极,7f83ac4206a6fe85a409a2c89ae8cc65,7.0,待处理,揭露矛盾 + 举例说明,逻辑
这类东西要么搞坏事儿，要么搞骗局。,banfo,金句语录,消极,018e0e0d85b6901188c391466350e15c,6.0,待处理,二元对立,逻辑
但我仔细一想，别看他们这么起劲，其实忙到最后，都是为技师做嫁衣。,banfo,开头金句,中性,f96fc555a27b645096ce2760bb3c43ad,8.0,待处理,核心观点 + 比喻,逻辑
我的意思就是，这帮上门按摩平台玩到最后，要么去踩缝纫机，要么赔进大坑里，最后都是为技师做嫁衣。,banfo,正文段落,消极,58aa5e63d98ab3bebbbfa3628bd37e3f,8.0,待处理,核心观点 + 二元对立,逻辑
不然他们也不至于每周都换不同的平台，突出一个生如夏花。哦不对，生如菜花。,banfo,金句语录,激昂,4c712d64cf6fe6b4eb5ba26996ee2a21,9.0,待处理,幽默反转,逻辑
顾客和技师熟悉后，一定会试图绕过平台。大家都有微信，防不住加钉钉、QQ、飞书、陌陌抖音。只要心思活泛，办法总比麻烦多。防不住的。,banfo,正文段落,中性,fa300a7d49f6fdced9821549540733b3,7.0,待处理,列举可能性 + 结论断言,逻辑
按摩这个场景，天然适合飞单，比电商网约车外卖平台，都适合飞单。,banfo,金句语录,中性,386e7a7bb2b9c9832271a8a3c931286f,7.0,待处理,对比论证,对比
电商平台飞单少，因为你担心商家不发货或不售后。网约车飞单少，因为你担心司机不好好跑。外卖平台飞单少，因为你害怕骑手带着外卖消失。如果平台不能提供约束，飞单大概率发生，毕竟没人喜欢中间商赚差价。,banfo,正文段落,中性,1dbb8f8bdbf8351a11f3875a7f48f358,8.0,待处理,对比论证 + 归因分析,"逻辑,对比"
这是一个非常考验信任度的业务，业务性质很微妙，服务形式和仙人跳的唯一区别就是门外会不会有人破门而入。,banfo,金句语录,激昂,4c65cc4b14851bf6c2b3dd21617157ae,9.0,待处理,夸张比喻 + 强调风险,逻辑
正是因为身体不舒服到没法去按摩店，不得已才让别人来家里，正常人一定会有很强的防御心和戒备心。,banfo,正文段落,消极,bd633cb19f5ccb146fd329e6a59edcc9,7.0,待处理,共情 + 心理分析,"逻辑,共情"
发现了么，这时候，一个懂你身体的，恰好又来过你家的按摩师，是你为数不多的选择。甚至直接说吧，就是唯一解。,banfo,正文段落,中性,e5845d1408b927c3b83ebd3e636b3e95,7.0,待处理,逻辑推导 + 结论强化,逻辑
当一个人真的认可了一个手法合适的按摩技师后，大概率不会换人。换人意味着风险，担心新人按不好，意味着重新接受一个新人进入私密空间。,banfo,正文段落,消极,4e1bc9ecad3af6dfbbf3b943fd838cb7,7.0,待处理,心理分析 + 风险列举,逻辑
即使在线下按摩店，很多人也持续找同一个技师按摩。绿色健康按摩主打专一。对平台专一，代表核心用户。但对技师专一，就代表飞单。,banfo,正文段落,中性,97547151e6b22cea60fa93e29f237237,8.0,待处理,类比论证 + 矛盾揭示,逻辑
一旦和一个技师熟了，解决了技术和信任问题，平台就没有存在的意义了。网约车好歹要平台实时监控，按摩可不能实时监控。那要被挂到奇怪的网上了。,banfo,正文段落,激昂,fc9000abf03ba5fe20a3f3f6d101a826,8.0,待处理,对比论证 + 幽默调侃,对比
一个高端的按摩师，当她掌握了一堆大客户，就再也不用在平台接单了。我身边真有不少朋友有自己指定的按摩师直接微信交易。,banfo,正文段落,中性,89953464aded1e3baebae8566275bf8e,7.0,待处理,举例论证,逻辑
优秀的技师，对平台而言是消耗品。真正的优秀技师，一定会持续流失。平台是在给优秀的技师提供客户池子。平台，是在给按摩技师打工。,banfo,金句语录,中性,2c9e0aa0ce9882a803f46f404d821daf,9.0,待处理,核心观点 + 比喻,逻辑
如果是真搞违法生意的平台，客户有新鲜感需求和担心仙人跳的诉求，反而需要平台做担保，不会飞单。但这一定会导致被重拳出击，最后踩缝纫机。,banfo,正文段落,消极,9131f8888e7e0f78d0dd115ec5915d18,7.0,待处理,逻辑推演 + 后果警告,逻辑
如果真搞绿色按摩的平台，客户遇到了满意的师傅，最后一定会飞单，平台给技师打工，也得黄了。,banfo,正文段落,消极,a25b5e3d7d6f17d91651261b3f7f0423,7.0,待处理,逻辑推演 + 后果警告,逻辑
发现了吗？最终的赢家，永远是提供电梯广告位的那些人。这才是，真正的房东。,banfo,金句语录,激昂,c8ff3ee751d3ddf5192c44c04d08d98d,9.0,待处理,意外反转 + 核心洞察,逻辑
