内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
虚拟偶像开演唱会，让老粉丝破防了。,banfo,开头金句,激昂,6f3d2f99f2fb7823d1eee2b9c5686533,7.0,待处理,现象描述 + 情感冲击,煽情
我爱这个魔幻的世界。,banfo,金句语录,积极,16970e8f22a7a90194061e25656e0d01,7.0,待处理,情感共鸣,"共情,煽情"
最近一个平台拿到了初音未来中国巡演的短视频合作资格，将独家直播演唱会。此事一公开就引发了激烈争论，在不同平台得到的评价完全不同。,banfo,开头金句,激昂,3c79a38e31356dea096a77f0d14ea3fe,7.0,待处理,制造冲突 + 对比反差,对比
一听到这个消息，老二次元就一片炸裂，纷纷感慨没想到类似的故事竟然还能再发生一次。,banfo,正文段落,激昂,43d45a0ce7120ffa51bad16840b8cf28,7.0,待处理,情感共鸣 + 历史呼应,"共情,煽情"
为什么拿下初音直播版权会引起这么大的争议？原因很简单，因为初音未来这个符号在圈子里的地位超乎想象的高。,banfo,正文段落,中性,741f4260750c5124112086ebcc711dbc,6.0,待处理,设问自答 + 强调核心,逻辑
如果你让一群老宅挑一个角色代表二次元，他们肯定会先来一场激情互殴。但当“初音未来”的名字出现后，所有人都会沉默，然后点点头说，确实。没有人比初音更能代表二次元了。,banfo,正文段落,激昂,453f139e53ce63470291a158a3b822e3,8.0,待处理,场景描绘 + 转折强调,逻辑
只要你回头盘一下就会发现，现在国内大部分二次元文化，追究到源头大都和初音未来脱不开关系。,banfo,正文段落,中性,6db7df527740778ebe74dd172fc8428d,6.0,待处理,追根溯源,逻辑
初音对于圈中坚的这批人来说，是一个不可取代的符号。,banfo,正文段落,积极,32fed7c95676af902861da0af2491270,6.0,待处理,定义核心价值,逻辑
初音，就是那个把二次元从古早的宅圈推向后来的亚文化圈的重要推手。,banfo,正文段落,中性,6b337c90da1c17a8fb685c92a6e36e14,7.0,待处理,历史定位,逻辑
其实最初是没有二次元这个概念的，大家在各自的圈子里圈地自萌。,banfo,正文段落,中性,5a2f20b0f5c5ae7c89eb6da8a0cbadee,5.0,待处理,历史回顾,逻辑
你别管这个东西你觉得合理还是不合理，只要他们自己愿意，没妨碍别人，就也没啥问题，毕竟人家自己开心就好。,banfo,正文段落,中性,d38eb69b55cf2ebce8b63ea42df6d0f9,6.0,待处理,价值观阐述,逻辑
这一时期，二次元最重要的两个符号，就是东方Project和初音未来。,banfo,正文段落,中性,f26841a69827343c00e67e17b09fff31,5.0,待处理,并列列举,逻辑
这奠定了后来二次元文化圈的核心主题：二创和解构。,banfo,正文段落,中性,05d4d83cfe5f92d8d405fecb3678c240,7.0,待处理,总结核心,逻辑
今天很多流行文化或者说【梗】的本质，也是二创和解构。,banfo,正文段落,中性,be07c4ea102852cb1c2b4d9f22940729,6.0,待处理,联系当下,逻辑
对外界来说，大家需要一个词来称呼这些不再边缘，但又有点看不懂的人，于是“二次元”这个概念诞生了。,banfo,正文段落,中性,fc37df58b68f8805201170fa68354989,6.0,待处理,概念起源,逻辑
当更多人观测到一个亚文化圈层时，亚文化就注定难以再小众。,banfo,正文段落,中性,d1cc1be23c5613285525261c51f7f7e0,7.0,待处理,洞察规律,逻辑
我们都知道没有人永远年轻，但总有人正年轻。,banfo,金句语录,积极,a902812f4f56c7fc7e4202e00609d5de,9.0,待处理,金句,逻辑
在反复洗牌中，过去的特点被不断迭代，保留下来的只剩下一些核心的东西，比如较真、二创和解构。,banfo,正文段落,中性,c62ee37de66db9243deeb9d03bc50550,7.0,待处理,提炼本质,逻辑
这些新粉丝，喜欢用表情包，喜欢各种玩偶和周边，甚至会自己下场cos，但可能一首歌都没听过。是不是觉得很神奇？,banfo,正文段落,激昂,4966100f312c4d77394b5813964aaae8,7.0,待处理,现象描述 + 引发思考,逻辑
没错，世界和岁月的流转就是这样的。我到了中年之后，体会尤为明显。很多你熟悉的东西尽管还在，但在新一代人眼中和你过去理解的已经不同了。,banfo,正文段落,消极,9a7bb1f9ec15856bcc6c3308262e017b,8.0,待处理,个人感悟 + 代际差异,逻辑
然后回到开头，拿下初音巡演的版权，就是因为泛二次元的影响力越来越大。,banfo,正文段落,中性,339d0e6cef30190ae06278461b5b854e,6.0,待处理,呼应开头 + 点明原因,逻辑
没有人永远年轻，永远有人年轻。,banfo,金句语录,积极,c89bf3dd441d87b22a29c554e4e65677,10.0,待处理,金句,逻辑
每一代年轻人都会去寻找自己的亚文化，定义自己的亚文化，不断刷新亚文化的内涵。,banfo,正文段落,中性,e7e56a4ec035bf414556bf9d0cd27375,7.0,待处理,洞察规律,逻辑
只要一个平台的年轻人够多，这些年轻人自己就会发展出对应的社群，变得越来越“二次元”。,banfo,正文段落,中性,0d2bf0e21ec5990b62bda968a46d2d36,6.0,待处理,平台逻辑,逻辑
