内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
只要夏天还在，他就输不了,banfo,金句语录,激昂,d959c9ce88e43e617fe848355e28e5aa,9.0,待处理,绝对断言 + 绑定永恒元素,逻辑
六神花露水的英文名不是Six God，而是Florida water（佛罗里达水）。,banfo,开头金句,激昂,2ef35fc479f2ce797052232de905f489,7.0,待处理,认知颠覆,逻辑
Florida water是一款有“魔法”属性的著名香水。,banfo,正文段落,激昂,e9c7cd460762374f3cb2bc5f177aa6ac,6.0,待处理,赋予神秘感,逻辑
虽然被公认为驱蚊神水，但它用英文译名隐晦地传递信息：我，真的是一款香水。,banfo,正文段落,中性,9cb31360485834b9fbb5877ea407e948,7.0,待处理,身份宣言,逻辑
民国时，有人用唐朝古方做香水，取名用了欧阳修词里的“花露重”，才有了花露水。,banfo,正文段落,中性,15967bcab8fa5030ff1c9f9497a65df0,6.0,待处理,历史溯源,逻辑
所以，高端香水six god，并不只是一个梗，而是事实。,banfo,金句语录,积极,0aff142e2e56a130f64df10501430520,8.0,待处理,结论重申,逻辑
1990年，六神花露水推出，从此花露水从香水变成了一种夏季的皮肤涂抹剂。,banfo,正文段落,中性,6b1bd62033787971b584c0478886bd5b,6.0,待处理,品类创新,逻辑
它做了一个狡黠的策略：做有驱蚊功能的东西，同时用“花露水”这个名字给自己留了香水的位置。香水和驱蚊水的二象性。,banfo,正文段落,中性,589b21c4a5b0cc801c66db1002621d98,8.0,待处理,双重定位,逻辑
你觉得我是香水，不好意思，我驱蚊祛痱止痒。你觉得我只是驱蚊水，不好意思，我还吸汗留香。,banfo,金句语录,激昂,8d964e1fbfeef6c56a78186cb4562697,9.0,待处理,双重否定,逻辑
所以它一出，基本没有竞争对手，成为很早就能暴打外资品牌的品类。道理很简单，老外没见识过这东西。,banfo,正文段落,积极,2718888ee08084e06cbcc9cae4ae3349,7.0,待处理,蓝海市场,逻辑
花露水市场的优点是没有外资杀入，缺点是盘子太小。,banfo,正文段落,中性,9fc8303d4e86fb2898c14f1ac2d4807b,5.0,待处理,利弊分析,逻辑
你市占率再高又如何？谁会冬天买花露水？,banfo,金句语录,消极,49b7fb2a750c764db8119ee3bdf4a569,7.0,待处理,制造焦虑,焦虑
随着城镇化的加速，它还要面对一个劲敌：空调的普及。,banfo,正文段落,消极,79b6c984e115a024ab82dd1fc038fbf8,6.0,待处理,指出威胁,逻辑
并不是说它不行了。而是大家愿意买，但用得很慢，一整年可能都用不完。,banfo,正文段落,中性,b03e1c2885b0821735fc4977e53590db,5.0,待处理,澄清误解,逻辑
客单价低，用得又慢，能有这成绩，多亏了它还有香水的功能以及情怀的加持。毕竟这个味道，就是刻在基因里的。,banfo,正文段落,积极,e628fa56fe81a9f6fcbeaa9bec7584ad,8.0,待处理,情感共鸣,"共情,煽情"
是国民驱蚊水，是国民祛痱止痒水，更是国民香水。,banfo,金句语录,积极,899d9b1f1ed2eda9d0c3144a535455c2,8.0,待处理,排比强调,逻辑
作为止痒水，它不行了。但作为香水，它还维系了花露水的体面。,banfo,正文段落,中性,c8859380a6ea73156be59c21b670d3a1,7.0,待处理,转折对比,对比
气味，是它和夏天的缘分。气味是最有辨识度的东西，所以大家都能识别出它的味道。,banfo,正文段落,积极,200706e637ba0c119173e987f5ccc730,7.0,待处理,情感连接,煽情
它是在那个不用香水的年代里很多人第一款香水，甚至是这辈子唯一一款香水。,banfo,金句语录,积极,a369be7a17b656058558844c21fb288a,9.0,待处理,情感共鸣,"共情,煽情"
气味这个生意，最牛逼的地方，就在于到处都是你的免费广告。人人都能记住它。,banfo,金句语录,激昂,0dc242d1ed7257167f9f9c6e0f76586f,9.0,待处理,洞察观点,逻辑
在很多人的记忆里，它甚至等同了夏天。,banfo,金句语录,积极,01b113bfcda957e2078a6827bdd2ea44,8.0,待处理,情感共鸣,"共情,煽情"
气味本身就是一种记忆锚定点。,banfo,金句语录,中性,13d9ccc15a800f5e6b530480e93c81f3,8.0,待处理,认知心理学概念,逻辑
