内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
虽然召回百万辆，但他依然赢了,banfo,开头金句,激昂,c56b56ab5bc080d6d5fd24c93a2b9737,8.0,待处理,反直觉结论,逻辑
我觉得，他又赢了。赢麻了。,banfo,正文段落,激昂,d683293973516305d359f5ce3a5d6d5e,7.0,待处理,重复强调,逻辑
单踏板本身确实不是问题，有人就喜欢这个，问题在于有没有给消费者选择权。,banfo,正文段落,中性,ed11fd1de769883084d4bab76c864a55,8.0,待处理,先肯定后转折,逻辑
这次妥协，不是他主动提出的。而是监管机构认为要给消费者选择权，所以让它改正。,banfo,正文段落,中性,f70094b8cfd35eba5387ad4affce3822,6.0,待处理,事实陈述,数据流
但我觉得他赢了。为啥？你想一下，现在，大规模召回，那刹车问题其实就真永远是个谜了。,banfo,正文段落,激昂,02c04da2a1e1cfc7ef19902ffe8f62a1,7.0,待处理,自问自答+制造悬念,逻辑
尽管从成本上付出巨大，但可以趁这个机会解决一下，不然每次一有刹车失灵，大家都先关注是不是他，他与刹车的关联一旦被反复强化，到后面问题更大。,banfo,正文段落,消极,b6b534d4b731a32be5dc029253f8b07b,7.0,待处理,利弊分析+制造焦虑,"焦虑,逻辑"
发现问题，立马就改，其实成本最低。,banfo,正文段落,积极,21d1ebf4d11bb08ec8d6beea29f48b29,8.0,待处理,金句总结,逻辑
现在挺好的，虽然电量和面子都没保住，钱包也受了伤，但底裤保住了。总比直接赔钱强。所以没有输，全是赢。,banfo,正文段落,积极,6635dcccb9647b79bb0bd7f234d42d3c,8.0,待处理,先抑后扬+幽默比喻,逻辑
真的，对他来说，商业就跟星巴克一样。无非是中赢，大赢，超大赢。,banfo,正文段落,激昂,ed96ff0cdbbdf410663ad6e6aed78287,9.0,待处理,类比+夸张,逻辑
其他车企每年砸上亿经费进广告却无半点水花，而他月月涨价降价都上热搜，省了无数广告费，是一胜。,banfo,正文段落,积极,5facb38e98955e0e9fd23b15c51ea363,7.0,待处理,对比反差,对比
其他车企每年更新多款车型主打车海战术，瞎卷毫无意义，而他两款设计经典永流传，是一胜。,banfo,正文段落,积极,7a3e950c25b1b2044fb8518cb4f025c2,7.0,待处理,对比反差,对比
保时捷法拉利都在研究如何能跑得更快，而他则是唯一一个被消费者呼吁跑慢一点的车企，从根源上成为了速度的代名词，是一胜。,banfo,正文段落,积极,34eee429ac5cd7e3e4bc51071c0fcf14,8.0,待处理,对比反差+反讽,对比
其他车企还在研究地上跑的，而他的创始人已经研究如何登陆火星，是一胜。,banfo,正文段落,激昂,4797aedd3945dc391dd8ac05d25012d5,8.0,待处理,对比反差+宏大叙事,对比
就这，你和我说他能输，我都觉得有点魔幻。赢了，又赢了！,banfo,正文段落,激昂,7160abd69c6e05646455c616e48fe03a,7.0,待处理,总结强调+情绪渲染,逻辑
为什么一个游戏能成为整个游戏圈的神仙？,banfo,开头金句,激昂,e1a4ca4f7f1dadeaee88b1380326803d,8.0,待处理,设问引发好奇,逻辑
伟大的传奇，总是从少年莫名背上黑锅开始的。,banfo,开头金句,激昂,d36d7779fa3a02bb04baceb7a7d9047d,9.0,待处理,金句开篇 + 悬念制造,逻辑
有时候这个黑锅是要去救公主，有时候这个黑锅是要去做游戏。,banfo,正文段落,中性,1d988c60fb5c4ff87a4543e817f194b8,7.0,待处理,类比 + 具体化,逻辑
他立刻表示，老哥我会坑你吗？你放心，你将要做的这个游戏很不一样，因为这款游戏将会重新分断游戏历史。,banfo,正文段落,激昂,4322d756e988b3b4b2cd3ea60c57bc1c,7.0,待处理,画饼 + 制造宏大愿景,逻辑
收尾和开天辟地的活都给你了，你以后就是游戏之神！,banfo,正文段落,激昂,364f400fadf68a1c5b91297fae2a4165,8.0,待处理,极致捧杀 + 未来承诺,逻辑
这里要提醒大家，如果你没有他的本事，千万警惕老板的忽悠。几十万人接这种活，可能只有几个能活。,banfo,正文段落,消极,df6b927daaf6c8d6850a912519d56cba,8.0,待处理,警示 + 幸存者偏差,逻辑
上过班的人都知道，同时接两个项目，往往意味着两个项目都做不好。就像蹲厕的时候，你非得同时蹲两个坑一样。最后提肛都救不了你。,banfo,正文段落,消极,9c0de630c1210819d89c559da535a5d6,8.0,待处理,生活化类比 + 幽默自嘲,逻辑
考虑到这么倒霉的事情，不可能自己一个人背锅。,banfo,正文段落,消极,deaede8c55b826f28eba7299fe32199c,6.0,待处理,心理活动 + 风险共担,逻辑
既然是开辟新时代的游戏，就得做点新东西，日本现在还没有一款比较厉害的剑与魔法类游戏，那我们来做一个剑与魔法的游戏怎么样？,banfo,正文段落,中性,7b1d4f26852fcc94128372bcc14eb36d,6.0,待处理,市场空白 + 顺势而为,逻辑
那既然聊到探险这个话题了，他想起了故乡的樱花，小学时候去山上瞎逛的感觉可嗨了，就奔着这种漫无目的的散步的感觉做吧。,banfo,正文段落,积极,46373326564e1732bb94b4e2af23a292,7.0,待处理,情感共鸣 + 童年记忆驱动创作,"共情,煽情"
没有人想到，这个故事竟然能用三十年，甚至更久。,banfo,正文段落,激昂,2646d509aef6601f1e678b9b0bd9ec6f,8.0,待处理,事后惊叹 + 强调偶然性,逻辑
作为一个新机型的护航作品，“剑与魔法”的开发看起来有些草率，而事实上，它确实十分草率。,banfo,正文段落,中性,c04af4713b4218b240ae1bc97a1d3be5,7.0,待处理,先抑后扬 + 自曝其短,逻辑
这需求写的，像极了很多不懂技术的产品经理，要被程序员围起来用键盘打一顿的那种。,banfo,正文段落,消极,2685ea918317c4001f23a9f771639035,8.0,待处理,行业梗 + 情感宣泄,煽情
让程序员返工吗？因为自己的错误导致程序员加班，这个好像有点太不人道了。,banfo,正文段落,消极,5ee6086f286dbea5438e8405a409c170,6.0,待处理,内心挣扎 + 道德困境,逻辑
好在他是个管理大师，他说没事，这个迷宫可以用了，我们把这个当成是一周目地图，把你的完整版迷宫放在二周目就好了。大家都觉得这是一个天才的创意。因此忽略了程序员还是要加班的事。,banfo,正文段落,中性,10d9ce697bffa7f78a62b14a78e8a3fb,7.0,待处理,危机化解 + 幽默讽刺,毒舌
这种高压，散碎，拍脑门，不正经的开发模式，足以逼疯任何一个开发者。,banfo,正文段落,消极,045842b94d186f8c4e2d55dc9c014eaf,7.0,待处理,总结痛点 + 情感共鸣,"共情,煽情"
但是，大家都知道，在双开的情况下，往往能正常完成其中一个工作就很不错了。《超级马里奥兄弟》封神了，另一款游戏会怎么样呢？另一款游戏，被叫错名字了。,banfo,正文段落,激昂,ee9720a4e4db0414f5322f594104b034,8.0,待处理,转折 + 悬念制造,逻辑
女主、男主、反派一人用一次，星战命名法，完美啊。,banfo,正文段落,积极,329b8b262556839dbf088e7e0bba93d3,6.0,待处理,类比经典 + 展现规划,逻辑
因为这个错误，主角林克总被人认为是塞尔达。考验一个人到底是不是云玩家，最简单的方法是，问他塞尔达是谁。,banfo,正文段落,中性,702f15fed9dc49ead6366ad3b106844a,8.0,待处理,文化梗 + 身份认同测试,逻辑
世界的主宰就是这么随心所欲。,banfo,正文段落,激昂,52e4064a62fecd39f4725c21bfe096da,9.0,待处理,金句点评 + 讽刺权力,毒舌
他没成为开启磁碟时代的神。真正的神途在等着他。,banfo,正文段落,激昂,aadcd9b78dd08371a440c02545b43574,8.0,待处理,先抑后扬 + 命运转折,逻辑
好用就往死里用，职场就是这么现实。,banfo,正文段落,消极,a29f3860050a52e216cbb423c4aacd67,9.0,待处理,金句总结 + 揭露现实,逻辑
至于这些已经成型的系列，凑合凑合招几个新人顶上，能玩就行，算是压榨IP的剩余价值。,banfo,正文段落,消极,70169304c41ab1cc5dce4ecdc0444fe9,7.0,待处理,揭露行业潜规则 + 讽刺,毒舌
从2009年开始，他的收入逐年下降，只能靠着一些往日余晖苟活。,banfo,正文段落,消极,eaccab31310c84a7069af212c9d97a6c,6.0,待处理,先抑后扬,逻辑
游戏圈那些曾经将他视为永远的神的玩家、制作人们，也开始渐渐看不起毫无建树的我，并称他为“过时的神”。,banfo,正文段落,消极,6efcd561b82b92752f6e9d159cf0e114,7.0,待处理,情感共鸣 + 制造反差,"共情,对比,煽情"
对那时的很多人来说，这就是一个昔日王者的结局。,banfo,正文段落,消极,7b501433283c4579d9bbe37141b37b8b,6.0,待处理,情感共鸣,"共情,煽情"
一切都太不好了，以至于有些人都快忘记了，他的制作组还在憋着一个大招。,banfo,开头金句,激昂,b9557b20dbfbdd551b71dbeaacdc968f,7.0,待处理,制造悬念,逻辑
通过《旷野之息》，他成功地证明自己当年赖以生存的战术并非已经过时的古董，反而依然具有强悍的战斗力。,banfo,正文段落,积极,ed0545bacc3291c26e04d2452c82c544,8.0,待处理,观点提炼,逻辑
靠优秀的游戏带动硬件的销量，再通过这些已经卖出去的硬件带动更多软件的销量。,banfo,正文段落,中性,aed7e8cbc34e2875da5619530f5adc08,7.0,待处理,商业逻辑,逻辑
之前不行，只是因为游戏还不够好。,banfo,金句语录,中性,eeb5c165e910f7f77a9c518b14c05682,8.0,待处理,观点提炼,逻辑
《塞尔达》又一次拯救了他。,banfo,正文段落,积极,9d0efd5e691d17aa81be4831ef5255f4,7.0,待处理,情感共鸣,"共情,煽情"
在旷野之息面前，欧美游戏引以为傲的机能进步显得如此无力。,banfo,正文段落,激昂,5f2fa150a1ea0729a0446ca2b432a25c,8.0,待处理,制造对比,对比
都不重要，它好玩，它好玩，它好玩，它好玩，它好玩，好玩就是一切。,banfo,金句语录,激昂,4b099894b03563600270ed4026c768d7,9.0,待处理,情感共鸣 + 重复强调,"共情,煽情"
