内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
真正的宠物大师，从不铲屎。,banfo,开头金句,激昂,16adab265e808dd348bee675ae2737cd,8.0,待处理,颠覆认知 + 制造悬念,逻辑
过去我们说卷到极致，一般说的是龙卷风。而现在，卷的极致指的是车企。,banfo,开头金句,激昂,a5df61abca81e1091a9dd09bb0314c13,7.0,待处理,类比反差,对比
车企越来越卷，去年的版本还是卷价格，今年的版本就是卷服务。照这个速度，我觉得下个版本就是车进化成宠物的时代。,banfo,正文段落,激昂,f8afd06b8c55799eb9e6b1791455daf0,7.0,待处理,递进预测,逻辑
对于冰冷的科技产物来说，只要被赋予一个名字，就仿佛被赋予了生命。甚至有一段属于自己的故事。,banfo,金句语录,积极,0397138857fc6f69023a105b9531a4a4,8.0,待处理,情感赋予,煽情
不然我的手机钢化膜为啥总是无缘无故的就爆开了。一定是我老婆的折叠屏揍的。这也解释了为啥睡觉前手机还有电，一觉起来它们就关机了。应该是累的。,banfo,正文段落,积极,db922cddb778ff32584e0a11c18bff07,6.0,待处理,拟人化幽默,逻辑
有了名字之后，它们就成为了朋友和家人，是生活的一部分。从单纯的工具，变成了工具人。从汽车，变成了汽车人。这就是宠物化。,banfo,正文段落,积极,d7ae09079bf3548fdfd72afd06d2b022,7.0,待处理,概念定义,逻辑
至于为啥现代人这么热衷把车啊什么当成自己的宠物。答案更魔幻，因为它们靠得住。关键时刻，这些东西，真的靠得住啊。,banfo,正文段落,积极,ddb68e4f806b2cb0bac6353d0af16799,7.0,待处理,设问回答,逻辑
你和真人交往，谈感情浪费钱，谈钱又浪费感情。多年不见的小学好友突然找到了你的微信，不是要结婚，就是要借钱。大家一看还不如跟车来往。,banfo,正文段落,消极,16ba089bd43f5c97d6250dfc125aa004,8.0,待处理,社会观察 + 对比,对比
车是真的能帮你遮风挡雨，用自己的身体保护你。用自己的空调温暖你。用自己下载的郭德纲相声全集逗笑你。,banfo,正文段落,积极,fb7157cb6c8e9b8f3628d09485e80111,7.0,待处理,排比列举,逻辑
车也不会动不动就管你借钱，甚至可以在你没钱的时候帮你拉活儿赚外快。它也不会没事就劝你喝酒，酒后不可以开车。你当着它的面发微信，也不用担心它偷看。,banfo,正文段落,积极,a294e7096a202d26a88635fe2f9e1b2d,7.0,待处理,对比优势,对比
真的跟养了个大型宠物没啥区别，给它做保养，就跟给猫看病差不多。,banfo,正文段落,中性,69780109263a13a0b6b3f6d66907bb31,6.0,待处理,类比,逻辑
有眼光的车企在发现这个华点后，一定会化身福尔摩斯带着他的盲生折腾出相应的产品出来。为了就是让大家体验到，这种钢铁宠物、汽车人能带来的温暖到底有多离谱。,banfo,正文段落,激昂,c8bb9a103d9c22728ea5644a08bde555,6.0,待处理,比喻 + 产品引入,逻辑
犀利的车自然是越快越好，不需要太多智能化的干涉。而可爱的车未必需要跑那么快，相反里面有些拼色的设计显得温馨，好心情分泌的多巴胺，可能比紧张刺激的肾上腺素更有效果。,banfo,正文段落,中性,839cdf534a85b9f6302dc9375503cf61,7.0,待处理,对比分析,"逻辑,对比"
你需要它的时候，只要轻轻呼唤，就能得到回应。,banfo,金句语录,积极,429b6bb128ce0aa95b968316a7451ca2,8.0,待处理,情感共鸣,"共情,煽情"
男孩从此多了个能陪自己勇闯天涯的兄弟。女孩有了一个无话不说的闺蜜。,banfo,正文段落,积极,67c4a3a8fadabfc2eb9263ae49eddf07,7.0,待处理,场景化描述,逻辑
你在凝视车的时候，车也在静静地凝视你。,banfo,金句语录,中性,303cfa7bfccc0169863d83c343333f90,9.0,待处理,哲学思辨,逻辑
最快的回应，是光速。,banfo,金句语录,激昂,f353aab62a1418a5b615dbadb33e1a6c,8.0,待处理,夸张强调,逻辑
你需要它陪你走多远，它都义不容辞。,banfo,金句语录,积极,529b50a944a48ed75c406b153a0cc6ef,8.0,待处理,拟人承诺,逻辑
时刻准备好出发，让说走就走不再是说说而已。,banfo,金句语录,积极,35861f0af9ae7a493029915bc04a2590,7.0,待处理,行动号召,逻辑
想要超车，想要加速。都是一鼓勇气。,banfo,金句语录,激昂,6df329dc59fa45016f0553a8a63a7c59,7.0,待处理,情感化描述,煽情
你的每一个想法，都能迅速得到它的回应。,banfo,金句语录,积极,27bccebc88768f05aa334390615008f5,8.0,待处理,情感共鸣,"共情,煽情"
它是真的懂你需要什么。,banfo,金句语录,积极,22f05a6656cf7453c0f420535474db7e,7.0,待处理,情感共鸣,"共情,煽情"
工具是贬值的，但”伙伴”一定保值，在使用之外，还有更多的情绪价值。,banfo,金句语录,积极,d9f9bf66024801cded59c0184bffc756,9.0,待处理,观点提炼,逻辑
