内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
多邻国最好玩的用法是学汉语,banfo,开头金句,激昂,4c411b44313be67fbbcb02db39edad71,8.0,待处理,反常识洞察,逻辑
最近我每天最快乐的事情，就是在多邻国上学习汉语。对，学汉语。拷打它，或者被它拷打，斗智斗勇。,banfo,正文段落,激昂,59f996b11b8e43490af6840f85a3153b,7.0,待处理,制造冲突 + 拟人化,逻辑
我不是乱讲啊，我真的建议大家都试试，你会发现你的写作水平未必有所精进，但你的抽象水平会直线上升.,banfo,正文段落,积极,d87d6cb22e261e17349fc0ca4798d0be,7.0,待处理,制造反差 + 价值主张,对比
别人都是玩着玩着就学了，你是学着学着就被它给玩儿了。,banfo,金句语录,激昂,13c592b26b84eec48025547445734a03,9.0,待处理,对比反差,对比
只要你学一段时间，你就能狠狠的跟老外共情了，这怎么学习的路上还有坏人啊。,banfo,正文段落,激昂,641e50d90c188f7a5d460694e81cfe05,8.0,待处理,情感共鸣 + 幽默,"共情,煽情"
多邻国是个学习软件吗？不，它是个游戏软件。,banfo,正文段落,激昂,e315b6ff1e5582c84b8f29e9144a0978,8.0,待处理,重新定义,逻辑
就这么几个单词，它能颠三倒四的问你三遍，还配上实时的进度条奖励和经验奖励，情绪价值给你拉满了，主打一个哄骗式教育。,banfo,正文段落,激昂,1234316032397f1c9bd1c4eca2eb0cfe,7.0,待处理,解构机制 + 洞察,逻辑
你不像是在学语言，你像是在玩羊了个羊，在玩抓大鹅，在玩咸鱼之王，在玩2048。,banfo,正文段落,激昂,45ee4af6d9fe35f1cbc1333bcc9fa293,7.0,待处理,类比 + 场景化,逻辑
但你是在玩汉语啊，你对这门语言没有任何诉求啊，你在尽情的享受穿越回小学扮演天才少年的快感，那一瞬间你就上头了啊。,banfo,正文段落,积极,1c860153370b4c3f063408277aa0ff8d,8.0,待处理,心理洞察 + 情感共鸣,"共情,煽情"
你看着你在排行榜上嘎嘎上升，屏幕里的小人都为你欢呼，就这个氛围下你都产生了一种幻觉，想不到我居然是被埋没的语言天才。,banfo,正文段落,积极,330dc076fc65f4b08c079e67569e0900,7.0,待处理,沉浸感描述 + 心理洞察,逻辑
万万没想到才第三关我就痛失中国国籍。,banfo,正文段落,激昂,f94821d0cfd2082ecc0e4461179766f6,8.0,待处理,夸张 + 制造反差,对比
你一个印度人凭什么对我的语法指手画脚？你吃过把子肉吗，你就跟我聊中文？,banfo,金句语录,激昂,bc7d82c3fa22e222be835230ea415ea0,8.0,待处理,身份质疑 + 文化壁垒,逻辑
我是一个山东人。那是一个【不知道】都要给你倒装成【知不道】的地方，我陷进去了呀。,banfo,正文段落,激昂,d05a1259da19993e185f80b1c4a84a8c,7.0,待处理,地域文化 + 自嘲,逻辑
我拼命的扯着脖子想要证明我没错，我从小到大就都这么说的啊！！！但多邻国说对不起老弟，想要成为中国人，你还得练。,banfo,正文段落,激昂,77582f4fba6fbee2ff76d10665d2be0d,7.0,待处理,制造冲突 + 拟人化,逻辑
诶你体力没有了吧？你要不要充会员呀？充了可就无限体力了哟。不充是吧？不充也没关系啊，你的排名要掉了哟。让我看看哪个小笨蛋成了吊车尾啦？,banfo,正文段落,激昂,8122a217324900ca5ffa9dec13bc50fc,8.0,待处理,拟人化PUA + 制造焦虑,焦虑
说真的赢不赢多少名都已经次要了，重要的是汉语是我的母语，我不能让亲妈变后妈。,banfo,金句语录,激昂,8446eaf88e9aad5dbf4d32173c00c4a3,9.0,待处理,情感升华 + 身份捍卫,煽情
（嗨嗨嗨，苍蝇我来辣）（我已经死辣！）,banfo,正文段落,激昂,155371f41e75156d2041d013a6595ce5,6.0,待处理,举例 + 荒诞感,逻辑
是，每个人学语言，都想学两句用得上的。但我没想到你教的是特么这么有用的。,banfo,正文段落,激昂,6b17b5ddca2d8ede36f6a19e5eed4de7,7.0,待处理,反讽 + 制造反差,对比
那一刻我明明是盯着卡通的小人，学汉语言；脑海里是职场的小人，想的全是C语言。胸口是堵住了，但血栓气通了，智力下去了，血压却上来了，,banfo,金句语录,激昂,9263b98ff66d789abdccd930ca2971fd,9.0,待处理,双关 + 生理反应描写,逻辑
现在通不通关也不重要了，我现在只想给前老板和同事来两拳。,banfo,正文段落,激昂,fb1adc64055cb6e64492fc7880c4a46b,8.0,待处理,情绪宣泄 + 幽默,逻辑
但我感觉自己无形中参加了一场卡颜局，人家还给我卡出来了,banfo,正文段落,激昂,a10ea4ec4d72fee84ececa7176bc26c9,7.0,待处理,类比 + 自嘲,逻辑
于是我和多邻国的相爱相杀继续了下去，我假装学汉语，它假装自己很专业。生活，就这么快乐了起来。,banfo,正文段落,积极,f4cf873912651c32105ceac7ad916de7,8.0,待处理,总结升华 + 荒诞哲学,逻辑
京东京造延长了我的生命,banfo,开头金句,激昂,6b20359fcda51f82538942ad87622ff0,9.0,待处理,夸张比喻 + 价值主张,逻辑
我选它，是因为真的没啥可选的。当我不知道买哪个牌子的时候，就选它。,banfo,正文段落,中性,2fb0d2e72f129d37eb9eedcdd512c1dd,7.0,待处理,痛点陈述 + 解决方案,逻辑
真的，现在消费者面临的问题不是选择太少，而是选择太多。,banfo,金句语录,中性,c61b09776d7e667f4b485129c1296e15,8.0,待处理,洞察反转,逻辑
自从有了直播带货，买东西就很容易被背刺。我刚在大促时费尽心机抢了一件觉得很划算的东西，还在沾沾自喜呢，结果过几天刷直播，就出现了更便宜的。同样品牌，同样规格，人家便宜一半。把我脸都看绿了。,banfo,正文段落,消极,0d2369df6da2b6f75c86bf845700065b,7.0,待处理,场景叙事 + 制造焦虑,焦虑
不要购物，一购物就成冤种和小丑。,banfo,金句语录,激昂,bf22a38586ef51586f692c0abfc1e479,8.0,待处理,夸张自嘲,逻辑
不想比价，不想去直播间里等便宜的，甚至不想了解这些产品的各种规格区别。如果买这些日用品都要反复比价，都要纠结价格变化，都要担心是不是买贵了，那我每天可能都没法睡个好觉了。,banfo,正文段落,消极,0e5f4059f8a122c04132c87f6f19adae,7.0,待处理,痛点放大 + 情感共鸣,"共情,煽情"
没时间跟直播间博弈，也没有精力去跟电商平台博弈。,banfo,金句语录,消极,05c5b139ca9907068735b21fc93f5c12,6.0,待处理,痛点陈述,逻辑
这甚至不是一个品牌，而是购物解决方案。,banfo,金句语录,积极,983dbbbfdd0fea842d36385438611e4d,8.0,待处理,价值升华,逻辑
去他喵的比价，去他喵的直播间，去他喵的促销。,banfo,金句语录,激昂,d53b25ac170490354333fe24f929b382,9.0,待处理,情绪宣泄 + 价值主张,逻辑
把生命浪费在选择上，很惨的。,banfo,金句语录,消极,ff613ff3817e192079f410ff7f51eaeb,8.0,待处理,价值判断,逻辑
很多日用品其实是没有品牌概念的。即使有，也不是什么能够一锤定音的牌子。,banfo,正文段落,中性,0c3863ba7fc5c4d9805e131992274967,6.0,待处理,市场洞察,逻辑
有品类，有牌子，但没品牌。,banfo,金句语录,中性,d16939d96e2dfdcffb9748d20adfb1b4,7.0,待处理,精准定义,逻辑
谁便宜，选谁。但你真让我选白牌吧，也没那么有勇气。,banfo,正文段落,消极,0872c2d70d2366130e289a2c4d72fa44,6.0,待处理,矛盾心理,逻辑
就比如筷子，是要进嘴里的，一次性浴巾是要直接碰我身体的，当我真意识到这个东西有问题的时候，可能就已经出事儿了，就已经晚了。,banfo,正文段落,消极,7e89f5abf7998c2015a4721a2dad7485,7.0,待处理,场景化恐惧,焦虑
我还是需要一个在产品有下限的牌子。一个要脸、在产品上不会瞎搞的牌子。一个跑不了路的要脸牌子。,banfo,正文段落,中性,7e70bd5fe117649c15225374a61bc41e,7.0,待处理,需求递进,逻辑
它是京东的，它比白牌要脸。做它是为了京东引流的，就没有必要为了划拉这么点儿零碎舍弃自己的好名声和整个大盘。,banfo,正文段落,积极,32c1c5284f86db4dc5932f3039f2ce01,7.0,待处理,信任背书 + 利益分析,逻辑
如果你是大城市，你还可以选山姆开市客盒马奥乐齐，但如果回老家，一个三四线城市，那么京东京造就是为数不多的优质选择了。,banfo,正文段落,中性,076a8e96f4a1d9d7c35bb846a47d63f3,6.0,待处理,场景对比 + 价值凸显,对比
