内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
我喝了很多年酒，从小学就开始喝。工作后应酬多，世界名酒基本都喝遍了，真是从酒山酒海和医院病房里过来的。,banfo,正文段落,激昂,abacb6f13bde6d2871152c6f2ab9efc0,7.0,待处理,个人经历背书 + 先抑后扬,逻辑
工作压力大时，冰箱常备伏特加，两天一瓶，全靠这个睡觉。,banfo,正文段落,消极,aade1fc04ab2885a2a28b60ed88f62aa,7.0,待处理,场景化描述 + 制造焦虑,焦虑
我爸年纪轻轻身体的解酒酶就废了。我30岁不到就糖尿病，比我爸少走20年弯路，酒精功不可没。,banfo,正文段落,消极,4bf114fa1e4381791c5ac712121bb6e1,8.0,待处理,家族悲剧 + 对比反差,对比
我发现现在的年轻人真的不喜欢酒了，尤其不喜欢白酒。我很理解，因为我也不喜欢，酒对身体也不是啥好东西。尽管我喝的多，但我不喜欢喝。,banfo,开头金句,中性,3aafdcac6dc25ccc8483e9deccb8e92a,6.0,待处理,现象观察 + 身份认同,逻辑
就像大家都在加班，但大家都很讨厌上班一样。做什么和喜欢什么，从来不是一回事儿。,banfo,金句语录,激昂,5a5d14363524c0e637bf563deb547893,9.0,待处理,类比 + 金句总结,逻辑
为什么年轻人不喜欢白酒了？没那么复杂，因为难喝，难喝，难喝。,banfo,正文段落,激昂,2dd2ce4af21d3bbe115e89e79b1f4904,7.0,待处理,设问 + 重复强调,逻辑
酒是一种饮品，乙醇是喝一滴都伤脑的致癌物，想不到这俩词儿是怎么在白酒身上闭环的。,banfo,金句语录,激昂,a01d6861d9482fcbaec6d32e4b9d08a4,8.0,待处理,概念解构 + 讽刺,毒舌
它浓度动不动就三十度、五十度、七十度，我没见过除了农药以外啥玩意是以有害浓度高而自豪的。,banfo,金句语录,激昂,da208cc0d5fcfb4e7ac29163e02617dc,8.0,待处理,类比 + 讽刺,毒舌
酒桌上有魔幻逻辑：度数越高越牛逼，是男人就该喝高度酒。正常思维不应该是，这玩意有危险，我应该离远一点吗？什么物种的逻辑是，这玩意有危险，我应该舔一舔？,banfo,正文段落,激昂,334b68a43c7ef8fa3fdd61a8f6d9b673,8.0,待处理,逻辑归谬 + 讽刺反问,"毒舌,逻辑"
那你生啃酒精喷灯多好，那玩意有一千多度。,banfo,正文段落,激昂,114bf090d97b417b4a319c201d62b140,7.0,待处理,极端类比 + 讽刺,毒舌
抽烟随意，但二手烟不行。喝酒随意，但劝酒不行。,banfo,金句语录,激昂,a79771bab789213fcb87eed7dfcfd0aa,8.0,待处理,排比 + 观点鲜明,逻辑
更恶心的是，有人拿白酒做服从性测试了，问就是酒桌文化，玩的就是道德绑架。,banfo,正文段落,消极,26fd61f82c70601b0ddd98a8ffdd0d39,7.0,待处理,现象揭露 + 定性批判,逻辑
