内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
成年人最后的情绪稳定剂,banfo,开头金句,激昂,5f4803649e470080f1f79663f665d42e,8.0,待处理,制造悬念 + 身份认同,逻辑
感谢大家一直以来的阅读、在看和转发。由于平台规则变动，之后所有的抽奖都放置在后台，大家可在公众号页面发送相关暗号关键词获取抽奖。每一篇文章会给到一个不同的暗号，对应的抽奖都是独立的。,banfo,行动号召,中性,bbacfd3a8a5fafb92052e5250c8788f7,3.0,待处理,规则说明 + 行动指令,逻辑
这世界压根儿就不存在稳定的情绪，老天爷会细致地为每个人的前进路上铺满低谷，并为其中跑得最快的，坑都没拦住的幸运儿贴心地准备泥头车。,banfo,金句语录,激昂,f3aa7b709eb997749751b8182ceaed23,9.0,待处理,夸张比喻 + 制造共鸣,共情
我在车里，它在车外，我衣衫单薄，它热血澎湃，我瘦小可怜，它饥饿难耐。,banfo,金句语录,激昂,062e3e8fe47bbae73b8f177b9331f18f,8.0,待处理,对比反差 + 场景构建,对比
那一瞬间，我就明白这世界是不讲道理的，也许我想讲，但猪一定听不进去，而且我接受现实的话，还能保住我这一百八十斤。,banfo,金句语录,激昂,dae90ff73e0fb6b07557bafa45ec9f1e,8.0,待处理,顿悟时刻 + 黑色幽默,逻辑
人最常见的一个错误观点就是，做人做事一定要追求完美，这世界的事情也一定存在着什么解决办法，只要我努力，就可以怎样怎样。,banfo,金句语录,中性,c5b2cd38c44960689814924d5fceb7f0,7.0,待处理,观点陈述 + 破除迷思,逻辑
诶，巧了，这世界就是不确定的，就是解释不了的，它就是一头率性的成年野猪，你拿人的逻辑去分析猪，就是分析不了的。,banfo,金句语录,激昂,fab83527f9fcd8600615ee8bac7e07e6,8.0,待处理,比喻论证 + 强化观点,逻辑
你简历光彩照人就是没有得到心仪的offer，是你不好吗？不，可能就是HR泡面时不小心拿你的简历来盖了面。,banfo,金句语录,激昂,39d35362fdb62491e456a127716378a2,8.0,待处理,举例论证 + 荒诞归因,逻辑
分手三天后前任迅速领证结婚，你分析了一千次对方为什么不选你，但就是没分析出前任村里按人头拆迁分房还送花生油和大米。,banfo,金句语录,激昂,42aba102e222fad8113e60c7d558e8b5,8.0,待处理,举例论证 + 荒诞归因,逻辑
那有什么办法挣脱情绪的漩涡？就是在漩涡里找到一个正向的浪花，借着浪花的力量，把自己推出去，救自己一次。,banfo,金句语录,积极,fac571d9ebe1e7d3459bfa6aa9b54c98,8.0,待处理,设问自答 + 核心概念引入,逻辑
