内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
颠覆汽车行业的伟大创新，给车装厕所,banfo,开头金句,激昂,0b02e17fa7875d8c032d039044b324f1,8.0,待处理,颠覆性概念 + 具体反差,对比
后台回复即可参与抽奖。,banfo,行动号召,中性,8d378d196fcf875c6f5fbd808e5210dc,3.0,待处理,指令引导,逻辑
就像大家之前回复摸鱼一样。,banfo,正文段落,中性,dc0da9ae3848c4d1b41b6b05d1920e99,4.0,待处理,类比引导,逻辑
我爱这个魔幻的世界。,banfo,金句语录,积极,16970e8f22a7a90194061e25656e0d01,7.0,待处理,情感共鸣,"共情,煽情"
最近假期出行特别多，堵车本身已经很难受了，大肠的蠕动更是让人雪上加霜，很多人的脸红都不是路怒症，而是真的后路要崩了。,banfo,开头金句,激昂,a943960951c882646e197dd61c32574d,7.0,待处理,场景共鸣 + 痛点放大,共情
现在各种汽车整天卷省钱、智能、冰箱彩电大沙发，全都没有触及人类的本质需求。人类的本质需求是什么？是吃喝拉撒。,banfo,正文段落,激昂,716e76bddc1cde400a629c0af50d183b,8.0,待处理,颠覆认知 + 回归本质,逻辑
整个行业对于人类吃喝拉撒的后两样刚需完全没有开拓的想法，这就是路线错了。,banfo,正文段落,激昂,b1e8da5e8c4a0f1c12d3f22baf9c867f,7.0,待处理,批判现状 + 提出方向,逻辑
做车要有差异化，核心竞争力一定是人无我有人有我骚，建议车企一步到位，直接在车后面做个厕所出来。,banfo,正文段落,激昂,fdcdcd0380a6b4be4b493b6743a00fb4,7.0,待处理,提出解决方案 + 制造反差,对比
汽车装厕所，刻不容缓。,banfo,行动号召,激昂,3c42a292fcac44a07ec1d4fe1778fb51,6.0,待处理,重复强调,逻辑
别的东西都能等，加油加电吃饭喝水都能等，都能忍，但你的肠子蚌埠住了那是一刻都不能忍。关键时刻，怎么能没有厕所？,banfo,正文段落,激昂,f07922262b6a9c13e9be3927885863c1,8.0,待处理,痛点排序 + 制造紧迫感,逻辑
总不能用衣服把脸蒙住然后把车窗摇下来把屁股伸出去吧？只要不抬头遍地是茅楼？几十万的车都买了，不能这么简单就把自己的脸面给卖了啊。,banfo,正文段落,激昂,56e5bc9e26f3b9345e1ecaa7c2640a73,7.0,待处理,夸张场景 + 身份认同,逻辑
只要能做到不当街上演喷射加速，那这个车就算是成功了一半。,banfo,正文段落,激昂,a288364fafb2b4263da2a6facde60022,8.0,待处理,幽默定义成功标准,逻辑
别人的自动驾驶还处在测试阶段。我们的自动瞄准方案成熟，随便拆一个智能马桶都能复刻。别人在马桶上撑死玩玩手机。我们能在马桶上开车。高下立判！,banfo,正文段落,激昂,83890ce8bb3bd182520a6e3b81fe8ada,9.0,待处理,对比讽刺 + 技术降维打击,"毒舌,对比"
想象一下，这边放着套马杆的汉子。那边驰骋在一望无际的大草原。上面看着风景。下面就是风暴。这是何等的畅快。,banfo,正文段落,激昂,8f52b43a6c252dd540c474ae3ab92819,8.0,待处理,场景描绘 + 情感升华,煽情
马应龙看了流泪，地沟油看了陶醉。,banfo,金句语录,激昂,4194ebed2d0ccd764b96a6ba010aaa38,9.0,待处理,跨界联想 + 幽默夸张,逻辑
讲真，什么野外露营，什么停车做菜，我觉得全是伪需求。什么是刚需？刚需就是人类的吃喝拉撒有两样崩住了，人类的前后两扇门有一扇门抗不牢了。是人都绕不过的东西，才是刚需。,banfo,正文段落,激昂,bdf424b8f06904496da05238ede6890b,8.0,待处理,重新定义刚需 + 否定伪需求,逻辑
我真的经历过憋得不行，车还堵了的状态。要死不死的是，我还感觉有拉肚子。我那是真的想死，我当时甚至在想要么直接就蒙上脸就开始吧，然后开座椅加热烘干吧，让家人把鼻子捂住，裤子和脸我就不要了，今天我就是幕后煮使。,banfo,正文段落,激昂,f7cb928763577350e3d50f85ab093693,8.0,待处理,个人故事 + 极端场景 + 自我解嘲,逻辑
过去，人们只能在东方树叶和脉动瓶子中艰难选择。更激进一些的人会选择尖叫，因为释放完之后瓶嘴设计还多了一个攻击武器，可以呲那些开得慢的车，我就被呲过。,banfo,正文段落,激昂,4e058c621819e47992e2f798fc5a5ed7,7.0,待处理,历史回顾 + 幽默自嘲,逻辑
房车你开起来好开吗？房车你日常能开着上班吗？房车的价格便宜吗？房车停车好停吗？能进地库吗？你闲着没事儿给房车加柴油的时候还得加尿素好玩儿吗？,banfo,正文段落,激昂,4885baee4e9806515ba71e28226f54c0,7.0,待处理,排比反问 + 否定竞品,逻辑
房车装厕所那是天经地义，咱们正常开的轿车SUV装厕所，那才是真正的创新。,banfo,正文段落,激昂,386131125f7e22dd93908982848f3c04,7.0,待处理,重新定义创新,逻辑
那不仅是省钱，你还可以把蹲坑权卖给附近堵车的司机。直接就赚钱！高下立判。,banfo,正文段落,激昂,e29b2e180504f6ec3eb36ba9be1c1d93,7.0,待处理,商业模式延伸,逻辑
如果堵得实在太久，你都有可能堵出一套小城市的房子来，从根本上终结车和房哪个更值钱的问题。,banfo,正文段落,激昂,49aa65514b4919fda323e211de5c05df,8.0,待处理,极端推演 + 幽默解决社会议题,逻辑
而这，只需要你的车上有个厕所，剩下的交给天意和大家的肠道就好。,banfo,正文段落,激昂,791a85d38b695da025d84eff80d54f10,8.0,待处理,简化方案 + 幽默归因,逻辑
别的车说自己的空调多好多牛逼，你不知道是不是吹牛， 而我们的车，空调和空气净化功能敢不好吗？不好的话，上一次厕所这个车还能开么？用户试验一次，就知道好不好了，鼻子骗不了人的。,banfo,正文段落,激昂,c3167033eda30d05b07e7d7730069d62,8.0,待处理,反向质量证明,逻辑
既然车里可以有床，可以有冰箱，甚至可以有厨房。那为什么不能有马桶？既然车是移动的家，谁家没有厕所啊？除非你是去了老王家。,banfo,正文段落,激昂,1cba2b6d2c86f8a44181535e1864d6b7,8.0,待处理,类比推理 + 网络梗收尾,逻辑
别人都是光屁股拍蚊子，而你有带空调有遮挡的厕所。这时候，我的朋友，你是真正的英雄。,banfo,正文段落,激昂,9941e3b269cb238fca2874737174c52e,8.0,待处理,场景对比 + 身份赋予,对比
其他各种高级车在你的厕所面前，羞愧不已，从脸红到屁股。,banfo,正文段落,激昂,1ba16bf32c00077b7ab3c3b113b48e96,7.0,待处理,拟人化 + 幽默对比,对比
