内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
因为平台规则的调整，参与形式从文章尾部点击链接，换成了后台发送暗号获取链接。,banfo,正文段落,中性,f4e67dc6d5c948b0354cca3891487882,5.0,待处理,陈述规则变化,逻辑
为什么不支持留邮箱发电子卡呢？因为太麻烦了，如果还要我拿出时间统计邮箱给卡拍照刮开找密码，嫩死我算了。,banfo,正文段落,激昂,e7ecdcecf7757d68c67a031c3de43b9c,6.0,待处理,自问自答 + 夸张抱怨,逻辑
发实体卡可以兼容送礼和自用，收到快递的时候，能更好的感受我的爱。,banfo,正文段落,积极,bcb87b49c4b8d6f6feec8110ccb00bcd,7.0,待处理,提供额外价值 + 情感连接,煽情
大家可能都不知道新的领奖流程，不清楚的朋友可以往下看，具体的操作流程放在下面了，非常简单。,banfo,开头金句,中性,25d3229cd02aa621df55e9a4c39cf33c,5.0,待处理,制造信息差 + 承诺简单,逻辑
抽奖设置不允许分享，唯一的入口是后台暗号回复。这是只给我们读者的专属感谢。,banfo,正文段落,积极,dd05e633bb00112aec90a770f2f78da4,7.0,待处理,制造稀缺性 + 圈定群体,逻辑
我从开始写公众号开始，就坚持给大家回馈，没有大家我算个屁。所以我应该回报大家，有来有回才是真正的长期关系。,banfo,正文段落,积极,434604b868bb02e2c38549d255a26940,8.0,待处理,感恩 + 价值主张,逻辑
感谢大家一直以来的支持，也期望多多关注，多多阅读文章，一键三连。,banfo,行动号召,积极,87038e8305bcb1fb74e8b69a4924836b,6.0,待处理,感谢 + 呼吁行动,逻辑
这是一个神奇的男人，你完全猜不出他会写出什么。点击关注，你将感受到一个朋克的灵魂，且每篇文章都有惊喜。,banfo,行动号召,激昂,fa99f4f053a8ee7d01ce44614e410dc9,7.0,待处理,塑造人设 + 承诺价值,逻辑
感谢大家一直以来的阅读、在看和转发。之后所有的抽奖都放置在后台，大家可在公众号页面发送相关暗号关键词获取抽奖，每一篇文章会给到一个不同的暗号。,banfo,行动号召,积极,339e6522c60978fdcbc0c216a777fa7b,6.0,待处理,感谢 + 规则重申 + 具体指令,逻辑
最近英伟达那都不是芯片公司了，那表现是火箭公司，哦不对，是异次元三体公司。,banfo,开头金句,激昂,d42711f1f47a9315f1b51759cb2da38e,7.0,待处理,夸张比喻,逻辑
但英伟达不够有趣，浮浮沉沉的他才有趣。,banfo,开头金句,激昂,f97d7c5c7923572afaecdca77f67dd0a,6.0,待处理,对比转折,对比
有人说他是凑热闹，不不不，没有人比他更懂AI，真的。毕竟All in的简写，也是AI。,banfo,正文段落,激昂,201a577c994041ec3c6959254b0be7be,8.0,待处理,谐音梗 + 观点反驳,逻辑
他的人生，可以说就是一次又一次的AI。,banfo,正文段落,中性,8bd37731ba2273613423805641da4cca,7.0,待处理,核心观点,逻辑
负债10亿然后再赚回来20亿，这种一般人经历一次就能吹两辈子的故事，他可以反复玩，金额还一次比一次大。,banfo,正文段落,激昂,83b4fdeafdede1b42ec842ad15f4f98d,8.0,待处理,对比 + 夸张叙事,对比
到2019年，他一度达到了人生负债的顶点，欠债将近2000亿刀，号称“每天早上醒来就要欠三亿”。,banfo,正文段落,激昂,4de54cdebfb8744cf5c1c22267f33425,8.0,待处理,具体数字 + 金句引用,逻辑
他这几十年，每次都作大死，但每次都能奇迹般的光速归来。然后继续浪下一个领域。,banfo,正文段落,激昂,aad6f41a4b7651a18e0518a1f7a6eb68,9.0,待处理,先抑后扬 + 行为模式总结,逻辑
关键现在的他还是一个“超级负翁”，他根本掏不出这7000亿现金，他喊这口号就是跟冤大头讨钱。,banfo,正文段落,激昂,91f149eb54f966ffee6cdb89b9aebd02,8.0,待处理,犀利点评 + 制造悬念,逻辑
毕竟很多新秀都没经历过真正的周期，而他可以说是每次周期都有他，还能撑到现在，本身就是一种筛选，是运气也确实是实力。,banfo,正文段落,中性,b96fae77f4751e2d40098ed7f105f487,7.0,待处理,周期论 + 实力运气辩证,逻辑
他是不是眼光最精准的投资人不好说，但一定擅长弹幕最多的打法。,banfo,正文段落,激昂,96ad49af4e9a09dad864e7124aed1270,9.0,待处理,网络梗 + 精准概括,逻辑
当年他在接受采访时说过一句话：“一切目标的实现都是来自毫无根据的相信！”,banfo,金句语录,积极,f8976a70a401745cca050609858ba31e,9.0,待处理,金句引用,逻辑
虽然看起来很离谱，实际上更是一点都不靠谱。但他的人生里，比这离谱的事情还多着呢。,banfo,正文段落,激昂,74722211e135bf8b182e51aa476d5000,7.0,待处理,先抑后扬 + 呼应主题,逻辑
当年要是收购案成了，英伟达就更猛了。结果没成一家人，后面要成对手。只能说，给世界投下变数这种事情，本身就是一种离谱的愿景。,banfo,正文段落,中性,bad0d6437a2ed0c25307d12ff5f21f58,8.0,待处理,戏剧性转折 + 主题升华,逻辑
就是这样，才有意思。,banfo,正文段落,积极,5336aadcd101bb360ffd7f47b4072d77,6.0,待处理,简洁收尾,逻辑
脆弱的时候，只想吃喜之郎,banfo,开头金句,激昂,0702ad2aaea845f32beeef2b42a7c2e8,9.0,待处理,情感共鸣 + 悬念设置,"共情,煽情"
我最近身体状态不太好，先发烧后感冒，温度计上蹿下跳。陪我熬过这段时间的，是喜之郎果冻。,banfo,正文段落,消极,a9af4df722f0cb5f421da385dcd97aff,7.0,待处理,故事引入 + 建立联系,逻辑
