内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
他最宝贵的资产，一个是砸了大钱且还在砸钱的换电体系，一个是自家车主。巧了，二者都是蜜与刀同在。,banfo,正文段落,激昂,b7d468a49ffbfe1b9652a9fbb89b1ae9,8.0,待处理,矛盾统一,逻辑
换电体系做成了，他直接超越车企的身份成为能源基建巨头，但做不成就会拖垮自己。,banfo,正文段落,激昂,57e5a2531deac40f7e054faab379f97f,7.0,待处理,风险与机遇并存,逻辑
那些车主是他的宝贵资产，但照顾不好他们的情绪一样会带来反噬。,banfo,正文段落,消极,43df2eb9790e128cd3dafb98bf6d2114,6.0,待处理,情感共鸣,"共情,煽情"
但我觉得他可以换个思路，把这帮车主当成类似小红书KOL一样用，把自家社区整成一个类大众点评的感觉，做自己的米其林指南。,banfo,开头金句,积极,a1506a2962757a9147d04075e10d7a1b,8.0,待处理,跨界类比,逻辑
把车主上的费用，变成资产。,banfo,金句语录,积极,875da18e0dd0b486c512c7899aad1574,7.0,待处理,价值转换,逻辑
但问题是，这是车，这东西单价太高了。拉人头这件事是有价格上限的，如果只是几百块千把块的消费，我很乐意跟随朋友一起选择，我相信他的品味。但几十万的车一上来让人买，人会清醒的。人就是不清醒钱包也让你清醒。,banfo,正文段落,中性,14ea776494b2ebac90462e5086d47739,8.0,待处理,价格锚点 + 现实清醒,逻辑
你劝说朋友同事也跟着你买几十万的车，人家不一定听劝。但你安利他一家好吃的餐馆，有用的吃喝玩乐，人家大概率是愿意跟你一起消费的。,banfo,正文段落,中性,dcacdcfd0f1a0592ad6cfa5d0e9e7908,7.0,待处理,对比论证,对比
他的车主这个群体，本身就是最乐意消费且有消费品味的一群人。这群人拉人头不厉害，也不喜欢不体面的拉人头，但论分享生活和消费知识，这帮人简直是安利王。,banfo,正文段落,积极,c310627e55090e3f5edc5eef400d6d0b,7.0,待处理,用户画像,逻辑
我认识的几个车主无一不是身边所有人的消费指南，1W以下的东西就没有他们安利不出去的，甚至都不是卖，稍微同步给大家自己在消费者啥，就完成了安利。,banfo,正文段落,积极,ac33a7556ab731eae4eba80e7c1d86aa,7.0,待处理,故事例证,逻辑
这批人的潜力，应该被他聚集起来做自己的消费指南，而不是卖车。或者说，直接拿来卖车有点着急了。,banfo,正文段落,中性,92806e19dbbd1a17327a3ebdb904cd7c,6.0,待处理,战略建议,逻辑
应该等他作为【消费指南】的概念深入人心，到时候卖车就根本不是问题了。,banfo,正文段落,积极,00c4eead30eec8c577cb0019112df935,7.0,待处理,品牌升维,逻辑
就像轮胎，很多人真的不知道哪个牌子的轮胎好，看了一堆品牌里只认识米其林，且米其林饭店一听就牛逼，所以就选了米其林。,banfo,正文段落,中性,fe413f1a3712cd0784f145b123985ac2,7.0,待处理,品牌光环效应,逻辑
米其林用自己在餐饮界的巨大名气以及公信力，在潜在车主心中植入了思想钢印：米其林就是最吼的。,banfo,金句语录,激昂,82a16e55cc677007291cbf7f38b3c949,9.0,待处理,思想钢印,逻辑
我既然有资格给别人点评，全世界都认我的本事，那我自身也不孬。,banfo,金句语录,积极,53a4fd65b16839206bd9bbaede709fe6,8.0,待处理,逻辑反证,逻辑
米其林给汽车界的后辈打了个样：哪怕你只是造轮子，也可以跑路边去评价馆子。,banfo,金句语录,积极,32f1c751f87d8f486811468d1fbedb83,8.0,待处理,跨界启示,逻辑
在新能源汽车营销卷麻了甚至开始极限互黑的情况下，他换个赛道去聚集名气，去维持声量。,banfo,正文段落,积极,a01df45f811cc31ae8944f6378cea9ae,7.0,待处理,跳出内卷,逻辑
做好了，帮他扩大影响力，维持影响力，不用花大钱去反复做宣传。甚至不用花什么钱，就可以让自己的名气漂洋过海。,banfo,正文段落,积极,866f047ed0c650dc5dc0b121d97bfaca,7.0,待处理,杠杆效应,逻辑
老外来中国，不看米其林榜单，而是得先要看一样他的指南。,banfo,正文段落,激昂,b5f98752af92db3a5608efe938cf8d4d,8.0,待处理,愿景描绘,逻辑
投入小，收益大，同时还体面。,banfo,金句语录,积极,44995000cd9190c5a6a6370a1e68b105,7.0,待处理,价值总结,逻辑
真别觉得这东西莫名其妙，做轮胎的米其林当年为什么要出餐饮指南呢？是因为它希望大家都去买车，买了车以后多开车，别老在车库里停着。车卖多了，开得多了，就会买轮胎和换轮胎。,banfo,正文段落,中性,fbb5d16de317fa14ac07284b4e80e4b5,7.0,待处理,历史溯源 + 底层逻辑,逻辑
他的换电模式，也是支持车主到处乱跑的，换电站投入是固定的，来换电的车足够多足够频繁，这个换电站就盖得越划算。,banfo,正文段落,中性,3e0df1e9696b65727ccca9d9a78bb89d,6.0,待处理,商业模式协同,逻辑
天作之合嘛。,banfo,金句语录,积极,83006b59f85c1f413d34d0784dd76ff0,6.0,待处理,情感共鸣,"共情,煽情"
米其林榜单在全球范围内都好使，但在中国经常被吐槽。因为水土不服。,banfo,正文段落,消极,0719ebabd5dcc1559253095529fe59cb,6.0,待处理,痛点分析,逻辑
好多拿到米其林星星的中餐厅哪怕做个煎饼果子都要加上鱼子酱，就是这个原因。,banfo,正文段落,消极,586471c8b157cfe69be50a2ea6fcf02a,7.0,待处理,生动例证,逻辑
中餐的料理方法论和法餐截然不同，所以导致米其林在中国很受争议。,banfo,正文段落,中性,ec48de4d65cb62eb58ff5ea030cf4132,6.0,待处理,文化差异,逻辑
所以其实一直以来，我们都需要属于自己的米其林榜单，大众点评黑珍珠证明了这件事儿能做，他有这么多好品味的车主，很显然也能做。,banfo,正文段落,积极,c9aea76d03d22610b759a1959e9551f7,7.0,待处理,市场机会 + 可行性论证,逻辑
你想啊，做榜单最大的难题是什么呢？别人不认，食客不信。你他喵是谁啊？凭什么听你的？你说好就好啊？,banfo,正文段落,激昂,63884e7ad5d56a2bd88f3c54bb8d9e97,8.0,待处理,设问 + 共情,共情
他的车主是一群什么人呢？一群极其在乎生活品质的中产群体，在乎住，在乎玩，在乎穿，在乎吃。而且是，身边所有人都知道他们在乎。,banfo,正文段落,积极,7057c97b36d3804d549ad0a0933013f6,7.0,待处理,用户画像深化,逻辑
这些生活方式手段是他的卖点，但客观结果就是筛选出了很在乎生活品质、很有消费品位的一群人。,banfo,正文段落,积极,864fd9d924bc0439bdb0d8affd6e90e2,7.0,待处理,无心插柳,逻辑
他从车里收集信息，整理榜单出来，首先就是车主们信，然后就是他们带动别人信，冷启动就已经完成了。,banfo,正文段落,积极,39082f632a007c11610f8b745a0016ed,7.0,待处理,信任传递,逻辑
别觉得离谱，lululemon也是这么启动和裂变的。,banfo,正文段落,中性,b6f2617818007a7b8e89bbf9a0a2bfde,6.0,待处理,成功案例背书,逻辑
现在他已经搞了一个美食研究所，但这东西是自营品牌，而非点评别家。这远远不够，还是在消耗品牌消耗车主。,banfo,正文段落,消极,45aa05e176763ec31c84211394147f19,6.0,待处理,批判现状,逻辑
要，利用车主去点评别的品牌。要做自己的米其林和黑珍珠。,banfo,行动号召,激昂,f6fa2402550140b97a9d517c90fbcaf9,7.0,待处理,行动号召,逻辑
他甚至可以直接在APP里发个招募帖，号召自己的车主来做餐馆匿名评审，去吃，去写体验报告。,banfo,正文段落,积极,bd886428fcfc98d809ccc88c58d25efe,6.0,待处理,具体方案,逻辑
当他的榜单的影响力足够大的时候，还需要担心自己销量吗？,banfo,正文段落,激昂,75aee93d20727cc246e64c4488a5b4b6,7.0,待处理,反问强调,逻辑
他最大的挑战就是如何说服BBA的用户用同样的价格买一个他，说白了就是这个logo为什么值这个溢价。如果这个榜单做成了，这个事情就不再是事情了。,banfo,正文段落,中性,1818127cdb28af4e853afc9a3a47ccc0,8.0,待处理,核心痛点 + 解决方案,逻辑
从这个角度来说，他做指南，刻不容缓。,banfo,行动号召,激昂,538ac8b4fb6edc69cac00f2686e333da,7.0,待处理,紧迫感制造,逻辑
小米汽车卖太便宜才要出问题,banfo,开头金句,激昂,41a01c2f978f605870217d5f6c8359cf,9.0,待处理,反直觉观点,逻辑
唯一的悬念，也就是售价。,banfo,正文段落,中性,9bf5147b7155f6f7ba31c8970bb9b20b,5.0,待处理,悬念设置,逻辑
他们自己也想卷个痛快，但不能，真不能。不是不想，是不能。,banfo,正文段落,激昂,a1fe06c2ad410a1fa835202cc5854537,7.0,待处理,强调与转折,逻辑
卖得差，不是要命的问题。卖太便宜，才真的有可能出大问题。,banfo,正文段落,激昂,ec62a7cb356af880d30dd71cd50d98fa,8.0,待处理,对比强调,对比
作为消费者，肯定希望越便宜越好呀。说的有道理，都很对，但从企业的视角出发，太便宜，才会出问题。,banfo,正文段落,中性,35c6935312a6ef41405f5a30484c0d33,6.0,待处理,视角切换,逻辑
第一种情况是价格卖得贵，但销量还是特别牛。这当然是梦幻开局哦不对，这是科幻开局哦不对，这是玄幻开局。,banfo,正文段落,激昂,1ea0ab35a2d360551c9381374110add8,7.0,待处理,递进夸张,逻辑
对小米而言，现阶段做第一辆车最重要的事情是不下牌桌，是活下去。,banfo,正文段落,中性,98428d48609a37053f763562ee688d89,8.0,待处理,核心观点,逻辑
Su7的任务就是足够有辨识度，价格给后续的走量车留下卷的空间,banfo,正文段落,中性,a613679488ffba28f013da04408856ed,7.0,待处理,战略定位,逻辑
这是试水车，图名不图利。,banfo,金句语录,中性,abbc712e69bf78de093005363d6d1dfb,8.0,待处理,精炼总结,逻辑
第三种情况，价格足够便宜，销量爆炸。这种情况，对小米来说才是最坏的情况。,banfo,正文段落,激昂,2677db0162a0cd94c0ee69888d2482a0,8.0,待处理,反直觉观点,逻辑
汽车行业是民用工业复杂度的巅峰。这个行业的供应链管理是难中难中难，新手上来就爆产量（而且还是不赚钱的低价车），属于打车去投胎。,banfo,正文段落,激昂,ded69dcdb0e3695883d0e9c4ea695f1b,9.0,待处理,比喻强调,逻辑
供应链，是地狱。,banfo,金句语录,消极,5e14d0986bc3c1194b10b2fcb350beb0,9.0,待处理,精炼总结,逻辑
高价+卖爆=可以拿钱解决问题，先堆料再说，快速成为供应链爸爸。低价+卖爆=赔钱+砸钱+把供应链的雷用脸趟一遍+万一出几个事情自己就完犊子了。,banfo,正文段落,激昂,f447fe7534f96125b2283e2267f48149,8.0,待处理,对比分析,"逻辑,对比"
降价卷上天，是头部中的头部的玩法，小米做梦都想玩但现阶段实力不允许这么玩,banfo,正文段落,中性,bb1319e6f6db56a15eb69c08c985fda4,7.0,待处理,现实与理想对比,对比
如果这辆车彻底不行，那其实是证伪了几个错误答案，解决了头铁问题。,banfo,正文段落,中性,0aaf2688d436d7789e3fa80b22a04025,7.0,待处理,失败的价值,逻辑
100亿买个教训，很难受，但没有动摇小米根本，反而证伪了一些事情。,banfo,正文段落,中性,7c6350a60831088d12febafeb9268105,7.0,待处理,成本与收获,逻辑
卖得贵卖得好，梦幻开局，笑着进入产能地狱。卖得贵卖得不好，不意外，维持住品牌调性可以推新车型找补。卖得便宜卖得好，惨惨惨，立马不赚钱去面对产能地狱，涉及巨量的资金投入到重资产，且短时间品牌性价比的感觉算是甩不掉了。卖得便宜卖得不好，快刀斩乱麻不纠结。,banfo,正文段落,激昂,ac7b665c108661817f744b3e481939c4,8.0,待处理,四象限总结,逻辑
这么一看，确实是卖的太便宜，才有问题。,banfo,正文段落,中性,f3f0abc3832362e729bacdfa5179e6cf,6.0,待处理,结论呼应,逻辑
