内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
没有塞尔达玩家看不懂的商业模式。,banfo,开头金句,激昂,adf0153ca88d7c1a2b8e829e05360a06,8.0,待处理,身份认同 + 悬念制造,逻辑
整个现实世界也像一个更大型的游戏，由大大小小的关卡、任务和剧情叠加组成。主线要做，支线更不能放过。,banfo,金句语录,中性,31151c0e62943f3a9819ef1ab5079516,7.0,待处理,类比映射,逻辑
因为不能读档，不能重开，每个人只有一次机会，时间精力有限，所以当有道具、技能、队友，甚至是外挂出现的时候，别拧巴，别逞强，用就好了。,banfo,金句语录,激昂,d528910b22f41f8c91364646cfab92af,8.0,待处理,制造焦虑 + 解决方案,焦虑
借助外力完成更多的关卡任务，去解锁更多有意思的支线剧情，而不是反复在同一剧情同一关卡上死磕。因为有时候，支线是主线的注脚，是通关的利器。,banfo,金句语录,积极,c91e9d46bc5b28d75659aa40808fcec9,8.0,待处理,观点提炼,逻辑
对于我来说，卖废纸箱子是一个已经解锁、被证实并不能给我带来愉悦和新鲜体验的支线任务。这种纠结会堵得慌，占我精力内存。,banfo,正文段落,消极,739c65fd33c18a32166ab75a2bb12dff,6.0,待处理,情感共鸣 + 痛点描述,"共情,煽情"
集齐蛋又可以换米，换鸡蛋，换袜子，换杯子；甚至回收的纸箱，能打浆再造成练习册，送去折磨小学生。,banfo,正文段落,积极,5a88da062c5b116368d159b990465f09,7.0,待处理,细节描述 + 幽默转折,逻辑
大多数支线关卡之所以是支线，就在于它能维持的体验很短。玩多了，就会腻。,banfo,金句语录,中性,f8e529edc39810257e39dbd2437d0e39,6.0,待处理,洞察总结,逻辑
让世界变好，并不是企业的主线关卡。赚钱、赚钱、赚钱，才是。,banfo,金句语录,激昂,53102ccabd49061896460fd79669f7c3,9.0,待处理,先抑后扬 + 直击本质,逻辑
回收，对于消费者来说，这是一个更容易记住的特殊广告，当你想要买同类产品的时候，一想到这个牌子能回收，有公益理念，也会偏向于选择它。,banfo,正文段落,中性,3a2dc8ca8fee9ad3df01516aee0ef61d,7.0,待处理,商业洞察,逻辑
支线任务刷成了主线剧情。,banfo,金句语录,积极,49fcfcdf05af2e63bfc3745ab76a8f6e,8.0,待处理,金句总结,逻辑
