内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
AD钙奶，童年再也回不来,banfo,金句语录,消极,d29878aacc8f7689c6dc00b066478b22,7.0,待处理,情感共鸣 + 怀旧对比,"共情,对比,煽情"
如果要评价乳饮料界的霸主，那AD钙奶不上桌，同行都不敢动筷子。,banfo,开头金句,激昂,4f1cc4b4b6f46d15259e20fb909dc9fe,8.0,待处理,夸张类比 + 确立地位,逻辑
AD钙奶这款饮料从1996年开始活了接近三十年，那个吸管吸到底的滋儿滋儿声，贯穿了80后90后的童年。,banfo,正文段落,积极,48ad984b1a42cdd9369001adf82d0868,7.0,待处理,感官细节 + 时代共鸣,共情
我就说我自打健身以后蛋白粉的口味咋这么熟悉，敢情是娃哈哈在三十年前就给我做好了用户教育。健身，要从孩子抓起。,banfo,正文段落,激昂,e96faadb7bea686deb58a1e3aa22694c,8.0,待处理,意外关联 + 幽默反转,逻辑
看到这，你以为我要说这个东西不好吗？恰恰相反。,banfo,开头金句,激昂,8335c2e23c71475a108b348340002e28,7.0,待处理,预期违背 + 转折,逻辑
换句话说，你现在营养摄入充足，又晒太阳，这点成分对你聊胜于无，如果你不爱喝它，那这个饮料对你没有任何好处。甚至很多朋友所在城市的水质过硬，你都不需要额外补钙，那水壶壁上全是钙。,banfo,正文段落,中性,f60e4cbb21128b0ec3e2fadc79211d6e,6.0,待处理,条件分析 + 幽默具象化,逻辑
可就在它诞生的那个年代，它的成分，就是活神仙。,banfo,正文段落,激昂,7c8602eb25ce6bac0159594f8cf277b9,8.0,待处理,时代对比 + 价值重估,对比
它的对手是路边三毛钱一包的色素冰袋，是两毛一杯的没科技纯狠活的小卖部果汁，是各种小作坊里产的蜜汁小饮料。你不用想那些破烂的生产运输和售卖环节有没有问题，让你身体有问题的这件事上，它们一定没问题。,banfo,正文段落,消极,bd222d94c9f38185347ab575c8eaa893,7.0,待处理,时代背景对比 + 反讽,对比
现在中小学生不缺营养，个个茁壮成长，有的时候我去小区健身器材遛弯，看到一群在单杠上盘旋的一米八的小学生，手机都没有只有小天才电话手表，但我都得管他们叫哥。,banfo,正文段落,激昂,bbf06ec474a63e0825024dab6db3884f,7.0,待处理,夸张描述 + 幽默自嘲,逻辑
别说维生素D晒晒太阳就够了，那是胆固醇摄入充足的前提下才行，摄入不够的情况下楞晒，那不叫营养的合成，那叫孩子的熟成。孩子再让阳光晒降解了。更别提有的城市有的季节就是不咋出太阳，孩子只能阴干。,banfo,正文段落,消极,1773e734bc7da0c79577a816b27bf02f,8.0,待处理,破除迷思 + 黑色幽默,逻辑
娃哈哈AD钙奶依然是我们这代人的童年回忆饮料，是不少村中长辈走亲访友时给孩子的礼物，靠的就是它好喝，便宜，有用。,banfo,正文段落,积极,b1ea92e1ae884899fb046c220ea759b9,7.0,待处理,情感共鸣 + 价值总结,"共情,煽情"
你拿奶去看它，它弱爆了，你把它看成一块多一瓶的保健品，那它超值。,banfo,正文段落,激昂,573b361f796d6f5be91771cd22569360,8.0,待处理,视角转换 + 价值重估,逻辑
名字好念，产品靠谱，也便宜，消费者也是真需要，渠道足够下沉，不火都难。,banfo,正文段落,中性,3e8e7ec13f7d582ea5ea499a96b4202a,6.0,待处理,成功要素总结,逻辑
这个包装的思路是什么？这都不是极简了，这是极端。,banfo,正文段落,激昂,e70c40d32e23de172248ef4f4583d300,7.0,待处理,夸张定义 + 引出分析,逻辑
更地狱的是，有的时候你这一排喝到最后一瓶，管儿让你弄丢了，你得拿牙生啃开，感受地狱般的吮吸浓度。,banfo,正文段落,消极,f05fc9038257958c7e5af4121937c2c2,7.0,待处理,场景化痛点 + 夸张描述,逻辑
那个瓶口给我造成的心理阴影，让我玩植物大战僵尸都不敢种大嘴花。,banfo,正文段落,激昂,28cd60c66229ddf80c27f4840f7d97b6,8.0,待处理,跨领域类比 + 幽默自嘲,逻辑
就是小孩一口气能喝完，还不腻。更重要的是，由于它没有密封，在几十年前冰箱都没有那么普及的情况下，做更大的容积很容易变质后又被再次饮用。,banfo,正文段落,中性,c89b8f596085def619c4bba015b2c7d1,6.0,待处理,用户洞察 + 时代适应性,逻辑
它陪几代孩子度过了营养摄入不足的年代，提供了廉价且好喝的营养。,banfo,正文段落,积极,76798500f8f3d71d8bdfaeb4f6031b53,7.0,待处理,时代价值总结,逻辑
现在的我们偶尔会喝起它，直接买一排，开怀畅饮，也不必非要喝到滋儿滋儿声。恭喜我们，找回了童年。又失去了。,banfo,正文段落,消极,ed5a430cb07a223a4de5a7993eb83613,9.0,待处理,情感升华 + 矛盾哲思,煽情
一鸣真鲜奶吧，江浙沪最后的下午茶,banfo,开头金句,激昂,126f3117aecbb2d5ef26723f3cad3d59,7.0,待处理,地域限定 + 价值拔高,逻辑
属于虐菜够用，真上了赛场不给你打出屎来，都算你开塞露喝得少。,banfo,金句语录,激昂,093058b292feac5c952cc18c6a122f03,8.0,待处理,夸张对比 + 制造焦虑,"焦虑,对比"
但没关系，因为它叫【蛋奶】。虽然我得了亚军，但我名字叫冠军，四舍五入还是我赢。,banfo,金句语录,激昂,7debbec42db602fe9f523b19a704fe97,9.0,待处理,自嘲解构 + 逻辑诡辩,逻辑
比例是≥2.8%，比酱香咖啡里的茅台高一些，比ofo里的退押金按钮有用一些，比钻石里的爱情具象一些。,banfo,金句语录,激昂,d252d49a72e88b686d691c49d6a85b3d,9.0,待处理,类比讽刺 + 社会洞察,毒舌
总的来说，就是一个用来确保【蛋奶】两个字得以成立的气氛组。,banfo,金句语录,激昂,c06777ea4ed73c2df23a2e852363bfb0,8.0,待处理,概念解构 + 网络热词挪用,逻辑
但凡剂量再少一点，那颗蛋都以为你是在给它抽脂，让你使劲点。,banfo,金句语录,激昂,c6480d59b3fff134be78d86023e4d544,8.0,待处理,拟人化 + 夸张幽默,逻辑
好消息，十袋奶能孵一只鸡。坏消息，鸡也乳糖不耐受。,banfo,金句语录,激昂,0e393a3e1d08aba049bb13d30e485e43,9.0,待处理,反转幽默 + 逻辑悖论,逻辑
但用售价的百分之一二，换来【蛋奶】这样一个大杀器，无异于单车换路虎，平房换别墅。,banfo,金句语录,激昂,64d7904fc2297468c5d5c0e799de5a6a,8.0,待处理,夸张比喻 + 营销洞察,逻辑
就像马应龙，除了痔疮膏还有湿纸巾和眼霜，保护你人生的每一只眼。,banfo,金句语录,激昂,66519795c8a82ec840634445da70f1c2,9.0,待处理,类比延伸 + 黑色幽默,逻辑
但为什么一鸣蛋奶还能俘获那么多江浙沪的社畜？因为社畜，需要救命稻草。,banfo,金句语录,激昂,969058a9b3d97e674bb95db03f7b8ede,8.0,待处理,设问自答 + 情感共鸣,"共情,煽情"
这年头谁还看不懂配料表？谁还不知道牛奶的蛋白质含量不如一颗鸡蛋？谁不知道大多数饮料都没有白开水健康？谁都知道。但我们依然会选那些带有健康噱头的产品。,banfo,金句语录,激昂,06fde618323bc1ff3ac6d765ccdacea0,9.0,待处理,排比反问 + 群体自嘲,逻辑
所以，我们会买熬夜水，会吃奶酪棒，会喝蛋奶。哪怕熬夜水不治熬夜，奶酪棒里没多少奶酪，蛋奶里没多少蛋白。就像亚健康里，也没有健康。,banfo,金句语录,激昂,99747f2d41dfee97b86459e54aa3f1d3,8.0,待处理,列举现象 + 概念类比,逻辑
因为我们需要的不是健康，而是让自己觉得健康。毕竟，除了我，也没人会关心我了。,banfo,金句语录,消极,2b31344678aa133fe3e2e8b646c8abf1,9.0,待处理,洞察本质 + 情感落点,煽情
一个人也要好好活下去？一个人才要好好活下去。,banfo,金句语录,积极,0413a9dad68199ee10f70ff9d422de03,9.0,待处理,句式反转 + 独立宣言,逻辑
你或许很难理解，调制乳+饭团这种用来确保一天能量供给的碳水炸弹，加了个卡路里标识怎么就成了减脂下午茶。老头乐标个百公里加速10分钟就算超跑了？,banfo,金句语录,激昂,976c5f8254be52e47a687e56c22749a2,8.0,待处理,类比讽刺 + 解构营销话术,毒舌
因为它的热量不论多少在为你的身体提供动力，而咖啡因则在为你老板的豪车提供动力。,banfo,金句语录,激昂,f17bd8bc4ecd5967015bebb9167f6f4e,9.0,待处理,对比讽刺 + 社畜共鸣,"毒舌,共情,对比"
