内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
京东让我爸破防了,banfo,开头金句,激昂,c64870eeacbf28624d164361335a6161,8.0,待处理,悬念设置 + 情感共鸣,"共情,煽情"
我家的老热水器坏了，大半夜洗澡只有冷水。想起小学时听的歌，二十多年过去，家里依然没有24小时热水。,banfo,开头金句,消极,985bd0ed1d601000463d29214974a237,7.0,待处理,场景切入 + 今昔对比,对比
我想买新热水器，父亲却坚持要修，说“不看看怎么知道不会”。那一刻，我真后悔自己刚好在家。,banfo,正文段落,消极,fe270ff8a08aa961d83a52aca2c64577,6.0,待处理,代际冲突 + 制造悬念,逻辑
和父亲一起扛梯子，摇摇晃晃。有点丢人，也有点温馨。看到他后脑勺的白发，才想起上一次和他一起干活，久远得像上辈子的事。,banfo,正文段落,积极,590fa23b618b8c16648c9b7f69ffc2ae,8.0,待处理,细节描写 + 情感共鸣,"共情,煽情"
两个人加起来快一百岁，站在天台上对着太阳能板大眼瞪小眼，谁也看不明白。,banfo,正文段落,中性,13580cc2d74fac81d75009d4a1dc0416,7.0,待处理,幽默自嘲,逻辑
父亲摇头说不是钱的事，他只是觉得家里熟悉的老家电，越来越少了。,banfo,金句语录,消极,b7998b014cd8065df691060b481eb8dd,8.0,待处理,情感升华,煽情
何必写什么家电发展史，看看每个人家里，那都是一部部活生生的纪录片。,banfo,金句语录,中性,9e7f1a36b663b45da2494add57d05586,9.0,待处理,观点提炼,逻辑
父亲骄傲地说，我们家很早就用上燃气了。接着又叹气，谁知道这东西更新换代得那么快。,banfo,正文段落,消极,bd7523a126750fe18736b0ddc6fab895,7.0,待处理,先扬后抑,逻辑
他在这个灶上做了十几年饭，炖了无数排骨汤和大猪蹄，大部分都进了我的肚子。,banfo,正文段落,积极,dea496147b9226e9825b832d6cefd3bb,7.0,待处理,细节叙事 + 情感连接,煽情
他兴奋地研究以旧换新，发现老灶还能抵不少钱。那一刻他很开心，像是发现曾经的荣耀还留有余晖。,banfo,正文段落,积极,4a422b9f963d39748259c40c86bdb294,7.0,待处理,情感转折,煽情
在那个买家电算“买大件”的时代，能为家里添置新家电，真的是一种荣耀。,banfo,正文段落,中性,8100f8f439d03a573991fd63576f8daf,7.0,待处理,观点引入,逻辑
要花掉攒了很久的钱，去买一个完全不懂、可能踩雷的东西，这需要的魄力和勇气，现在很难想象。,banfo,正文段落,消极,e264fbb2ce2978a73af37c4d2085789c,7.0,待处理,共情描述,共情
那个时候，修家电是生存必备技能。你不懂修理，就会被生活修理。,banfo,金句语录,激昂,50d454bababcb447698b86c83aff8fdf,9.0,待处理,金句提炼,逻辑
售前不清晰，售中不规范，售后看天吃饭。,banfo,金句语录,消极,ea0cdc05851c4df7ebb8638c6b0acec2,8.0,待处理,总结概括,逻辑
我这代人手指一点就下单，很难理解父母那代人对买家电的“敬畏”。敬畏本质来自于未知和不可控。,banfo,正文段落,中性,92af9aae38ff482c78d8166301cbc363,8.0,待处理,代际对比 + 观点深化,对比
买家电已成小事，但它如何从大事变成小事，这本身却是一件大事。,banfo,金句语录,激昂,2c9c9adda4d8e08447690d62dea11ee9,10.0,待处理,辩证观点,逻辑
中国制造站得越高，我们用上好家电好产品的难度就越低。,banfo,金句语录,积极,0e11dac51f8842e859ae03045413b404,8.0,待处理,因果关联,逻辑
家电产业从无到有，从有到优，从制造到智造，迈过一道道门槛，终有一天，自己也成了外人需要迈过的门槛。,banfo,金句语录,激昂,55fa9073d7a0720029cc8a7c40441d6e,9.0,待处理,递进升华,逻辑
