内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
美妆想开拓男性市场，该进驻海马体照相馆,banfo,开头金句,激昂,819fe3c371b3895c3ea3b638b28932ff,8.0,待处理,观点引爆,逻辑
都说现在男士美妆市场是蓝海，这个蓝，其实就是海马体的蓝。,banfo,金句语录,激昂,8b42fef5f82b0bec1904a0dae1bd9cff,9.0,待处理,比喻关联,逻辑
男性美妆的密码，就在海马体照相馆。兵家必争之地。,banfo,金句语录,激昂,6a494fb8d63c797093b692441b28f24e,8.0,待处理,断言强调,逻辑
最大的问题，在于缺乏【入口】。,banfo,正文段落,中性,a6a61d7796a9321f746007edcaa05752,7.0,待处理,痛点分析,逻辑
钓鱼佬们打个窝能把池塘打到富营养化，谁能说男人消费力不行？,banfo,金句语录,激昂,5d938ad81a26b08ffb5caacd408544e3,8.0,待处理,举例反驳,逻辑
关键是，你得让他们对你这个东西的价值，有具体的感知，人家才愿意掏钱。,banfo,正文段落,中性,5a0928748a3e46533e298efc58afcd23,7.0,待处理,消费洞察,逻辑
没有体验，就没有种草；没有种草，就没有消费。,banfo,金句语录,中性,fed51632a7264b71448f64a13a7dc309,7.0,待处理,递进逻辑,逻辑
在海马体里，你是去拍证件照的，是去【办正事】。所以，你化妆是正常的，是可以理解的，是不奇怪的。这个【不奇怪】，特别重要。,banfo,正文段落,中性,96aa5eb69f8313881f96c1c6c94b4e64,8.0,待处理,场景正当性,逻辑
这种【正当性】，是所有男性美妆品牌最稀缺的东西。,banfo,正文段落,中性,bbdbbb13bf5e29cca656f91fa9eb46e8,8.0,待处理,核心价值提炼,逻辑
上帝欠你的，化妆师还给你了！,banfo,金句语录,激昂,78697e3b47ab120d553d400c826a5bfd,9.0,待处理,情感共鸣,"共情,煽情"
这是……我吗？对啊，这就是你啊。,banfo,金句语录,激昂,1e6b0a273a9ae562df4c78fc7e8932b3,8.0,待处理,自我认知颠覆,逻辑
“原来，我捯饬一下，也挺好看的”。,banfo,金句语录,积极,7b429d4ec300f359a24c21a0fded5b17,8.0,待处理,心理转折点,逻辑
那一刻，你不关心世界，你只关心怎么样才能维持现在这幅模样。,banfo,金句语录,激昂,332501f541186bb143dc4cc9361047c5,8.0,待处理,欲望激发,逻辑
于是，你将目光望向了化妆品，眼神，逐渐清澈。,banfo,金句语录,积极,ece12b3ccc7d22b188035d17e536d507,7.0,待处理,行为引导,逻辑
你肤色太白了，一般粉底都不配上你脸，这个钻石磨砂粉底跟你最搭。,banfo,正文段落,积极,cdb85fa68847fc7a9a2222e5690380b9,7.0,待处理,情绪价值话术,逻辑
这种眼见自己越来越好看，旁边人围着自己彩虹屁不断的情绪价值式服务，大多数男人一辈子都没体验过。,banfo,正文段落,积极,8f122af0586aa75d823558af0e9a7876,8.0,待处理,稀缺体验描述,逻辑
在一声声的帅哥靓仔和变好看的喜悦中，你瞬间就会迷失自我。最后掏钱买单。,banfo,正文段落,激昂,9dcdf73d0d2d05d8d37f9ca410ce433c,7.0,待处理,消费转化路径,逻辑
写真，很多男人会拒绝。但证件照是一种必需品，男人也没有拒绝的理由。,banfo,正文段落,中性,09e8744a904f7c3acb2e1e85ac43cddb,7.0,待处理,对比论证,对比
就像，我们拒绝不了这个魔幻的世界。,banfo,金句语录,中性,6e1ce7afdf6c80b988d770b1b225515b,7.0,待处理,情感共鸣,"共情,煽情"
他的优势是钱，劣势也是。,banfo,金句语录,中性,eb90481d2435e7e5a054100046ad1ef6,7.0,待处理,矛盾统一,逻辑
到2021年7月，巨头增资30亿成为某品牌的控股股东。品牌同意吗？轮不到它不同意。因为核心资源，是核心竞争力。,banfo,正文段落,激昂,a07e391a47f40410c93f4a4bfc5f268b,8.0,待处理,设问强调 + 揭示本质,逻辑
从这个角度来说，小品牌最好的出路，就是在最值钱的时候，卖出最高的价格。,banfo,金句语录,中性,e80164513cf99cdd1a86fd3682146380,9.0,待处理,总结规律 + 价值主张,逻辑
面向巨头创业，也挺好。,banfo,正文段落,积极,6d1d9e17d45d7814b724f87684f3d5ea,7.0,待处理,反直觉肯定,逻辑
这是一个神奇的人，你完全猜不出他会写出什么，他自己也不知道。点击关注下方账号，你将感受到一个朋克的灵魂，且每篇文章都有惊喜。,banfo,行动号召,激昂,3b169f216e6e5ea4fe13b47133ed6e3b,6.0,待处理,制造神秘感 + 承诺价值,逻辑
说到奶酪你会想到什么？2019年以前，你或许会想到那种充满气孔的卡通诱捕器。2019年以后，你大概率会想到一个名字。,banfo,开头金句,中性,e86aa663ac0a1c1c659d13280fb100c7,7.0,待处理,时代对比 + 品牌植入,对比
你没想到也没关系。公司和小区电梯里的广告会帮你记住的。,banfo,正文段落,激昂,727886d97797d0da38aa96fa7bd3f32a,8.0,待处理,幽默自嘲 + 场景共鸣,共情
如果你懂配料表，你会觉得这个牌子很一般。如果你进一步了解，你会觉得这是一个资本游戏。如果你再进一步了解，你又会发现这是一个新锐向巨头发起挑战，反被巨头收编的典型商业寓言。,banfo,正文段落,中性,3bc79af04fe8d250b0f44063888376bf,8.0,待处理,层层递进 + 认知颠覆,逻辑
可以说奶酪里面，充满了人情世故。和事故。,banfo,金句语录,激昂,b878812d26aa05a87c4fcab2bb9a8fee,9.0,待处理,双关语 + 总结升华,逻辑
反复重播之下，狗叫都能入脑。,banfo,金句语录,激昂,baf06354974c264530ab5f74525bd491,9.0,待处理,夸张比喻,逻辑
三十年河东，三十年河西？太慢了，三十年都够跑路到美国了。造神？三年足矣。,banfo,金句语录,激昂,abc8e43a144c76d9b123c4e86c05d563,9.0,待处理,解构俗语 + 时代加速,逻辑
这要看你【怎么定义健康】，以及【跟什么食物比】了。只能说商业上，它很成功。,banfo,正文段落,中性,7b7985460083078f3be200e53c6a7549,7.0,待处理,条件限定 + 转移焦点,逻辑
但零食健康就跟药酒保健一样，主打一个爱信不信。,banfo,金句语录,消极,fe7b948babfb18aedf25558cbb1562f4,8.0,待处理,类比讽刺,毒舌
如果真想帮孩子长身体，建议早餐多加两颗鸡蛋要靠谱得多。,banfo,正文段落,中性,183ea205c47b60aaa6074e5b392b36ef,6.0,待处理,对比建议,对比
你别管正不正宗，你就说感冒好没好吧。,banfo,金句语录,激昂,d6feeae5fef4ea2862821b4a7ba9184e,8.0,待处理,结果导向 + 黑色幽默,逻辑
健康的奶酪早就有了，只不过你不吃，你的孩子更不会吃。别杠，你去试试真正原生的奶酪是什么味道的你就知道了。那真的很刺激，还是香香甜甜的好入口。,banfo,正文段落,消极,10f4672341a802744aaca590e62da3f3,7.0,待处理,事实陈述 + 预期管理,数据流
资本的天性，就是迎合人的天性。,banfo,金句语录,中性,df2c975127f7d67ba0dbe8776db89ae5,8.0,待处理,本质洞察,逻辑
奶酪棒，就是一种以健康为卖点，以好吃为核心的商业产品，仅此而已。,banfo,金句语录,中性,183b35b944e0a511d0c526833fb080b5,7.0,待处理,本质定义,逻辑
成年人【买给自己】，最怕的就是【贵】。成年人【买给孩子】，最怕的就是【不够贵】。在孩子的这个场景中，【贵】其实是一种优点，代表对孩子的爱。有点魔幻，但确实很现实。,banfo,金句语录,激昂,47de8e112af9476f16a9d8ae451e8441,10.0,待处理,场景对比 + 消费心理洞察,对比
它陷入了价格战的泥潭。,banfo,正文段落,消极,2f914d8ae190aead7e70ec9ef8377ea6,6.0,待处理,比喻困境,逻辑
它的优势是有钱，劣势是，这个行业里有钱的太多了，真打起价格战，它会哆嗦。,banfo,正文段落,激昂,78461cc3db8f9fcaea4e0ab7502e5775,8.0,待处理,对比反差 + 拟人化,对比
说到底，它能做的，巨头都能做。但巨头能做的，它做不了。,banfo,金句语录,中性,4c49735f3830807fe5a80ce5963432b8,8.0,待处理,不对称竞争 + 本质总结,逻辑
所以，新品牌的命运，不是成为巨头，就是被巨头收购。后者商界常态，前者凤毛麟角。,banfo,金句语录,中性,956cb0139514330c54c656ebb0172ec0,9.0,待处理,规律总结 + 对比强调,对比
西贝给我看傻眼了,banfo,开头金句,激昂,e3787d02ad2a8cf2f7dca9c8c7847d30,6.0,待处理,制造悬念,逻辑
单论食材，已经很难有味道了，这最后一步，是要让食材更好吃。,banfo,开头金句,中性,65027843138c1755dbb01698c22f39e6,6.0,待处理,制造认知缺口,逻辑
羊这玩意，不同位置的脂肪酸含量和肌肉含量不同，要做好羊，要求你更懂羊，懂它的习性和生活规律。,banfo,正文段落,中性,92bc5b9bb86b6324624f0cbc0264f54f,7.0,待处理,专业壁垒构建,逻辑
这个不能问羊，因为羊已经死了。就算还活着，也未必乐意告诉你。,banfo,正文段落,激昂,2a18b3c2dbef198076d4572d7b260be6,8.0,待处理,幽默转折,逻辑
羊的前腿脂肪比例高，那就做成烤羊腿，这样外面焦脆，里面汁水也足。,banfo,正文段落,中性,c827afe93f0cb164b258456c73dfc2c0,6.0,待处理,因果论证,逻辑
羊的后腿肌肉多，那就顺着骨头缝剃肉，去掉尾油等，留下一厘米的脂肪，做羊肉串才焦香，有嚼劲。,banfo,正文段落,中性,1376b04758608c5ff04308550dab49ac,6.0,待处理,因果论证,逻辑
你看菜单，羊不同的位置做法差异极大，那是把美拉德反应和蛋白质降解玩出了花。,banfo,正文段落,积极,e161aaf7f16f2b012df0ce17c4af8865,7.0,待处理,专业术语降维,逻辑
有个琢磨了二十三年的嫩烤工艺。,banfo,正文段落,积极,d9d66298a903eb2694983c7fd63a7516,7.0,待处理,时间沉淀,逻辑
最棒的是，现代化智能烤箱在烤的过程中会及时喷水增加水汽，这样烤制时羊肉不柴，表皮更加酥脆，内部羊肉水分不会溢出，还入口即化。,banfo,正文段落,积极,f279af265f84b41fefb91a5ef01dc3d2,7.0,待处理,技术赋能,逻辑
羊种对，处理工艺对，烹饪方法对，三招下来，羊肉，怎么会膻。,banfo,正文段落,积极,0335f4b409577cc31e6215ee8ee5d290,7.0,待处理,排比强调,逻辑
嚼的那一瞬间，你发现羊的一生值了，你的一生也值了。,banfo,金句语录,激昂,c4d66f44682fe04dab60c39072099101,9.0,待处理,情感升华,煽情
