内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
感谢大家一直以来的阅读、在看和转发。由于平台变动，之后所有的抽奖都放置在后台，大家可在公众号页面发送相关暗号关键词获取抽奖。每一篇文章会给到一个不同的暗号，对应的抽奖都是独立的。,banfo,行动号召,中性,40bce6750dbc58c593cb1ca7e125a76f,3.0,待处理,解释变动 + 明确指令,逻辑
因为平台规则调整，参与形式从直接点击链接变成了后台发送暗号获取链接。别问为啥，我只能说问平台去。,banfo,正文段落,激昂,9e063e2fcf64287dd8e81c43ba60a833,5.0,待处理,规则说明 + 情绪宣泄,逻辑
我们只能服从平台规则。,banfo,金句语录,中性,de2c42b0ed3e3eac471bee730846b937,4.0,待处理,无奈陈述,逻辑
为什么不发电子卡？因为太麻烦了，发快递已经很烦，再统计邮箱、拍照、刮密码，嫩死我算了。,banfo,正文段落,激昂,1b945ede6773a44826a673ef2d7b131e,7.0,待处理,设问 + 夸张抱怨,逻辑
发实体卡可以兼容送礼和自用，收到快递的时候，能更好的感受我的爱。,banfo,正文段落,积极,bcb87b49c4b8d6f6feec8110ccb00bcd,7.0,待处理,利益点阐述 + 情感升华,煽情
抽奖设置不允许分享，唯一入口是后台回复暗号。这是只给读者的专属感谢，非读者无关。,banfo,正文段落,积极,f8f75dd99712330b21f4710a324afda4,6.0,待处理,制造稀缺 + 圈层认同,逻辑
我从开始写就坚持给大家回馈，没有大家我算个屁。所以我应该回报大家，有来有回才是真正的长期关系。,banfo,正文段落,积极,08e0d4e8552565f59e62e15a84ebd369,8.0,待处理,感恩 + 价值主张,逻辑
提醒中奖的朋友：一定要在开奖后5天内填写收货地址，超时视为主动放弃！得自己去加小助手微信补地址。,banfo,正文段落,激昂,cacbd5fd3d61186dc5694effde7a8d39,4.0,待处理,强调规则 + 制造紧迫感,逻辑
超过时间未填写地址的朋友，可以在后台回复特定关键词加小助手微信，确认中奖后我们会安排补发。,banfo,正文段落,中性,093fdd2046cb9acb7c52651473f86a51,3.0,待处理,提供解决方案,逻辑
奖品会安排顺丰寄出，可备注其他快递，反正我们包邮，顺丰其实最好了。,banfo,正文段落,积极,9823c2bed42cc832d43b09cfddfc5398,5.0,待处理,展示诚意 + 提供选择,逻辑
高考后的暑假，是时候打工悟道了,banfo,开头金句,激昂,517f1edd8e48b991cfc61e1aa134e992,7.0,待处理,场景设定 + 行动号召,逻辑
你早一点打工，就意识到学校老师辅导员的利益和你的利益根本不是一回事，他们只对自己的KPI负责，你没必要和他们浪费时间。那些没走出过象牙塔的人说的话，你都可以笑笑，因为你们的状况不一样。,banfo,正文段落,激昂,f35746a3c926c1c9b704cf871c52d349,8.0,待处理,认知颠覆 + 利益解构,逻辑
你早一点打工，就意识到达成目的的路径有很多，比拼的是全方位竞争。读书重要，但不再决定一切。你会看透学校的很多活动是在浪费时间，与找工作无关，你要对自己的时间负责。,banfo,正文段落,激昂,66762bf37a20d2d7a10d58ae402079cd,7.0,待处理,路径多元化 + 时间价值觉醒,逻辑
你早一点打工，就意识到学校学的和公司要的不是一回事。你需要去做小生意、搞副业、刷履历。你会意识到身边绝大多数人讲的东西对你毫无意义，你要对自己负责，别人的话当放屁就可以。,banfo,正文段落,激昂,ab46cf408b6215cc12af664a47488f33,7.0,待处理,知行分离 + 自我负责,逻辑
你早一点打工，就意识到打工的苦你吃不起，一辈子受不了。所以应该在上学第一个学期就确认要考研还是考公，然后用几年来准备，拿出高考一半的努力就能得到比同龄人好得多的结果。,banfo,正文段落,激昂,01402253ee8aef3631bf469462c8e29b,7.0,待处理,恐惧驱动 + 提前规划,焦虑
你早一点打工，就意识到钱真的很难赚，父母供养你很辛苦。然后进一步意识到吃苦从来不是核心竞争力，因为大家都能吃苦，你需要一些差异化的东西。,banfo,正文段落,激昂,6ece50768077d3edec3a5badaafdbbbb,8.0,待处理,价值觉醒 + 差异化竞争,逻辑
你会意识到道理如果没有对应的威胁力量，是没有用的东西。跟人争论也是浪费时间，你应该想清楚自己的目的，多思考具体问题的具体解法，少伤春悲秋浪费时间，你没有时间可以浪费。,banfo,正文段落,激昂,dc51f30648985c33702c4fa941310af2,8.0,待处理,实用主义 + 目标导向,逻辑
类似的道理还有很多，但这种顿悟只可意会不可言传。,banfo,正文段落,中性,a4fa067d3479722ea53463972a95d9f1,5.0,待处理,认知门槛,逻辑
上面这些东西我相信大家都明白，这些道理你都听过无数次了。但我保证，你没有挨过社会毒打，你不懂。,banfo,正文段落,激昂,94a3e763679032681882723d11b4654d,7.0,待处理,先抑后扬 + 制造认知壁垒,逻辑
你什么道理都明白，都讲得出来，都理解，但你不懂，更不会抛下一切枷锁去像疯子一样为自己的目标厮杀。,banfo,正文段落,激昂,5a410e2964276e5a493fcd9a37e8fe2c,9.0,待处理,知行鸿沟 + 行动召唤,逻辑
没有刻骨铭心地痛过，恐惧过，是不懂的，是不可能把这一切当做自己的决策思路的。没有痛过，你不懂不懂不懂不懂。,banfo,正文段落,激昂,2fc02ff5af78977bff67c85d20426494,8.0,待处理,情感强化 + 重复强调,煽情
所以我才建议你打工，在最早的时间，给你自己一点恐惧。,banfo,行动号召,激昂,ed01962e3c96d6164c734baf83722de7,7.0,待处理,恐惧驱动 + 行动建议,焦虑
又或者，你尝试过之后，觉得这么打工也挺好，完全能接受这样的恐惧，生活就是混着。那也要恭喜你，你同样自洽了，往后的时间，又可以属于你自己了。这时候，余生皆假期。,banfo,正文段落,积极,70bf1bc16e39a461fc51b12d30f8e50e,8.0,待处理,价值多元 + 自洽和解,逻辑
这是一个神奇的男人，你完全猜不出他会写出什么，他自己也不知道。点击关注下方账号，你将感受到一个朋克的灵魂，且每篇文章都有惊喜。,banfo,行动号召,激昂,f4fa0230df71636632e12a23ea605044,6.0,待处理,人设塑造 + 好奇驱动,逻辑
我参加了黑神话的闭门体验会，现在可以开香槟庆祝了吗？,banfo,开头金句,激昂,143509a48706def9bc04e6a1473cb145,7.0,待处理,悬念提问 + 场景代入,逻辑
