内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
打工这么多年发现一个规律，大家体检报告上的异常，基本上都是熬夜，压力大和吃菜少仨事儿闹的。,banfo,开头金句,消极,5e8c0d809a25651a0fa0709b4264801a,7.0,待处理,痛点共鸣 + 归纳总结,共情
考虑到职场中的类人生物过于频出，吃点好的是最简单的解决办法，这三点往往会形成一个闭环。,banfo,正文段落,消极,85d7753b43fa04c4c5aef50424eaedfb,6.0,待处理,归因分析 + 制造焦虑,"焦虑,逻辑"
你问为什么没有小肥猪？小肥猪正捧着碗吃呢。,banfo,正文段落,积极,44ce2e6a7300d2e97b8eb8495e2caa2d,7.0,待处理,幽默自嘲,逻辑
有时候看着报告上那些上上下下加加减减的星号，就是我不堪重负的器官骂出的敏感词。,banfo,正文段落,消极,9e7a2dbca0187536b64ce4f710b4498a,8.0,待处理,拟人化 + 情感共鸣,"共情,煽情"
看了我报告的大夫还特意加我微信，问了我的饮食习惯打算进行深度研究，得知答案后他沉默了许久，他跟我说你这饮食习惯跟非洲鬣狗高度重合的，以后见到我得捂着屁股走。,banfo,正文段落,激昂,339964734fb5df0f7f0ba11615f2bfa1,8.0,待处理,夸张叙事 + 幽默自嘲,逻辑
是，说这么多，多吃点菜就完事了。问题是，你知道到多少算多吗？,banfo,开头金句,中性,54456338fd61871dedbfb976ad3e3fe4,6.0,待处理,转折 + 制造新痛点,逻辑
我猛吃一个月，够农民伯伯锄头抡圆了种半年。,banfo,正文段落,激昂,10032faa2256a20875c6298eb3a055c2,7.0,待处理,夸张对比,对比
有时我都纳闷了，营养物质怎么那么脆弱，它个蔬菜一炒就崩溃了，我个韭菜被老板炒三次都说玩好你再来。,banfo,正文段落,消极,61236845f11829186b167f3ee51774b9,8.0,待处理,类比 + 自嘲,逻辑
上了一天班我生不如死，啃完半捆绿化带照镜子，看到自己正方形的脸只想立刻就死。跳楼的时候都得绕开点邻居的空调外机，不然都是正方形，没落地就给我三消了。,banfo,正文段落,激昂,f2df1a247ce25683fef25c2b801dce6a,8.0,待处理,夸张叙事 + 黑色幽默,逻辑
所以怎么办？榨汁吧。诶，九阳榨汁机这就救了命了。,banfo,行动号召,积极,66c8564d7f27f72c14f0622ca1bcd97d,6.0,待处理,提出问题 + 给出解决方案,逻辑
