内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
惠普应该把暗影精灵改名学术精灵,banfo,开头金句,激昂,4e02e95b64876a453a3c3a635e2a7561,8.0,待处理,提出颠覆性主张,逻辑
孩子指向旁边一台电脑说，买这个吧，以后剪视频，学设计都好。这时店员走过来说，这个游戏本……他爹打断店员，什么本？随即面色一沉，买电脑是让你好好学习，不是让你玩游戏。,banfo,正文段落,消极,46d7c69d8c8e8e6799e4eb5a1be2e8bd,7.0,待处理,场景冲突 + 身份错位,逻辑
就在那个瞬间，我醍醐灌顶，惠普的暗影精灵应该改名学术精灵。游戏本这个词，就是有问题啊。,banfo,正文段落,激昂,2df6e3200d611c517002ba51bc9e27ec,7.0,待处理,顿悟 + 指出核心问题,逻辑
在网上就能够看到很多人问如何向父母把游戏本解释为学习本。这个事情根本就不应该让用户自己做，而应该厂家就把事情做好。,banfo,正文段落,中性,8a470f0f8c89357e57f0e81e7f988abc,7.0,待处理,洞察用户痛点 + 提出解决方案,逻辑
准大学生是游戏本市场的救世主。但游戏本市场长期以来有一个致命缺陷——命名。,banfo,正文段落,中性,9cf851bc866ccfafb58d1e906d7fe139,6.0,待处理,肯定价值 + 指出缺陷,逻辑
“游戏本”三个字讨好的，是用户，而非客户。正确的做法是，讨好客户，进而触达用户。,banfo,正文段落,中性,caa1ec4f282909b016cdde7efb8084a5,8.0,待处理,区分用户与客户 + 提出营销核心,逻辑
最经典的两个产品。孝敬爸妈，脑白金。以及小霸王学习机。,banfo,正文段落,中性,b6830dbb50a2502e6f0c070f5424e477,6.0,待处理,举例论证,逻辑
脑白金的用户是中老年人，买单的客户是他们子女，他们买了这个感觉自己孝顺了，是不是就讨好了客户，触达了用户？,banfo,正文段落,中性,30a71cf173906acefcbe44a1141db756,7.0,待处理,案例分析 + 逻辑反问,逻辑
小霸王学习机更是了，这东西就是玩游戏的，但叫学习机，里面多少还有几个学习软件，这不就讨好了客户，触达了用户？,banfo,正文段落,中性,3b607c2132d06f6017ffda23f2a9b73a,7.0,待处理,案例分析 + 逻辑反问,逻辑
你是客户，你是爸妈，你要给孩子买电脑。两台配置差不多，价格差不多，一个名字很酷炫，一个叫学术精灵，学霸国度，考研人，刷题者，学蟒，考王，选C等等。你是家长，哪个东西会寄托你对孩子的期许？你愿意为什么掏钱？这都不用多说。,banfo,正文段落,积极,36a6b89ef4f6b9243aee98f0d37aa1dc,8.0,待处理,身份代入 + 对比选择 + 引导共鸣,"共情,对比"
过去游戏本很酷，但这在掏钱的家长面前就很残酷。,banfo,金句语录,消极,ba526fa0af95bd7e64e1234d5a7c53a7,9.0,待处理,对比反差,对比
家长花大几千甚至上万让孩子去玩游戏，这等于老板不让员工上班但工资照发，甲方给乙方一稿过且不拖款，做梦呢？,banfo,正文段落,激昂,0d2ffdab7ff9a8e0066f9bca9b328b17,8.0,待处理,类比夸张 + 制造认知冲突,逻辑
当产品上出现“游戏”两个字时，这个产品注定舔不到家长的钱包。,banfo,金句语录,消极,afcc56a944a8242eb61f5400e0f469f9,7.0,待处理,断言式结论,逻辑
什么能让家长买单？读书学习上课。,banfo,正文段落,中性,c294a23afb80c17cda5b595cd4271980,6.0,待处理,设问 + 简洁回答,逻辑
在家长眼中，孩子从幼儿园大班到博士毕业的人生每一年都是至关重要的一年。,banfo,正文段落,激昂,e28f55dc2481da3efb26985292fd3bd4,7.0,待处理,夸张描述家长心态,逻辑
大一就该四六级，大二就该考专八，大三就该备战考研，大四就该实习业绩全优，毕业要么读研要么入编，最后找个一样的人原地结婚，并且3年后带着老婆孩子开着车后备箱备着油回来看爸妈。,banfo,正文段落,激昂,492d1e9cd390bb21727c7f1612e688aa,8.0,待处理,排比递进 + 具体化想象,逻辑
所以，家长钱包的爆金币口令，还得是上课。,banfo,金句语录,激昂,a95b7b2f4c21087176da86c5f151d7a0,7.0,待处理,网络梗 + 核心结论,逻辑
为什么处理器是I9？因为学习之路长长久久。I9就是赛博六个核桃，电子钙铁锌硒，孩子学习路上的wifi脑白金。,banfo,正文段落,激昂,6f7f6058b4fc4aa0517c5f8b6514fddd,8.0,待处理,硬件参数学习化解读 + 比喻,逻辑
跑得更快的不是硬件，是孩子的人生；运转更快的不是电脑，是孩子的大脑。,banfo,金句语录,积极,536304d1f56bcf8da70ae79256caea32,9.0,待处理,对比升华,对比
先生，您也不想您的孩子输在起跑线上吧？,banfo,正文段落,激昂,9f237dae10b7712233961481bd784adf,8.0,待处理,日式句式 + 制造焦虑,焦虑
别人还在研究起跑线，4090直接为您的孩子自动导航。,banfo,金句语录,激昂,257dc50980d8b5b82bc59247a4f533c4,8.0,待处理,对比 + 承诺效果,对比
强大的算力，算出的不是数据，是孩子人生的成绩。,banfo,金句语录,积极,53c35b94a9b07d8ff15fa225f752e154,8.0,待处理,价值升华,逻辑
你看显卡上冒的烟，像不像你家祖坟的青烟？,banfo,金句语录,激昂,53294d8c9c0f2e4fa469e48f87ebb957,9.0,待处理,夸张比喻 + 情感绑架,煽情
512的硬盘，存得下注会习题，就放不下专八材料。人生的选择，怎能如此狭小？更大的硬盘，给孩子更广阔的人生。,banfo,正文段落,激昂,8a68529acb44d1c9a33b7a2e8c3f439a,8.0,待处理,具体困境 + 哲学反问 + 价值承诺,逻辑
为什么要背光键盘？为什么RGB灯效？为了寝室关灯之后继续学。赛博囊萤映雪，电子凿壁借光。您孩子的人生，永远有光。,banfo,正文段落,积极,495cb516ed12edbc9a0a8b6459a2e212,9.0,待处理,功能学习化解读 + 典故新用 + 价值升华,逻辑
别的孩子在王者峡谷大杀四方，你的孩子在考研之海里流连忘返。别的孩子原神启动，你的孩子考编基因开始跃动。,banfo,正文段落,积极,35c289e871fa3d079213eae616820e3b,8.0,待处理,对比 + 制造优越感,对比
广告就应该这样拍：公司里，老张一个人摸黑加班。镜头一转，他带着孩子去买学术精灵。小张说，爸爸，这个太贵了。老张摸着孩子脑袋说，诶，学习的事，哪有贵不贵的。全款拿下顶配。,banfo,正文段落,积极,f347461c5b794683af870e931d163617,7.0,待处理,场景叙事 + 情感共鸣（父爱/投资教育）,"共情,煽情"
而后，画面分成两半，左边老张在公司加班，右边小张在宿舍摸黑钻研。两个人同时打了个哈欠，老张关掉PPT，小张关掉爱学习之环。,banfo,正文段落,积极,081b3f9952a6f6223723aa3d96e1b756,7.0,待处理,平行蒙太奇 + 幽默修正,逻辑
画面切回电脑屏幕，俩人的电脑桌面拼凑成一张完整的全家福。Slogan浮现——惠普学术精灵，诺贝尔路上一定行！,banfo,正文段落,激昂,7df2bbbc42a7396dac528d431d3c8057,8.0,待处理,情感升华 + 夸张承诺,煽情
哪个当父母的遭得住这种营销？,banfo,正文段落,激昂,321aefd6324bb460508b8eb86784d252,7.0,待处理,反问共鸣,共情
但凡一个宿舍能出现四台以上学术精灵，宿舍门口都要贴个“学霸寝室”。,banfo,正文段落,积极,6c03ca68e02c05c1c52b1c2becccdc50,7.0,待处理,场景想象 + 社交认证,逻辑
暗影精灵改名，刻不容缓。,banfo,行动号召,激昂,96d73820e013ec2f564708d8c3146062,6.0,待处理,紧迫性呼吁,逻辑
某驱蚊液的核心竞争力不是蚊子,banfo,开头金句,激昂,c39257aa600049cefb092278beb815b4,9.0,待处理,反常识悬念,逻辑
杭州已经开始有蚊子了，我成了它们一致好评的自助餐。,banfo,正文段落,消极,e9c29a91353ea0b3f6e9ff103a37c8d2,8.0,待处理,比喻+场景共鸣,共情
更难顶的是小孩也被咬，咬了晚上睡不好，他睡不好我和我老婆都好不了。,banfo,正文段落,消极,f8cd05db3a4ec65b55766e9889ce7c53,7.0,待处理,痛点放大+情感共鸣,"共情,煽情"
透明的小绿瓶，很好看，就是名字听起来像套套。,banfo,正文段落,中性,f5e437406c9ee05370054529d8e53d25,6.0,待处理,细节描写+幽默调侃,逻辑
只要在电商上搜“宝宝驱蚊液”、“婴儿驱蚊液”，都会立马出现某品牌。平台上这些搜索词被它包圆了。你想忽略它都难。,banfo,正文段落,中性,4b22a990e9d63ae80999c45e7bcce26b,7.0,待处理,事实陈述+效果强调,数据流
甭管它到底是不是安全有效，是不是真的对孕妇婴儿友好，人就这么先吹了。再配上小绿瓶，很少有宝妈能抵挡这样的三连炸。,banfo,正文段落,中性,fb2721637bba507d93dc76387367d380,8.0,待处理,营销策略解构,逻辑
为了把【护儿】这个标签焊死在自己头上，某品牌做了一件更绝的事情。用其他品类的产品来为自家驱蚊液保驾护航。,banfo,正文段落,中性,495a5a29d06a46257f874c2b21f5a2bc,7.0,待处理,策略揭示+承上启下,逻辑
一个做驱蚊液的牌子直接做婴幼儿护肤产品，其实不是为了做婴幼儿护肤，而是全方位地在宝妈们心中植入一个思想钢印：我都敢做婴幼儿护肤了，我都敢卖你们用在娃娃脸上的东西上了，你还会认为我是不安全的吗？,banfo,正文段落,激昂,37e63243d62dea025aba5d95d89ea680,9.0,待处理,心理锚定+反问强化,逻辑
保护婴儿，我是专业的。所以，你的驱蚊液，还得选我。,banfo,金句语录,积极,79fd8d371cfe4082ecfe6717e528a901,8.0,待处理,品牌宣言+直接号召,逻辑
