内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
比亚迪秦降价，行业要吓傻,banfo,开头金句,激昂,f0adc6fa669a88ce51b5cb2ebfed4fb5,8.0,待处理,制造悬念+夸张断言,逻辑
真的，现在这个事情的离谱程度就是标题这样。,banfo,正文段落,激昂,719096778305678772864957e1635249,6.0,待处理,强调+印证标题,逻辑
我觉得我还是太年轻了，我已经彻底傻眼了。,banfo,正文段落,激昂,c29274e36ee58bc5df681f66bd10963e,7.0,待处理,先抑后扬+个人情绪代入,逻辑
如果贷款，价格还能再降。如果是在一些有补贴的城市，还能再降降，这个看城市。,banfo,正文段落,激昂,e529c09c24734320d099c75ef1b45615,6.0,待处理,层层递进+制造价格冲击,逻辑
原本小10W起步的秦，是一扫六合。现在再降一万，那不是要打到赛博坦去了？,banfo,正文段落,激昂,2292726d64003841f658ff6213f9eabd,8.0,待处理,历史典故+科幻比喻,逻辑
看着秦的价格我陷入了沉思，八万多的比亚迪如果还能赚钱的话。那当年的马路三大妈岂不是赚疯了。如果它们仨都赚疯了，那BBA？不能再想了，我的血压不允许我再想了。,banfo,正文段落,激昂,1d95f93cb3ebd4ab7a4eefe5029b01bd,9.0,待处理,递进推理+制造焦虑+幽默自嘲,"焦虑,逻辑"
但如果我是他们的高管，我一打开新闻，看到比亚迪秦的价格，我也慌。我也赶紧给老对手打电话，告诉他放下手头的恩怨吧，莫欺少年穷啊,banfo,正文段落,激昂,bfd03f0cc56db03d1591ade9add8f752,8.0,待处理,角色代入+网络热梗引用,逻辑
像不像修仙小说里的经典桥段。两个大能争斗了上千年，碰到真正的气运之子后不得不联手对抗。不然的话，书里可就没有自己的位置了。,banfo,正文段落,激昂,b287689fc45f762329b471052bfc2697,8.0,待处理,流行文化比喻+危机感营造,逻辑
建议外资人手一本《六国论》，虽然不是一个秦，但道理基本上是一个道理。今日割一成（市场），明日割一成（市场），然后得一夕安宁。起视四境，而秦兵又至矣。,banfo,正文段落,激昂,899979c0a8c9ac60916ab97cbca25a82,9.0,待处理,历史典故引用+现代商业映射,逻辑
今天A级车市场让出去了，明天B级车市场也丢了，后天C级车市场也就跟着没了再后来别提D级了，自己弄不好要成为钓鱼不戴头盔的大D了。,banfo,正文段落,激昂,cf397840415efd6ccbcfdb1504fb3144,8.0,待处理,递进滑坡+网络梗幽默,逻辑
而比亚迪这一次降价，相当于再说，自己要在2024年内结束战斗。,banfo,正文段落,激昂,42f668c4da398117e06cde8a0f360beb,7.0,待处理,断言式总结+制造紧迫感,逻辑
没想到比亚迪朴实无华，一句废话没有。直接降价。与其被同行卷死，还不如卷死同行。,banfo,正文段落,激昂,8e64c2cfc62985e1663807416034205b,9.0,待处理,反差预期+金句式总结,对比
一台车的生命周期至少五年起步，十年不多。我这一波卷走一批消费者，这批消费者五到十年内都不会买别人家的车。你甭管我现在赔不赔，我先把消费者拉上我的车。等五到十年后他们想换车，我这后头上下五千年，汉唐宋元全等着呢。,banfo,正文段落,激昂,d9a05808a887b95fd69258b198b06d0d,8.0,待处理,长期主义视角+品牌矩阵比喻,逻辑
我的高端叫仰望，但就是要电的同行仰泳。,banfo,正文段落,激昂,d9347817e15d8d286c4a28e4bab22d2c,8.0,待处理,谐音梗+竞争宣言,逻辑
过去我叫人家迪子，是一种东北式的称呼。相当于给你发根华子。现在我叫人家迪子，是一种山东式的称呼。类似孔子孟子庄子墨子那种，调侃变成了尊称。,banfo,正文段落,积极,fe6e2429481348088d8e2f77f01e8da2,8.0,待处理,文化对比+态度转变叙事,对比
不为别的，就为了敬它越级降价，8.98万。这碗白酒，我先干了，你随意。,banfo,正文段落,积极,247eb36e0ae784153f3dd0921a332c03,7.0,待处理,情感共鸣+仪式感表达,"共情,煽情"
我现在觉得最惨的就是三年前买车那批人，那时候买车还讲究一个保值，二手车容易卖之类的。于是很多人买了飞度买了polo这种小车。指望开三年，七到八万出自己的车。现在看看，秦简直是把同级别的车按在地上摩擦。什么保值，什么二手。通通打成回忆。,banfo,正文段落,消极,ad500adac08e53bbcc4a733c91f17e4e,7.0,待处理,制造对比+颠覆认知,对比
以后有迪子在，就没有二手车保值。只有二手车主大怒卖不上价和买家打架上报纸。混得好，在车圈。混不好，上花圈。,banfo,正文段落,激昂,542762fa62cfc217d7ad6aedee6908a9,8.0,待处理,夸张断言+押韵对仗,逻辑
比亚迪秦，年底彻底给同行放烟花。这烟花，就是花圈的花啊。,banfo,正文段落,激昂,d866d73001dc9eb73cd3185289041f47,8.0,待处理,双关语+黑色幽默,逻辑
这都不是秦王扫六合了，这是秦王扫地机器人，而且还能放电。这在车圈鱼塘里，不是绝杀么？,banfo,正文段落,激昂,e82dd00be0e39a080a3533f8cff49975,8.0,待处理,升级比喻+反问强调,逻辑
户外哭了，蕉下笑了,banfo,开头金句,激昂,c6355f2dc0d95a6e868b2fd3c205eddc,9.0,待处理,对比反差 + 悬念制造,对比
一张白纸好作画，零基础也意味着零包袱。,banfo,金句语录,中性,fc2f4c6f488ff6174a4e3e47cfb0a5d4,7.0,待处理,类比启发,逻辑
它的情况有点像那些歌红人不红的歌手，无论是小黑伞还是防晒服都比品牌本身更有认知度。,banfo,正文段落,中性,85356e1abfc4f9ca921be585ca7918c2,6.0,待处理,类比解释,逻辑
十年没做过大的营销和品牌动作，但产品卖得就是好，那唯一的解释就是它的产品已经牛叉到拉满，只靠产品力就能乱杀。,banfo,正文段落,激昂,8e513506bca925511dc1e9c2f42f9545,7.0,待处理,因果论证,逻辑
你可以理解为它的脚天生灵活到了一定程度，用脚就能洗衣服做饭夹菜抠鼻孔。这个时候它忽然觉醒了品牌意识，就相当于实力派歌手学会了买热搜，脚艺人忽然发现自己还有手。,banfo,正文段落,激昂,5e3945108f19e8af52ba1a69e6596cfc,8.0,待处理,夸张类比 + 转折,逻辑
它的防晒产品当年能杀出来，一个很大的因素就是找到了消费者确实存在，但又还没有得到满足的需求。,banfo,正文段落,中性,a92a6fdb80d8bfed54b79ec0dfc350d4,8.0,待处理,洞察提炼,逻辑
所有只靠防晒霜解决不了的防晒场景，都是属于它的蓝海市场。,banfo,金句语录,中性,a609768c309f2dc8daf340b78e88c2be,7.0,待处理,市场定义,逻辑
对中间这80%的人来说，他们苦没有选择久矣。,banfo,正文段落,消极,2fdc8efc4724a9ade78bb766091012bb,7.0,待处理,痛点共鸣,共情
被它们把持话语权那会儿，户外概念是什么？是精英、小众、昂贵。,banfo,正文段落,中性,f134ca26a4897b3f7ead9e79cc8b5847,6.0,待处理,设问 + 定义解构,逻辑
你讲户外是极限场景、挑战吃苦，我就讲户外本身就是所有人都天生喜欢且愿意去的。,banfo,金句语录,积极,a89ca1b8ffd5117db7eb311c75c08734,8.0,待处理,对比颠覆,对比
你把户外产品定位为小众爱好者的专属，我就主打陪伴80%的人走向户外，瞄准了更广阔的泛户外市场。,banfo,正文段落,积极,35da6d8938d06a8e4f9c556bfd9cadf3,8.0,待处理,定位对比 + 价值主张,对比
很多人之所以花大几千上万去买这些产品，最直接的原因就是过去市场上并没有刚好满足他们需求的品牌。,banfo,正文段落,中性,bb2478617af0448e0a8e2e55c3967520,7.0,待处理,痛点分析,逻辑
性价比和装X属性天然就是互斥的。,banfo,金句语录,中性,14e2fbbf5c2d388698aca4b76225106a,7.0,待处理,洞察提炼,逻辑
花超高溢价买东西别说当社交货币了，已经属于说出来自己先觉得丢脸的羞耻PLAY了。,banfo,正文段落,激昂,68c1350d4d9c78353fc67336801651e8,8.0,待处理,时代洞察 + 情绪共鸣,共情
现在往朋友圈发什么最牛X？买到了高性价比的产品，能挑会选不吃亏，这才是真的牛X。,banfo,金句语录,激昂,553389f5e50eef4066def7926dc89752,9.0,待处理,设问 + 价值颠覆,逻辑
它卷定价的前提，是能做到功能属性达标也就是前面说的满足80%的人在户外的需求。,banfo,正文段落,中性,bdb4ddf34433600847f2cf55695f224e,6.0,待处理,前提条件,逻辑
但它今年出的全地形户外鞋，户外轻跑鞋，气绒冲锋衣，滑雪服，骑行头盔等等，重视的是消费者的抵御性感受。,banfo,正文段落,中性,c869526d2ff21422077ca3f2067bfa33,7.0,待处理,概念提炼,逻辑
你也可以理解为，下限够高，上限够用。,banfo,金句语录,中性,6004a7f35f5a72de114cb496eec4d73a,8.0,待处理,精炼总结,逻辑
它从一开始就不是卷参数有多极致，而是体现在穿了它不会给你坏事上。,banfo,正文段落,中性,9480275e8af9847de84720e1137c569d,7.0,待处理,定位对比,对比
但只是去户外玩玩的人，穿它的鞋可以让你不容易崴脚，还防滑防水；下雨天穿它的冲锋衣里面不会湿透，还透气防风，而且只要户外大牌几分之一的价钱，这就是比较优势，这就是性价比。,banfo,正文段落,积极,d941bed722096afe1713cadd5add6a9f,7.0,待处理,场景化价值呈现,逻辑
从定位到动作，它说的都是我就是给80%的那部分人去户外穿的，不乱装X也不吹牛X，说出来的都是能做到的，甚至做得比说的更多更好。,banfo,正文段落,积极,74a0d59b68dd23e7b180c155ef8fff11,8.0,待处理,价值承诺,逻辑
表面上这是很吃亏的，但消费者只要尝试过一次它的户外产品，只要感受过一次它超越甚至吊打预期的专业和舒适，很大概率就会复购或者推荐给别人。,banfo,正文段落,积极,963e4edb5f9be88c2f910521f1c27a49,7.0,待处理,先抑后扬 + 用户行为预测,逻辑
在大家普遍喜欢瞎吹的年代，忽然有了这么一个说到做到的品牌，消费者就是会更愿意信任。,banfo,金句语录,积极,2f081dd86ab3d5f2416a2d00f0830eab,8.0,待处理,对比凸显价值,对比
这里面还有个期待值管理的逻辑在，一开始你就降低了消费者的期待值，告诉消费者我不是宇宙飞船，我就是个自行车，你要愿意就买回家骑着玩儿。然后消费者买回去了，发现你不但是辆好自行车，还能当小汽车用，甚至还能变形成汽车人。你给我的比我期待的更高，我才会给你下一次机会。,banfo,正文段落,积极,0e74d26c7a27af6a6d7bacfcb0f2715c,9.0,待处理,类比解释 + 用户心理,逻辑
而且它的这个产品能力和定价，刚好卡在了一个巨头不愿意卷、白牌卷不起，能卷也不划算的微妙界限上。,banfo,正文段落,中性,2ef4e0b517fc1fe49c33226be1b43587,8.0,待处理,竞争壁垒分析,逻辑
广积粮、高筑墙、缓称王，在今天依然管用。,banfo,金句语录,中性,0cac974b9f1e4eaeb773b749369360bc,7.0,待处理,古为今用,逻辑
关键是，它的很多固定成本本来就是比别人更低的。,banfo,正文段落,中性,ca9669e8c038fbd93c8e1f94762437b9,6.0,待处理,成本优势分析,逻辑
十年的沉淀，在一朝开花。,banfo,金句语录,积极,5ed24273f1c75dab57bd03acc6a183c2,8.0,待处理,精炼总结,逻辑
在别人打生打死、急功近利的时候，它可以好整以暇、为长远计，把精力和预算拿来搞产品、内容、场地，可以薄利多销。,banfo,正文段落,积极,285cd121b228fba0d97c3adab1c3b887,7.0,待处理,对比凸显战略定力,对比
这是大量偶然和积淀汇聚成的特殊情况，别人靠学是学不来的。你要是也这么干，信不信连房租都收不回来？,banfo,正文段落,激昂,1b348b94a00b31fdab025592c0bcca5c,7.0,待处理,壁垒强调 + 反问警示,逻辑
商业上的事情吧，说复杂也复杂。各种高端商战，又是下毒又是抢公章又是宝剑砍人又是董事长亲自爬人家的外墙，只有你想不到的，没有他们玩不出来的花活儿。但说简单，那也是真简单。,banfo,开头金句,激昂,cf9b49948dc89f6be35773b2c3f9d6df,8.0,待处理,对比反差 + 吸引注意,对比
它确实为80%的人满足了户外需求，在能解决需求的产品里又是相对更有性价比的，那就是能嘎嘎乱杀。十年前如此。十年后，也如此。,banfo,正文段落,积极,f1c1207d8222acf02fec8a378b2b707a,8.0,待处理,核心总结 + 时间验证,逻辑
都说玩摄影烧钱，其实玩户外也不遑多让，有时候两个爱好还往往是同时在烧——拍风景的需要穿山越岭，去营地的喜欢拍照留念，身上的装备和手里的设备都是白花花的银子。,banfo,开头金句,激昂,d20d475ebfc10efa1cc2d89a6a3d05b2,7.0,待处理,类比共鸣,共情
但比起梯度分明、不坑穷人的摄影器材，户外行业多少有点不讲武德了。,banfo,正文段落,消极,0ae0c7db3092a17572994d3b250c2831,6.0,待处理,对比制造问题,对比
都说了上战场不要带镶金的盾牌吧，敌人一刀砍过来你第一反应不是举盾，而是恨不得自己挡在盾牌前面。,banfo,金句语录,激昂,81c9101c5b0443fd0a3941b20f5f7a8b,8.0,待处理,比喻讽刺,毒舌
过了新手期以后我只能跳跃式消费升级，在【不够用】和【用不着】里二选一。,banfo,正文段落,消极,77379319140795e71ecb8c94b7997336,7.0,待处理,痛点描述,逻辑
