内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
花西子的公关并不蠢,banfo,开头金句,激昂,5339aab986c4d8e58315bb5f535768b6,8.0,待处理,反共识观点,逻辑
这个稿子被网友嘲讽的体无完肤，堪称废话文学巅峰之作。,banfo,正文段落,消极,ff6d07e27091b6ff73931c153a695b06,7.0,待处理,夸张描述,逻辑
你可以说这个公关稿子写得看起来不聪明。但并不能说这个策略本身蠢。这明明是完全达到目的了。,banfo,正文段落,中性,0f129fba861aebfb46631369d7de7c4a,8.0,待处理,区分表象与本质,逻辑
从质疑产品的定价，品质，技术，主播分成，变成了嘲讽他们的公关避重就轻以及嘲讽废话文学了。,banfo,正文段落,中性,689f3c5f7c801b1371bdc13f6416a9db,8.0,待处理,危机降级,逻辑
这完美实现了危机降级。本来是一个关于你【坏不坏】的讨论，现在变成了关于你【蠢还是更蠢】的段子讨论。,banfo,正文段落,中性,b6fecf1a9549b960129506ffd7fd1eb9,9.0,待处理,概念提炼,逻辑
这就叫小骂大帮忙，这就叫解构消解严肃。这就叫转移注意力，这就叫危机降级。,banfo,正文段落,中性,cf2322626dabcedb4b387561895f692a,8.0,待处理,排比定义,逻辑
当你在网上真的挨骂了，并且挨骂的点是你根本没法解释的事情。最差的策略是表现得过于强势，最优的策略是展现弱势+赔钱，但考虑到很多点连提都不能提，那就还有一个策略叫，展现自己的蠢，走解构。,banfo,正文段落,中性,7d2926a4cf59c30822c6eb09379f8101,9.0,待处理,策略对比,对比
网友会嘲笑蠢，但不会跟蠢计较。,banfo,金句语录,中性,8b736c1a1a5c83965115ec8990eb26f6,9.0,待处理,洞察人性,逻辑
这都不只是聪明了，都是聪明到杀伐果断了。,banfo,正文段落,激昂,15b023a2413e4458e49f162965094c1b,7.0,待处理,递进强调,逻辑
真的，司马懿当年装病的时候行为不堪，当时肯定嘲讽他傻的人多了去了。到后面，再看，他傻吗？,banfo,正文段落,中性,28f3be9dffbec1bbd32fa51dd5e25ae9,8.0,待处理,历史类比,逻辑
再说一遍，公关文写的不聪明，和公关策略以及公关目的，是两码事儿，公关文只是公关策略的一部分，文只是为了整体策略服务。,banfo,正文段落,中性,aef649b0d434fc77322cf7d6aa75739a,7.0,待处理,澄清概念,逻辑
至于这里面是不是把公关部献祭了，只能说，太正常了。公关本来赚的就不是工资，是精神损失费，本来公关就是给公司背锅的。,banfo,正文段落,消极,958ed307e0c5fc52c36f3e7982b6d00c,8.0,待处理,黑色幽默,逻辑
产品不是公关生产的，销售不是公关干的，主播不是公关找的，骚话不是公关说的，事情不是公关惹的，最后惹了一屁股事要公关干，关键是公关给了一堆专业建议老板还普遍不太听，如果公关干不好所有人都来嘲讽公关。,banfo,正文段落,消极,8a7e84a39a77021353639a024e941beb,8.0,待处理,排比诉苦,逻辑
这是公关哎，又不是关公，哪有这么万能。,banfo,金句语录,中性,d55e10f80a24ebe05404abc7e65c0a4f,7.0,待处理,谐音梗,逻辑
国内公关最重要的从来不是怎么对公众，而是怎么伺候老板舒服了。,banfo,金句语录,消极,dc2efadb9831fa9e86c74936403d1544,9.0,待处理,辛辣讽刺,毒舌
到最后，被老板借人头一用，也是没有办法的事情。,banfo,正文段落,消极,475b8b138ed7608694f4093fee05b599,7.0,待处理,无奈结局,逻辑
只希望，已经折腾人家打工人了，在钱上，就不要委屈打工人了。,banfo,正文段落,积极,f7e2657462231842226ca96013f89efb,7.0,待处理,情感呼吁,煽情
从下手到上头，没有一个老外能绕过它。,banfo,开头金句,激昂,63cd6a556063f5a7a32ce02ac47a4384,8.0,待处理,悬念制造 + 夸张断言,逻辑
一个老外进入中国，必学的七个字是“你好，谢谢，支付宝”。,banfo,正文段落,激昂,241b86c84eeb004e02b9e7767a6304c5,7.0,待处理,反常识设定 + 文化对比,对比
赛博朋克也就图一乐，真科技还得看咱这。,banfo,金句语录,积极,c0b89280d16c3a67d3a8eed6d2348a4e,9.0,待处理,对比反差 + 文化自信,对比
“先生，你也不想凌晨被人叫起来收能量吧？”,banfo,金句语录,激昂,b78dfcf2af43539a4456a059e96ab252,8.0,待处理,幽默调侃 + 场景代入,逻辑
这日子算是让他们过明白了。,banfo,正文段落,积极,a757cb49b650ee2c117c9b6223a67f96,7.0,待处理,总结评价 + 幽默肯定,逻辑
就这一幕的流畅程度，没上过几年班，根本拍不出来。,banfo,正文段落,激昂,9d0ba5153b2a6527b25391f099aed63a,8.0,待处理,场景升华 + 幽默共情,共情
大爷掉了几回硬币，热心人帮他捡起后，他知道什么叫活到老学到老。,banfo,正文段落,积极,a708ee0ed1ed75d7957e1c32d9141666,7.0,待处理,故事转折 + 寓教于乐,逻辑
我是顾客我都傻了，大哥你不是摆地摊的吗？咋还有保镖了啊？,banfo,金句语录,激昂,80ce9add2d26885d6d1fabc71da76f02,7.0,待处理,内心独白 + 幽默反差,对比
好就好在，它不仅仅是个支付方式，更是个生活工具的集合，打开就能看到公交离你几站，这种便利是刷卡很难代替的。,banfo,正文段落,积极,9425d3788dbd7e7d46202bc51d315308,7.0,待处理,功能解构 + 优势对比,对比
不好就在，国外没有。国外版，搞快点，别逼我求你。,banfo,正文段落,激昂,1ff3e171dd8af9f55bdcf168d15efc20,8.0,待处理,欲扬先抑 + 幽默催促,逻辑
这世界并不是所有人都买得起高端手机，也不是所有小摊贩都用得起POS机，一张纸上的二维码，就是花费最低但性价比最高的方案。,banfo,正文段落,中性,c0ae58ed3907c0f45a849e2f0406c547,7.0,待处理,现实洞察 + 解决方案,逻辑
我们没有大规模推广信用卡等支付手段，而是用二维码实现了弯道超车，然后开始了各种创新。,banfo,正文段落,积极,06165deb41975643cc7cc0309b00bd85,7.0,待处理,路径选择 + 成果总结,逻辑
共享的，没人偷，也不会丢。,banfo,正文段落,积极,9d9ea0370636927d9339b891ac93130b,6.0,待处理,简洁断言 + 信任建立,逻辑
这些信息加起来，那一瞬间老外发自肺腑的感叹，什么叫文明古国？这才叫文明古国。,banfo,正文段落,激昂,146f7b237bcb2c411da004a81c2cc803,8.0,待处理,情感升华 + 文化自信,煽情
