内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
它，又双叒叕挑动了年轻人哪条神经？,banfo,开头金句,激昂,8d15e88d3997cd262987b216555571dd,8.0,待处理,制造悬念 + 身份认同,逻辑
肯定是过硬的产品素质，戳中了一部分消费者的心。,banfo,正文段落,积极,04b94ef509abf7ceb39d0499f490509c,6.0,待处理,因果论证,逻辑
现在科技进步了，信息也透明了。弄出来的产品没点东西，消费者是真的不买帐的。,banfo,正文段落,激昂,9db6085d464a195adf1db4c388807306,7.0,待处理,时代背景 + 用户觉醒,逻辑
就跟之前的手机市场一样。你搞电子垃圾，消费者就带你进入历史的垃圾堆。,banfo,正文段落,消极,87f122958fe3bc9703c667e10a2179f0,8.0,待处理,类比论证 + 警示,逻辑
产品也是一样，尤其是在新势力冲击之下，一定要拿出诚意，向着更高性能进化，才能满足消费者的需求。,banfo,正文段落,激昂,f609bc376b15b96d21d73b050797a581,7.0,待处理,危机感 + 解决方案,逻辑
鱼和熊掌不可兼得，但是性能和性价比，得一起出现。,banfo,金句语录,激昂,9dfd85fee7653488a5060b35cd10967d,9.0,待处理,打破传统认知,逻辑
话说回来，现在已经不是躺着赚钱的时代了。你不搞定制化体验，不搞智能化，不搞点有意思的。谁买？,banfo,正文段落,激昂,928a919f54818ae9e2590ecd752a3a9b,8.0,待处理,时代终结宣告 + 排比质问,逻辑
这是行业大逃杀杀到最后的必然结果。,banfo,正文段落,激昂,f4be8388abdd2a355c6bd78d3e0d8e83,7.0,待处理,生存隐喻,逻辑
用户选择了好产品。而好产品也满足了用户。双向奔赴，才是王道。,banfo,金句语录,积极,017feb517b25b634be61cfa04e21947c,9.0,待处理,总结升华,逻辑
这是一个神奇的人，你完全猜不出他会写出什么，他自己也不知道。关注他，你将感受到一个朋克的灵魂，且每篇文章都有惊喜。,banfo,行动号召,激昂,6765acda7c17e0e3cd21b111155e4bf5,6.0,待处理,神秘感 + 价值承诺,逻辑
感谢大家一直以来的阅读、在看和转发，点我参与抽奖！点我参与抽奖！【我爱这个魔幻的世界】,banfo,行动号召,积极,ed8c0d1f4c1a0f4995643e5c5e075a2b,4.0,待处理,感恩 + 行动号召 + 情感标签,煽情
丑和挨骂，是它的核心武器。,banfo,金句语录,激昂,32977cc45d2fedca1ec1172c76f55083,9.0,待处理,反直觉洞察,逻辑
它并不仅仅是一个鞋的品类，还是一个涂鸦画板，消费者可以买装饰品去做个人表达。,banfo,正文段落,中性,b9612932f0a277467c81c4f592aab53b,7.0,待处理,概念延伸 + 价值提升,逻辑
洞洞鞋的核心竞争力，是舒服，是丑，也是洞洞本身。,banfo,金句语录,中性,120ef9282f7a567bdbd854b1005594da,8.0,待处理,并列排比 + 矛盾统一,逻辑
人人质疑洞门，人人理解洞门，人人加入洞门。,banfo,金句语录,激昂,60795d9161331462eb6221bbdb8f4580,9.0,待处理,递进排比 + 群体认同,逻辑
一个中年男人一夜之间失去了他的亲人，房子，资产，以及稳定的工作。他的人生彼时就像洞洞鞋的十几个洞洞一样，到处漏风。,banfo,正文段落,消极,fbc440916661b111d2cca065ebb58a15,7.0,待处理,故事引入 + 具象比喻,逻辑
可是那又如何？人生如梦幻泡影，也如洞洞。活着，就是一切的答案。,banfo,金句语录,积极,2c9ece6bce4f1cee62c887b199fef1b1,9.0,待处理,先抑后扬 + 哲理升华,逻辑
你穿过洞洞鞋吗？就是那种穿上之后很爽，但在外面晒完之后让你的脚变得像斑点狗的鞋子。,banfo,开头金句,激昂,d211a098849227d31053497762953e8c,7.0,待处理,场景共鸣 + 幽默比喻,共情
它的诞生，源自于一个倒霉的中年人突然破产的故事。,banfo,开头金句,消极,16ece226f5d457c8e5978d36e3f52b01,6.0,待处理,故事悬念,逻辑
但人到中年，已经拥有的这些东西都是极其脆弱的。几乎是一夜之间，他就体验到了什么叫作中年崩塌。先是工作没了，然后是房子没了，紧接着老妈也去世了。老婆也跑了，跑就跑吧，还把孩子也给带走了。,banfo,正文段落,消极,3e45c179e253718ad10e920fad03e8d9,8.0,待处理,先抑后扬 + 制造焦虑,焦虑
人的兴趣爱好往往会帮助自己起死回生。,banfo,金句语录,积极,ffbc841a49757416a3a43912b6c6bb98,7.0,待处理,观点提炼,逻辑
创业是艰苦的，为了节省开支，他们直接睡在船上。,banfo,正文段落,中性,5a5340bcef2c6cdaf7d98c81da6c53aa,5.0,待处理,艰苦奋斗,逻辑
最终，当这款鞋第一次出现在船展上的时候，海员以及划船爱好者们的眼睛都绿了。这鞋是真踏马丑啊。但也真的适合在海上浪。,banfo,正文段落,激昂,d3a771c9a27fd27b9c5fa6ff9f7d4aa4,7.0,待处理,反差对比,对比
200双鞋，全部卖光。真正的用脚投票，生理意义上的。,banfo,正文段落,积极,c6e76bf095d759d543584d17287a397d,8.0,待处理,双关幽默,逻辑
这个故事告诉我们，破产了没事儿，房子没了没事儿，多去交朋友，多去找个爱好。哪怕只是去泡温泉呢？也许真的会有意外收获。当然，也有可能喜提15天。,banfo,正文段落,激昂,8512f9e53211c2c6e6aafb400f889609,7.0,待处理,总结升华 + 幽默转折,逻辑
一个成功的消费品，往往是做了一个没什么人做、看似很小市场但实际开拓下来又是大多数人都可以消费的产品。,banfo,金句语录,中性,e71c2770dbd0b86c9ab328a99893e1ba,9.0,待处理,商业洞察,逻辑
对于刚需群体来说，一个功能性强的东西，是很容易完成铺货的。只要有一个人穿了，很快全单位都会流行开来。,banfo,正文段落,中性,7254e1dc815f6b13c3d9324600b4b5ef,6.0,待处理,从众效应,逻辑
医生都穿这个，人家肯定更懂啊。,banfo,正文段落,积极,8b3ef226dc8cb722f0a7539674b053c9,6.0,待处理,权威背书,逻辑
创始人最开始以为这是一个非常垂直的产品，只有一小部分人会穿，但没想到这是一个广阔的市场，所有穿耐克的人都需要拥有一双洞洞鞋。,banfo,正文段落,积极,714ed06955bfd3478e9c551df3627fda,7.0,待处理,认知颠覆,逻辑
它能够快速崛起，不但因为这是真实存在的刚需，也源自于它的款式单一。因为款式太单一，它创造了一种前所未有的分销模式。,banfo,正文段落,中性,ccbbd13bd6920e4bf65bd114434691ab,7.0,待处理,因果分析,逻辑
这简直就是上古时期的微商啊。,banfo,正文段落,激昂,58214617465e37b36f55322b14e9da18,6.0,待处理,类比,逻辑
库存压力全部品牌商担了。那些老牌鞋服品牌都懵逼了，啊这，还能这么干的吗？,banfo,正文段落,激昂,99191c46a51cf920d033a3ef7b286c53,7.0,待处理,颠覆认知 + 幽默表达,逻辑
2003年到2005年，它基本上是每年翻10倍的增长。你没看错，就是这个数字。这个速度，就像是去验尿，结果兴奋剂里一滴尿都没有一样。,banfo,正文段落,激昂,e928fe4f459ecb93617ae35f8d1cbbb3,8.0,待处理,夸张比喻,逻辑
但它牛X的地方就在于，有两拨人免费且主动给自己带流量。,banfo,正文段落,激昂,43eeac7c6d61628945374afca8c7796b,6.0,待处理,转折强调,逻辑
美丑是很主观的概念。时尚编辑说它丑，那无所谓啊。对于一款鞋来说，真正的危机是被人说脱胶断根，质量不行，穿上脚臭。被人说丑，啊哈哈哈，你接着说。,banfo,正文段落,激昂,ae85b3f5657670c0925f232c69802e5e,8.0,待处理,价值重定义 + 幽默反击,逻辑
黑红，也是红。既然你都骂了，不能白让你骂。得把你的骂转化成销量。,banfo,金句语录,积极,c15b874625f165c8bada472978f859de,9.0,待处理,商业智慧,逻辑
一个品牌在《名利场》上刊登广告，标语是，“丑也可以变美”。,banfo,金句语录,激昂,5ceb26def8ad2765d8cb5080d9473714,9.0,待处理,价值反转,逻辑
媒体需要流量，需要话题。品牌也需要。不怕别人不知道你丑，就怕别人不知道你的存在。,banfo,正文段落,激昂,15829a49d1303415cf546cd128fad14a,8.0,待处理,洞察提炼,逻辑
因为太多人骂它丑了，所以一些本来没有需求的人也因此知道了它，于是路过商店的时候就会看看它到底有多丑。啊，确实是丑。觉得丑的人，也加入了为它制造免费流量的大军中。,banfo,正文段落,消极,7133c9ad056a214bb012fad842c8ef2f,7.0,待处理,负面营销,逻辑
Facebook当时甚至有一个群组是，“我不在乎它有多舒服，你穿上就像个笨蛋”。,banfo,金句语录,消极,3f497ed9c8fbf5ba65133a65f9b190cc,7.0,待处理,情感共鸣,"共情,煽情"
它的知名度快速打响，迅速出圈，人们分成了两种：穿它的，骂它的。它不再只是一个品类，变成了一种独特的亚文化。,banfo,正文段落,激昂,284acb92d95bef9afc78484694c1b858,8.0,待处理,现象总结,逻辑
就像豆腐脑吃咸的还是甜的，粽子吃肉粽还是吃甜粽一样。,banfo,正文段落,中性,a6d5d3b1aeaec72003a063a9e2bbbd96,6.0,待处理,类比共鸣,共情
当总统穿着黑色袜子和它出现在公众面前时，很多人都看呆了。大哥，你都已经穿它了，你还穿个屁袜子啊。,banfo,正文段落,激昂,a06696a36c996c3a4d016021ff209655,8.0,待处理,反差幽默,对比
自此以后，世界上分成了三种人：穿它的、骂它的、那位总统。,banfo,正文段落,激昂,e6c809f594bdeb467616ca945f53b635,8.0,待处理,幽默总结,逻辑
商业江湖不是打打杀杀，而是人情世故。,banfo,金句语录,中性,8bda545ce741957913f50320368f3181,9.0,待处理,金句提炼,逻辑
在媒体、名人以及总统的加持下，它的名气不断飙升。成为了鞋界顶流，时尚圈持续调侃的对象，以及快速判别对方是不是朋友的工具。,banfo,正文段落,激昂,a7cb772104252fc448a6212243015d21,7.0,待处理,现象总结,逻辑
这个世界上没有完美的消费品。哪怕是强悍如可口可乐，成瘾性强，消费频次高，没有季节性限制，自己只生产浓缩液，且几乎没有竞争对手，仍然遇到了很多次危机。,banfo,正文段落,中性,d25d45aff78359a3ea745307729c1ae2,7.0,待处理,先抑后扬,逻辑
如果你冬天穿厚袜子穿这个，倒是不冷了，但更丑了。,banfo,正文段落,消极,d2ad2e42e28f379a0093527ad97752f2,6.0,待处理,幽默自嘲,逻辑
坦白来说，我个人体验是，在室内不如拖鞋舒服，在室外又不如其他鞋便捷。,banfo,正文段落,中性,db898f239354594c35e81a60d60750f1,5.0,待处理,个人体验,逻辑
它真正的刚需场景，其实还是频繁碰水的场合。,banfo,正文段落,中性,773fe8dc4cd77ce1d16f512e03793a8e,6.0,待处理,洞察提炼,逻辑
而且，因为审美上的分歧，很多人即使想穿，也会因为担心朋友嫌弃，而不去买它。,banfo,正文段落,消极,598b33c15cedee7f8809b4f2fcf5d572,6.0,待处理,社会心理,逻辑
因为质量过于好，很多人也没有必要换新的。成年人有一双就够了，没有必要再多买一双。,banfo,正文段落,消极,5d3d1a61ec6d2d251aabad0c46b36b0e,6.0,待处理,优点变缺点,逻辑
在便宜货面前，全人类都很诚实。,banfo,金句语录,中性,427dd37327a3e10bb7c396be0684be6b,8.0,待处理,金句提炼,逻辑
过去这个策略帮助自己快速扩张，在下行的时候这个策略就会快速消耗自己的现金。,banfo,正文段落,消极,e2ce8858a5efc12bbce795c836276101,7.0,待处理,双刃剑效应,逻辑
如果当时有散户抄底，现在收益是135倍，平均年化967%。,banfo,正文段落,激昂,cf253dbd385c88c59e8593b4d214cad0,7.0,待处理,数据冲击,数据流
那些老牌鞋服品牌这时候大概是幸灾乐祸的，给你之前能的，到最后还不得跟我们一样。,banfo,正文段落,消极,485c86ef203847b3f13178f95e31295f,6.0,待处理,心理描写,逻辑
美国成熟的PE基金擅长干的事情，就是减少员工、关店、关厂。,banfo,正文段落,中性,f513fee0f7182fd21313eb82633eb940,6.0,待处理,行业洞察,逻辑
线上流量虽然贵，但线上会沉淀更多的数据，能做更精准的生产预测。,banfo,正文段落,中性,7905d01d03dfedd9d4beb27374ecaf34,6.0,待处理,策略分析,逻辑
而且都已经2017年了，大家都已经活在网上了，它本来就有先天的流量，本来就是一个充满争议的物种，甚至都不用怎么花钱。丑鞋一摆，流量自来。,banfo,正文段落,激昂,7da4943d9efb63086294f76fb6e21332,7.0,待处理,时代红利,逻辑
这哪是配件啊，分明就是可随时替换的纹身。,banfo,金句语录,激昂,1c77681ae4e7f7c24edffe7b540c707e,9.0,待处理,比喻升华,逻辑
过去的丑，就会成为现在的潮。,banfo,金句语录,激昂,92d438366633db2c7a40b5b6ef088f2c,9.0,待处理,金句提炼,逻辑
这个很容易理解，就像现在国潮里最潮的是六神花露水，是回力球鞋，大家对现有的千篇一律的设计会有审美疲劳，反而会对这种经典的、复古的东西突然产生兴趣，觉得好好看啊。,banfo,正文段落,积极,d21253dc2cd12886254f0b004c279db7,7.0,待处理,类比共鸣,共情
过去穿它的名人虽然多，但都是和“潮”完全不沾边的直男硬汉，现在穿这个的都是最潮的说唱明星。谁再敢说一句它土？,banfo,正文段落,激昂,41bc2d6d5bdd46b86dedf79de731b195,8.0,待处理,对比反转,对比
一切都可联名。,banfo,正文段落,激昂,4d40bab83d94eb9fb92fc876b5b76a57,7.0,待处理,策略总结,逻辑
过去三年，越来越多的人开始习惯远程办公和在家办公了，开始明白它不仅仅潮，而且确实实用。,banfo,正文段落,积极,2c4b232ebdf2048d5bfcd05bcc2c2085,7.0,待处理,时代机遇,逻辑
20年了，它已经从一款纯实用主义的运动装备，成为一种兼具时尚和实用的鞋子。,banfo,正文段落,积极,581c4add621e5378fd8ff122b8826afb,7.0,待处理,总结升华,逻辑
