内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
聚会餐桌上，为什么总有果粒橙？,banfo,开头金句,激昂,3c2df5d171e05cfd537a816290fb3283,7.0,待处理,设问引发好奇,逻辑
它跟可乐雪碧是聚会餐桌的饮料三巨头。,banfo,正文段落,中性,f5c88087e13e784ac65ab6425f6d7b1d,6.0,待处理,类比定位,逻辑
它是饮料界玩cosplay最好的饮料，以至于让大部分人产生了一种它是橙汁的幻觉。,banfo,正文段落,激昂,257721825f289a136ab22c73ce72219b,8.0,待处理,比喻+认知颠覆,逻辑
有它在，就是真橙汁来了，也只能在果汁模仿大赛排第二名。,banfo,正文段落,激昂,30160516b85fad9673f73b77660eabf6,8.0,待处理,夸张对比,对比
这点果汁含量主打的就是一个参与感。,banfo,正文段落,积极,34455897c388a0f81cebf8742820c1bd,7.0,待处理,幽默解构,逻辑
就这个密度，这个果粒完整度，一瞬间营造出了一种“橙子太多了，就算是榨汁机转到了极限，还是有果粒榨不干净”的淳朴感。,banfo,正文段落,积极,a21c8805c1e814d6ec415ca9de363072,8.0,待处理,场景构建+心理暗示,逻辑
它这约等于你网恋的网友给你看他手的照片，你觉得他手都这么好看他脸不得起飞了，但奔现时就发现，他全身上下就手好看。,banfo,正文段落,激昂,34b089ec93bb170166a25ac9ca452892,9.0,待处理,类比+幽默解构,逻辑
商战真的太baby啦！,banfo,正文段落,激昂,38ef04db0a3a3ec1618a85c974d19e31,6.0,待处理,情感共鸣+网络梗,"共情,煽情"
瓶里加上它，这都不算是给果汁护肤了，这是给果汁直接打玻尿酸了。,banfo,正文段落,激昂,a20493b836b645f07f60cfcd15f1749f,8.0,待处理,比喻+夸张,逻辑
哎呀笑死啦，你中了它的月读啦。,banfo,正文段落,激昂,b8aaa45bff9a1161880798d93f5e1c57,7.0,待处理,网络梗+心理暗示,逻辑
就像你身边不上班的同龄人看起来就比你小十岁一样，人和橙子一样，不被榨，就是会显年轻。,banfo,正文段落,积极,db2b99b572768bfecdb976c1cb24f733,8.0,待处理,类比+生活洞察,逻辑
就这些小花活，你就说给不给你迷得五迷三道的？,banfo,正文段落,激昂,608ff74894ae6d0a6abaffeeb0ccd19c,7.0,待处理,反问+情感共鸣,"共情,煽情"
过去行业里流行的是FC果汁，简单来说是水果榨汁了，然后浓缩成浓汁，这样才能运往各地时尽可能的不腐坏，然后各地再根据自己的浓度需求，自己勾兑。,banfo,正文段落,中性,f3d05b27ee0c9d9efb10987a1367f5d6,5.0,待处理,知识科普,逻辑
果汁这个东西，压根不跟健康二字沾边。,banfo,正文段落,激昂,a3bf2e8930af188fa55e6cc1461c63d8,7.0,待处理,颠覆认知,逻辑
水果虽然果糖含量高，但里面好歹有各种粗纤维，能够给你造成饱腹感，你吃水果时摄入的果糖好歹有个上限。问题来了，鲜榨果汁直接把粗纤维都给排除在外了，那这果糖摄入量就没上限了，你的胰岛和肝脏就要开始穿越火线了。,banfo,正文段落,消极,a912b15f1b6f0e564f982b872649ad2d,7.0,待处理,对比分析+制造焦虑,"焦虑,逻辑,对比"
靠喝果汁补充维生素，约等于学了闪电五连鞭去打老虎，老虎不一定饱，但你一定嘎。,banfo,正文段落,激昂,f57eb54a4e55c249572ca585a65de6fe,9.0,待处理,比喻+幽默解构,逻辑
所以嘛，果粒橙如果代表健康，那医院都笑了。,banfo,正文段落,消极,c25ea3048986701515da36b59a874730,7.0,待处理,讽刺+结论,毒舌
为什么喝它？为什么餐桌上永远有它？不为什么，因为好喝，才是王道。,banfo,行动号召,积极,5bf992e7306cbf80301bebca433f09d0,8.0,待处理,设问+核心观点,逻辑
买比亚迪的人，不懂车吗？,banfo,开头金句,激昂,c251aea5f85daf12c5e10c55b1a2169f,8.0,待处理,制造争议 + 身份质疑,逻辑
新车市场都卷成这样了，你还能指望二手车市场不卷？,banfo,开头金句,激昂,4e09d053c2fd291b32b9edb8c380b828,7.0,待处理,制造焦虑 + 反问共鸣,"焦虑,共情"
现在市面上最保值的交通工具其实是自行车，真的。十年前多少钱买，十年后还能七折出。,banfo,正文段落,中性,eba9ddfb444250350d7da988450ceec7,6.0,待处理,对比反差 + 具体数据,"对比,数据流"
你指望汽车还跟过去一样保值，这是不可能的。过去的车保值，是因为汽车产能不够，新车价格太贵，退而求其次选择一些二手车。,banfo,正文段落,消极,9e4984a534d9144041f5c20e6b80fea4,6.0,待处理,打破幻想 + 因果分析,逻辑
现在新车降价的速度比二手车贬值的速度都快。所以买什么车都不保值，还不如直接买现在开起来最值的车。,banfo,正文段落,中性,cf96f67a3f12a6c5125bd6aeee69461a,7.0,待处理,对比反差 + 结论建议,对比
十年后都是一起淘汰，还不如一步到位，直接买性价比最高的。,banfo,正文段落,中性,b53dadd775f32c11940a7a4e3cca7779,7.0,待处理,长远视角 + 行动建议,逻辑
早买早享受，晚买享折扣。,banfo,金句语录,中性,9c02f09024518e9f3bb73032dfbbbbc4,8.0,待处理,经典俗语 + 二元对立,逻辑
但如果主打一个一点亏都不想吃，一定要谈保值，那国产车现在的保值率相对而言也是很能打的。,banfo,正文段落,积极,0a5eb3e9a7918f0deb3b2aa8b20b6f03,7.0,待处理,先抑后扬 + 转折肯定,逻辑
尤其是进入新能源时代后，过去属于日系车的保值变成了国产车的代名词。,banfo,正文段落,激昂,fe1d22e42fea1f6be9a01ca35464da80,8.0,待处理,时代变迁 + 地位反转,逻辑
这一回是他带着大家给消费者们拜年啦。,banfo,正文段落,积极,b8dda1ea29ca9ed391d6675cfbab56d4,5.0,待处理,拟人化 + 节日关联,逻辑
他的配置加上他的价格，已经在市场上杀得通红。,banfo,正文段落,激昂,ce2957dcd98eec1357e3ce8d310457f4,7.0,待处理,具象化描述 + 市场肯定,逻辑
