内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
他怎么不着急呀？,banfo,开头金句,激昂,8769ac56c21db8e7d87b52b9961fe37e,6.0,待处理,制造悬念 + 引发好奇,逻辑
感谢大家一直以来的阅读、在看和转发。由于平台规则变动，之后所有抽奖都放置在后台，大家可在公众号页面发送相关暗号关键词获取抽奖。每一篇文章对应一个独立暗号，此篇暗号为【走来】。,banfo,行动号召,中性,c91c6a5865e4e409ced3f3ca97c2eac5,3.0,待处理,规则说明 + 行动指令,逻辑
我觉得这世界最大的谬误，就是我们【拥有】时间。,banfo,开头金句,激昂,d70d11d738517f1c970422649b7b4be0,9.0,待处理,颠覆认知 + 核心论点,逻辑
两个字的谬误，让我们错以为时间变成了一种我们能掌控的资源，要争抢，争分夺秒，要加快，因为时不我待。,banfo,正文段落,激昂,4616c27fd0e170a348b0bd36f29747f8,8.0,待处理,概念解构 + 制造焦虑,焦虑
选择，就只剩下了两极的快与慢。不足够快，就太慢了。,banfo,正文段落,激昂,b6090db88cb89c71500fc576a1522277,7.0,待处理,二元对立 + 制造压力,逻辑
当初香港电影的黄金时代，远比现在更要快，更魔幻。公司为了快点抢票房，几台戏分早晚同时连轴拍；剧组为了快点拍摄，只能先开机再写剧本，动作商量着来；特技演员为了拍出能博眼球的镜头，救护车就停在悬崖下，特技演员依次向下跳，保险公司看到了都绕着走。,banfo,正文段落,激昂,3184a0a0d373dffe22698ff76278ab8b,8.0,待处理,故事例证 + 极端场景,逻辑
特技演员快到白天拿命拼高薪，晚上拿钱买豪车豪表狂赌狂饮快快花掉，不快点再快点享受完，谁知道明天会不会死掉。,banfo,正文段落,消极,4f357fa83ae72b3e97422d715c74993d,8.0,待处理,故事例证 + 情感共鸣,"共情,煽情"
他们这么搏命，你又记得几个？再提及那时电影的符号，却是用二十年拿第一个电影奖项的他。,banfo,正文段落,中性,4c8abcd9a03d294ab018982a89daf580,7.0,待处理,对比反差 + 引出观点,对比
慢慢来，就是快。,banfo,金句语录,积极,4cfc5f0cdec1dbd051bdb3ea40c3492b,9.0,待处理,金句总结 + 观点反转,逻辑
那你以为我要讲鸡汤吗？不不不不，正好相反。,banfo,开头金句,激昂,9e0a17ba123cb2ae0991bb2ba25c0b54,7.0,待处理,预期违背 + 转折,逻辑
只是道理能讲给自己听，不能讲给时间听，所有的风口都会转，所有的资金都会散，一步慢，就会步步慢。,banfo,正文段落,消极,721ccefd2290c6f086a53f763724871b,8.0,待处理,现实解构 + 制造焦虑,焦虑
个人的主观意愿再强，在趋势面前不值一提，个人纵有贪天的志向，也影响不了时代的走向。,banfo,金句语录,中性,349d01ba2aa95ed3203eb26011028e3e,8.0,待处理,宏大叙事 + 个体渺小,逻辑
决定你有多快的是车，更是车下的路。,banfo,金句语录,中性,7b93714c5f8835bfb9ab4e51a7c7bb93,8.0,待处理,比喻论证 + 核心观点,逻辑
一时风平浪静，稚子能驶远船，转头路途多舛，橘子却生北岸。失败潦倒英雄气短，磨尽铅华须臾又起东山，荣华富贵庸人得志，腐筋蚀骨顷刻跌落高坛。,banfo,正文段落,中性,a5e6f842b8c97fdbce398b599dfd861c,7.0,待处理,对仗排比 + 世事无常,逻辑
所以身处这个世界里，快慢不重要，要正视时间。,banfo,正文段落,中性,ce9231bf2506037038cde443351ddbf5,7.0,待处理,观点总结 + 核心主张,逻辑
长期主义不是让你一厢情愿的自我感动，而是正视所处的世界趋势，时时刻刻修炼内功，活下来，一个版本等不到，就下一个，总有一个自己的版本到来。,banfo,金句语录,积极,4de9ce181a9c74557d54bbc6ab4e9033,9.0,待处理,重新定义 + 行动指南,逻辑
别的车不是不豪华，只是它们不是奥迪。,banfo,正文段落,积极,069a9ddec0b196bcfd6fa594debeb86b,7.0,待处理,品牌区隔 + 情感绑定,煽情
豪华车的定义是什么？是让你最快的赶完路的吗？不，是让你回头看时，你的驾驶和乘坐体验，不亏每一条路。,banfo,正文段落,积极,7f86fc11f6e0979aacfc6449997e4d89,8.0,待处理,设问反驳 + 重新定义,逻辑
大家悟的不是一个法窍，走的不是一个赛道，哪有快慢，又哪分前后。,banfo,正文段落,中性,d8e6d1b3cc96ff21ee26baee9b580c59,7.0,待处理,赛道理论 + 消解比较,逻辑
蜉蝣只争朝夕明灭，松柏常照百年霁月。,banfo,金句语录,积极,27555b1c9f4e279f525a7a383937e87c,9.0,待处理,对比比喻 + 价值主张,对比
时间证明，最受欢迎的车不一定是最酷的，但一定安全，结实，轻巧。,banfo,正文段落,积极,434f27b15349ac4b0b1f65c96a4d2475,7.0,待处理,时间检验 + 核心价值,逻辑
车身一定还能更轻更结实，技术必然还能进步，那就交给时间，一切交给时间。,banfo,正文段落,积极,b931b19bf5c97cb0640f91a68885f353,7.0,待处理,递进展望 + 信任时间,逻辑
