内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
售后活儿不好？我转你50,banfo,开头金句,激昂,eba3e2039ced43bce01f960e84864a2f,5.0,待处理,制造焦虑 + 提供解决方案,焦虑
应该让其他同行也跟着下场，提供一个好的服务，尤其是售后服务。,banfo,正文段落,激昂,1c30fcf2acb7ee9eedada3bf26e9fb88,7.0,待处理,制造需求+行业呼吁,逻辑
实际上我一点都不想用到这个服务，在换车前永远不想见到4s店。,banfo,正文段落,消极,2813c502c90587b11cc13e9b010be819,7.0,待处理,情感共鸣+用户视角,"共情,煽情"
但这东西，我不用没问题，你不能不提供。,banfo,正文段落,激昂,b77eee3d469954cd5fff04402cdd8aaf,8.0,待处理,制造焦虑+权利主张,焦虑
毕竟我需要的，是一个态度。,banfo,正文段落,积极,4a3c30e663c94cba674de5ad05fdeb6b,8.0,待处理,情感共鸣+价值主张,"共情,煽情"
卷起来吧！给消费者一个态度吧！,banfo,正文段落,激昂,c9407c7b56b8bb29a599fec4eb3a8fb0,7.0,待处理,呼吁行动+情感煽动,煽情
这场比赛，谁也别想跑。,banfo,正文段落,激昂,ad1cf75ee7722ced186ffbd2b1d774c9,7.0,待处理,制造紧迫感+行业隐喻,逻辑
服务之战，才刚刚打响。,banfo,正文段落,激昂,015a67d76fa74aac7beb3bb70cb5fdc8,7.0,待处理,行业预言+制造悬念,逻辑
感谢你的阅读，下面是1个抽奖链接按钮，5月18日晚上19点开奖，一共是50张，单张价值100元的京东E卡。,banfo,行动号召,积极,c124a78afc3c5c24bb947882b6248095,3.0,待处理,利益驱动+具体承诺,逻辑
作为一个“老司机”，我深刻地感受到，车这个东西，买回来不是结束，只是开始。,banfo,开头金句,激昂,a7ac84bfa83389a1b768ccdfec96eb54,8.0,待处理,认知颠覆,逻辑
产品好不好是一方面，售后服务好不好又是一方面。,banfo,正文段落,中性,5da23965917fc4a6fec4523afa7172e3,6.0,待处理,二元对比,对比
光是车好没用，服务太差，区别对待，一样卖不出去。,banfo,正文段落,消极,8aa2116bf34693fa508501509efb3d4b,7.0,待处理,否定假设,逻辑
现在车企这么卷，发新车的速度比发手机还快。替代品有的是，买谁不是买？,banfo,正文段落,激昂,a739f18b69c70924a89775830365fe68,7.0,待处理,制造焦虑,焦虑
想象一下，买了一台杂牌车，贷款还没还完，它就先你一步破产了。你每个月还贷款都会惊讶，这钱到底是给谁了？,banfo,正文段落,消极,e4447beaee0622b14e293d8cf97aabc1,8.0,待处理,场景代入 + 制造焦虑,焦虑
这种难受程度，只有分期付款的手机第二天就丢了能与之一战。哦不对，还有更难受的，就是分期给恋人买的手机，第二天分手了，之后你还得还24个月分期。每个月，都像是死了一样。,banfo,正文段落,消极,4d7021a0ed9367ec4428a9583d1a41a7,9.0,待处理,类比 + 情感共鸣,"共情,煽情"
这都不是开车，是开盲盒。因为你没办法预判，这车哪天会突然熄火，又或者再也不能充电了。,banfo,正文段落,消极,831e9132d46b5e56dc389dd3d1e635ae,8.0,待处理,比喻 + 制造焦虑,焦虑
世界在此刻变成了二进制的，活下来，就是最前面的那个1。1没了，0再多也无处安放。,banfo,金句语录,激昂,9628c1a112b36483cb241f8611cd569f,10.0,待处理,比喻 + 哲理升华,逻辑
很多品牌就跟渣男似的，刚认识你的时候叫你小甜甜。消费完了就叫你滚远点。永远只对新人笑，为了拉客什么折扣都拿得出来。而对老用户则是一副我已经把你骗进来宰了，你又能把我怎样的嘴脸。,banfo,正文段落,消极,2adb887cee4e418f628d745981173a14,9.0,待处理,比喻 + 情感共鸣,"共情,煽情"
老客户不如狗，是这个行业的痛点之一。,banfo,正文段落,消极,4837f4ba0451c2b2a9cc90e406ef7e06,8.0,待处理,痛点直击,逻辑
但这里要告诉大家，不要被各种营销迷惑，因为每一个新用户，都会变成老用户。变老，谁也抵抗不了，,banfo,正文段落,中性,5967eb38544405b2d19b2feb0ff5bf5b,7.0,待处理,认知提醒,逻辑
伤害性不大，侮辱性极强。谁也不是缺那点优惠，主要是太伤心。,banfo,正文段落,消极,4c6f808a0defe849cc86a88f6ac936d2,8.0,待处理,情感共鸣,"共情,煽情"
能在一款车刚起步的时候就坚定选择购买的，都是有勇气的车主。他们真金白银的掏，却被车企无情的抛。这搁谁都接受不了。,banfo,正文段落,消极,fe102eacbfbd2874782ce21442cd59bc,8.0,待处理,共情 + 道德谴责,共情
车企现在对老用户的态度，就是未来对你的态度。,banfo,正文段落,中性,e53932cf411cfd0f2e7190254d493493,7.0,待处理,逻辑推演,逻辑
买个车还跟着受气，太影响心情了。,banfo,正文段落,消极,b3007e51a3258232cc25eceb5d8684f1,6.0,待处理,痛点直击,逻辑
这时候车企给的饼越大，说明他们对产品越自信。,banfo,正文段落,中性,efbcb70229e223d734aa4ca36eb88ef5,7.0,待处理,逻辑推演,逻辑
饼吃不吃得到先再说，但你得敢拿出来，哪怕是吹牛都行。要是连饼都不画，那没画就等于没有。就别期待了，不会有什么特殊服务的。,banfo,正文段落,中性,c4ae8b9eb0f0061a88f30c29536915ce,7.0,待处理,态度测试,逻辑
总结起来就是两个字，赔钱。听起来俗，但是真实在啊。,banfo,正文段落,积极,99b8cf1c4efd638684ae6e77d6f46d6a,7.0,待处理,提炼核心,逻辑
