内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
理想L6把自己打爆了,banfo,开头金句,激昂,5177302d893b9039fbc9ff3ddbda5a2e,7.0,待处理,悬念制造,逻辑
很多人觉得车载音响能听个声就行。不，车载音响才是你生活中唯一真正能肆无忌惮听歌的地方。,banfo,开头金句,激昂,ea921c4338390fdda152c9761d157793,8.0,待处理,反驳常识 + 制造稀缺感,逻辑
如果你在家里，你前脚肆无忌惮。邻居就教你法治在线。很快叔叔就来给你科普啥叫噪音扰民。,banfo,正文段落,消极,750b389ea555e18575174eba0a599e90,7.0,待处理,场景化对比 + 制造共鸣,"共情,对比"
初中就做过的分贝实验，时隔多年又来了一次。,banfo,正文段落,中性,b7ec835fa89be0038a05b7ffe939f95e,6.0,待处理,幽默自嘲 + 唤起共同记忆,逻辑
年轻人对音乐的热爱还用我多说么？我就问你，这两年的演唱会你能不能抢到票就完了。,banfo,正文段落,激昂,fe820155a1603bc45637a4ea6390ce72,7.0,待处理,反问共鸣 + 制造焦虑,"焦虑,共情"
买不到票，就乖乖坐在车里听LIVE。,banfo,正文段落,积极,f55635edb73f1d7e1878b108dff99d86,7.0,待处理,提供解决方案 + 场景代入,逻辑
7.3.4杜比全景声音响布局，19个PSS扬声器，1920瓦功效。让歌手站你车里唱。,banfo,正文段落,激昂,b56252712152c717238acb095174343e,8.0,待处理,数据支撑 + 夸张比喻,数据流
我知道写到这会有人说，理想这不是把年轻人玩明白了。这是把年轻人玩傻了。,banfo,正文段落,中性,054698c337a835046139bc1a30f78ab1,7.0,待处理,预判反驳 + 先抑后扬,逻辑
有些人拿这个当卖点，是因为它过去没有这些。而理想不把这些当卖点，是因为这些是标配啊。,banfo,正文段落,积极,4577e58d8d83c10c39ac243a3a192ffb,8.0,待处理,对比讽刺 + 抬高自身,"毒舌,对比"
这就类似去一家餐厅吃饭，它宣传自家环境好风景好，就是没宣传自己菜好吃。不是因为它厨艺不行，而是对餐厅来说，菜好吃不是最基础的么？,banfo,正文段落,积极,14b122ebb562a58d37c2ed16abf83935,9.0,待处理,类比论证 + 回归本质,逻辑
消费者也不是傻子，二三十万的车，你再不标配这些给他。他买么？,banfo,正文段落,中性,60972088f1315f940f0083b98685e643,7.0,待处理,反问 + 共情消费者,共情
理想L6卖得好，不是靠所谓的冰箱彩电。那些都是锦上添花。仅仅是单纯从造车的角度来说，他已经把性价比拉很高了。,banfo,正文段落,积极,10ba77e6e7f1864f9a852a7850b1c34a,8.0,待处理,澄清误解 + 强调核心,逻辑
对于年轻人来说，同样的价格，理想给的足够多，非常多，多到要装冰箱里。,banfo,正文段落,激昂,4613f9f48afd01085af3c8522a90e32f,8.0,待处理,夸张强调 + 具象化,逻辑
那他们不买它，还能买什么呢？,banfo,正文段落,激昂,fd8cc4240b47522d07ec60a99b0f3920,7.0,待处理,反问 + 制造唯一性,逻辑
汽车商战一点都不魔幻。没有卖不出去的产品。只有卖不出去的价格。只要价格到了，产品力自然就强了。,banfo,正文段落,中性,1b94746573b010aad584746e23cb4000,9.0,待处理,金句总结 + 揭示本质,逻辑
