内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
再大的事，最后都得看朋友圈,banfo,金句语录,激昂,bc395bedb1287e9cc18a95c78c730f2b,9.0,待处理,现象洞察 + 对比反差,对比
广告不光要玩出花，还得让你的花样被更多人看到。,banfo,开头金句,激昂,2ba0d99aa1b80f04d123f9136f11fbd2,7.0,待处理,提出核心矛盾,逻辑
在小平台做创意广告性价比很低，因为流量池小，传播上限低，即使渗透率100%，也属于孤芳自赏。,banfo,正文段落,消极,e210e8fd20f1b7ad69d9f12e9c7c298b,6.0,待处理,对比论证 + 制造焦虑,"焦虑,对比"
但微信生态不一样。它的传播天花板，就是没有天花板。,banfo,正文段落,激昂,a9d9d798bb4e79116ce4092bac453ed4,8.0,待处理,转折强调 + 绝对化断言,逻辑
它几乎所有人都在用，不只是一个互联网平台，而是生活的一部分，甚至是对真实世界的一种镜面映射。,banfo,正文段落,积极,6d980afa079da5800bb134b333025487,8.0,待处理,概念升维,逻辑
在大事件营销赛道，朋友圈没有竞对。环顾四周，你会发现你只能选朋友圈。,banfo,正文段落,激昂,401fd13d0fea3363699ee2bf25bcd00b,8.0,待处理,绝对化断言 + 制造唯一性,逻辑
你要的东西，除了朋友圈，别的平台就是很难满足。,banfo,正文段落,激昂,434e470a23e210fba2ae237b0d831397,7.0,待处理,排除法论证,逻辑
为什么品牌要做大事件营销？不就是想要一波来个大的吗？,banfo,正文段落,激昂,5043a664773d629ad4984f5c423ae092,7.0,待处理,设问共鸣,共情
大品牌要干大事，做大创意，选的平台也必须是用户多、活跃高、玩法多、讨论深广的。不然承载不了。,banfo,正文段落,激昂,66337305b3cea3fe094faa535f68706a,7.0,待处理,逻辑递进 + 制造需求,逻辑
无论是深度广度还是用户活跃度，微信生态说自己是第二，那第一只能是三体星了。,banfo,金句语录,积极,65b65657f5ab3ea227fe730fc78c5ece,9.0,待处理,夸张比喻,逻辑
你可以把它理解为互联网水电煤，每天都在用，身边的人也都在用，日常而广泛。,banfo,正文段落,中性,1730889fdfb3a4bc061bf0a390811d6c,7.0,待处理,类比论证,逻辑
有时因为它太日常而忘记存在，就像品牌投广告时，可能下意识忽略还可以投朋友圈。,banfo,正文段落,中性,4c4269b25670b87f4646db4d9a895dbd,6.0,待处理,洞察痛点,逻辑
当你需要干大事，让更多人看见讨论时，除非能在空气、电表水表里放广告，不然就是选微信生态，选朋友圈广告。,banfo,正文段落,激昂,ef5e83bc02fc1466d29860cc6e2afdc4,8.0,待处理,极端假设 + 唯一性结论,逻辑
要么直接不做，但凡想做，就只能投这里，也必须投这里。,banfo,正文段落,激昂,71739613e1e0ea12a03e469ac613fa76,7.0,待处理,二选一施压,逻辑
这种级别的国民社交工具没有第二个，朋友圈广告也不会有第二个。你，没得选。,banfo,正文段落,激昂,b933386a24bfea311c81647f41cd3040,8.0,待处理,绝对化断言 + 制造紧迫感,逻辑
