内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
关于选大学及专业的一点策略,banfo,开头金句,中性,8a991f19c84f0f79a0d391ae15daeff8,5.0,待处理,直接切入主题,逻辑
例如你问某个专业的人士这个专业怎么样，你可以收获一堆祖安话。,banfo,开头金句,激昂,e8c10d500bca0214127dc77422370356,7.0,待处理,制造反差 + 幽默自嘲,对比
别整天看人装X以及情感月经题了，多去搜搜专业问题，里面疯狂夸行业好的不一定是真的，说行业不好的显然可信度更高。,banfo,正文段落,激昂,7b0502c0fad0cb5d279d91a3d0d0f854,8.0,待处理,破除信息茧房 + 逆向思维,逻辑
互联网时代了，信息根本不是不够，而是大家肯不肯动脑子。,banfo,金句语录,激昂,3845a30dd40e168215ceefe9708b64af,9.0,待处理,直指核心,逻辑
很多人告诉你兴趣是最好的老师，这句话本身没错，但问题在于这个老师只带你入门，可不保证带你赚钱。,banfo,正文段落,中性,f8341e04adc3a6a5ae045d27848b171d,8.0,待处理,解构经典 + 补充条件,逻辑
你工作的目的是赚钱呀，不为了赚钱干嘛不在家躺着？,banfo,正文段落,激昂,d0b1790850576cd349114200185a29ec,7.0,待处理,归谬法 + 直白反问,逻辑
但恕我直言，大多数人只是喜欢玩儿这些东西，本质上让你沉迷的是玩乐和享受，以及玩乐享受带来的某种优越感。,banfo,正文段落,消极,2902506ca05d6d02f4ae52973ae026da,8.0,待处理,戳破幻想 + 心理分析,逻辑
真让你踏踏实实从专业角度来执行这件事，你可能会痛不欲生。,banfo,正文段落,消极,22a62049e0d3757a6362559fdb1d99f7,7.0,待处理,制造预期反差,对比
由此我深刻认知到自己只喜欢吃菜以及做菜时候朋友们的称赞，并不喜欢靠这个生活。,banfo,正文段落,中性,350f919382b65f60daa2f09636a59edb,7.0,待处理,亲身经历 + 自我剖析,逻辑
对所有行业的浪漫幻想本质源自于对行业的无知。,banfo,金句语录,消极,17aefa2739d23dce9c6539bac10048b6,9.0,待处理,总结升华,逻辑
你喜欢消费某种东西，不代表你能喜欢自己从事某种专业。前者你是消费，你是甲方。后者你是被消费，你是乙方。,banfo,正文段落,中性,fe5215001d81254026eb83cdb2e4289f,8.0,待处理,甲方乙方比喻,逻辑
你喜欢看视频，不代表你喜欢做视频。你喜欢打游戏，不代表你能开发游戏，编程是非常枯燥的。,banfo,正文段落,消极,77309a880153490ae80fd3406fa384da,7.0,待处理,连续举例 + 破除幻想,逻辑
关于爱好和生活，有一个最好的比喻是，你喜欢一首歌，最快的让你不喜欢的方式就是设为闹钟。,banfo,金句语录,激昂,84d6e13085d82adf02717b40a7f92eee,10.0,待处理,精妙比喻,逻辑
喜欢是主观的，但是专业要求的是生产力和执行力，专业是有难度和门槛的。,banfo,正文段落,中性,06082927990383ac218743f73fa3b788,7.0,待处理,对比分析,"逻辑,对比"
靠着所谓热爱头脑一热选专业，最后的结果就是热爱没了，专业也没了，只收获了一堆被社会毒打后的淤青。,banfo,正文段落,消极,d1c7582fa24c73e712ebfa6fa859cf2b,8.0,待处理,生动描述后果,逻辑
因为热爱是发自心内的，不计较功利的，而工作是非常功利的。,banfo,正文段落,中性,c2cf63081399519e38b7031d47b4e2d9,8.0,待处理,本质矛盾揭示,逻辑
谋生的职业，需要的是专业精神，并且需要功利的看待，而热爱是没有功利性的，这是不可避免的矛盾，无法解决。,banfo,正文段落,消极,e9e1af37d5ce34e3b607d1d797f896ec,7.0,待处理,深化矛盾 + 无奈结论,逻辑
所以不要把自己的热爱当做事业，当你这么做时，你的热爱已经死了。,banfo,正文段落,消极,a110c05ad59ef0d5f6dfaccd81b22467,8.0,待处理,斩钉截铁结论,逻辑
为什么我们每个人都想当白领，都不想一毕业直接去卖煎饼果子？因为一个坐办公室的白领，随时可以选择去做一个卖煎饼果子的，他有选择权。但是一个初中毕业卖煎饼果子的人，可能永远也没法选择做一个拥有社保五险一金天天吹空调工作体面不用担心城管的白领了，他们没有回到办公室的选择权了。,banfo,正文段落,中性,6e51e352dcd9bef40e1b7ce4ef2f10ca,8.0,待处理,对比论证 + 选择权核心,对比
专业不一定要是你所热爱的，但一定要是有选择权的。,banfo,金句语录,中性,81036e40985660648363fbd611757c89,9.0,待处理,核心观点提炼,逻辑
你学了软件工程，不耽误你成为一名互联网运营。你学了电子通信，不耽误你成为一名销售或程序员。你学了材料工程，不耽误你成为一名银行柜员。你学了数学，不耽误你成为一名文学大师。但是你学了营销，耽误你成为一名程序员。你学了旅游管理，耽误你成为一名数据分析师。,banfo,正文段落,中性,153648dae02c784b02b8b3734624ed24,7.0,待处理,正反举例论证,逻辑
万金油专业，从来不是一个好词你懂么？,banfo,正文段落,激昂,e634b565ba6ac06c188577f36b2b7ae8,7.0,待处理,反问强调,逻辑
在选专业的时候，一定要考虑到向下兼容性，尽量选择有门槛的专业，这样一是就业有优势，二是给自己留了转其他行业的后路。,banfo,正文段落,中性,890d0078e3e08632f20973594102e748,8.0,待处理,方法论指导,逻辑
让自己有的选，是最大的对自己负责。,banfo,金句语录,积极,c894628f339550792f966df5b1afe194,9.0,待处理,总结升华,逻辑
我告诉你，很多人所谓的中年各种不顺，就是年轻的时候算不过来账的事情做太多了，以为自己能一直牛逼下去，结果到了中年一起爆发。,banfo,正文段落,消极,fa7cffbd9b1f5bb339950a854627b6cf,8.0,待处理,因果关联 + 警示未来,逻辑
一定要在还没有出现危机的时候未雨绸缪，真正的聪明人是让坏事不要发生，而不是发生了之后怎么办，很多事情到了最后都是无解的，没得商量。,banfo,正文段落,中性,e9458201c8b2f2eff7abb72725e76eca,8.0,待处理,预防优于解决,逻辑
工作的目的就是赚钱，赚钱的目的是为了让自己有选择权。,banfo,金句语录,中性,3787e0566a2e9ac03e08cd86e7fe0147,9.0,待处理,递进关系,逻辑
等你有钱了，有的是领域等着你燥呢。,banfo,正文段落,积极,491c1bc3798170349b467f8e089b0d20,7.0,待处理,描绘未来可能性,逻辑
爱好和赚钱并不冲突，你完全可以在工作之余尽情发挥爱好，不带功利性的那种。,banfo,正文段落,积极,47106fdfbd8057b475621c6d4d0697de,8.0,待处理,提出解决方案,逻辑
用时间换空间，给自己保留最大的余地和可选择性，最好还有足够的退路。,banfo,正文段落,中性,304d7f33e536cca2ed96d2e6d76768cc,8.0,待处理,战略思维,逻辑
不是希望你放弃，是希望你正确的不放弃。,banfo,金句语录,积极,58aebe755f5b81652d6c3760c3a837dc,9.0,待处理,辩证总结,逻辑
坦率的说，我没本事教大家怎么选，也没有能力给大家的选择兜底，更没有资格提所谓的指导。,banfo,开头金句,中性,c3e35238aa237a862ae0de07a4564ab7,7.0,待处理,降低预期 + 建立信任,逻辑
我当年就是以为金融能赚钱才去学金融的，结果给社会毒打给打肿了。那可真是彻底意识到了人家的父母有多猛。,banfo,正文段落,消极,b3c98fab9599933fdeb10f2c16c5b512,8.0,待处理,个人失败故事 + 揭示残酷现实,逻辑
打游戏的都知道，上一个版本的攻略放到下一个版本大概率要坑。,banfo,金句语录,中性,92395eac726ffea0f9fc5356aebe9313,9.0,待处理,类比论证,逻辑
所以虽然我不能提供正确答案，但我觉得可以给大家排除一丢丢错误答案，或许能有点帮助。,banfo,正文段落,积极,dd936843bc914b8d01698989fa8e51da,7.0,待处理,价值重构,逻辑
注意，这个只是一点基础思路，每个人面对的现状是不同的，只是思路。只是思路，只是思路，只是思路。,banfo,正文段落,中性,f3339bb2c25bb231811a2d5ddac0fd7d,6.0,待处理,风险提示 + 重复强调,逻辑
重要到你千万不要骗自己，你要是想不清楚目的，最后一定会失望。,banfo,金句语录,激昂,1d1e749ba6b51151fda44e86b7d0a679,8.0,待处理,直接警告,逻辑
举个栗子，你想要考高分，你需要做的事情就是好好读书复习，你天天吃草莓香蕉冰激凌吮指原味鸡并不能帮你考高分。你再努力的吃草莓香蕉冰激凌吮指原味鸡，昼夜不停地吃，从高三吃到三高，也不能帮你考高分。,banfo,正文段落,激昂,3d184aa8849ae3cfdfc6627adedd844b,8.0,待处理,夸张比喻 + 幽默论证,逻辑
这就是，目的和方法不匹配。,banfo,金句语录,中性,e037076cccb29d99450f84c30b04e822,7.0,待处理,核心观点提炼,逻辑
分高的专业只代表更卷，不代表更赚钱。,banfo,金句语录,中性,cfef8ce09de40805969268734d5de2a6,9.0,待处理,打破常规认知,逻辑
但反过来，赚钱的专业，不代表让你能获得快乐。,banfo,金句语录,中性,7fe9debdd7243c6dabc91fd4230d1080,8.0,待处理,辩证补充,逻辑
所以，你要先想清楚自己的目的是什么，然后倒推策略。,banfo,正文段落,中性,bdb4742389679a716f57c23059d15a8f,7.0,待处理,方法论总结,逻辑
毕竟主打一个快乐和无所谓的人，根本不需要问别人，问自己就可以了。,banfo,正文段落,中性,9a71f4378feeef404ecdab5e6692cc21,6.0,待处理,用户画像区分,逻辑
即使是能赚钱的行业，也不代表【你能赚钱】，很多行业的赚钱，是有【附加条件】的，你不一定有一个【附加条件】。,banfo,金句语录,中性,655015c899f4371a98ef3bf20ac571e1,9.0,待处理,核心洞察,逻辑
要知道，人和人是不一样的。这里的不一样，包含了家庭资源的不一样。,banfo,金句语录,中性,0ab6d195e871a2f9ecf8ced1e0ea3dfc,8.0,待处理,揭示残酷现实,逻辑
小朋友才讲究单打独斗，社会人都是结果导向，能用优势兵力解决绝不单挑。,banfo,金句语录,激昂,0a1aca6d310b5b896bb6f03af7dbbde6,10.0,待处理,金句 + 对比,对比
如果你家里只是普通的深耕某个行业，一家人都是做铁路的，都是做电力的，都是做教师的，都是做律师的，那你选择类似的专业可以得到非常专业的指点，而且是不带有利益算计的毫无保留的指点，这对于一个初入职场的年轻人而言，就是开挂。,banfo,正文段落,积极,e8ec57ad3d1a0343cc4f6cdf93bc2365,8.0,待处理,具体化举例 + 价值点明,逻辑
劝人学医天打雷劈，一家学医聚少离多，大家自己看着办吧。,banfo,金句语录,激昂,1e24b5da3055169872261e07601482ce,7.0,待处理,网络梗 + 风险提示,逻辑
