内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
讲个笑话：男性护肤，前途无量。这句话的魔幻程度就像你说广东的辣椒市场大有可为一样。,banfo,开头金句,激昂,6011a3e5c8b21b77f19309a71fd537ca,8.0,待处理,反差比喻,对比
为啥魔幻。第一，理论上潜力确实大；第二，现在表现非常拉胯。,banfo,正文段落,中性,76d8f357b73b0c9afd766fb21487a0b6,6.0,待处理,先扬后抑,逻辑
男性护肤品市场的拉胯，有一个重要原因——讨厌护肤品上脸的感觉。那种难受、恶心、不舒服的黏腻感就像把一只肥硕的蟑螂用拖鞋拍在脸上一样，是一种变相的劝退。,banfo,正文段落,激昂,6f9e1d92ceded3d84138ad318eca3413,7.0,待处理,夸张比喻 + 制造痛点,逻辑
为什么我这么清楚？因为我就是个臭男人。,banfo,正文段落,中性,02918e8ad34e9457fd12635b5b2696e4,5.0,待处理,身份认同,逻辑
日常让我护肤抹面霜，就跟让我在花生油里泡澡差不多。死直男的尊严一直跟我说，不行。但我的基因又说，万一是顶级花生油呢？所以就是这么丝滑又纠结。,banfo,正文段落,激昂,0ca2edda383dc4291646d477801fc564,7.0,待处理,自嘲 + 内心冲突,逻辑
但随着年龄变大，我不纠结了。新陈代谢会逐渐无力，头发会无情离去。昔日皮肤水嫩的少年，也会被生活的雨打风吹折腾成皮肤松弛下垂的中年。可谁不想当一个水嫩丰盈的美中年呢？,banfo,正文段落,消极,43fdfa0c720f16d4e2b7f363e00bd0a9,7.0,待处理,制造焦虑 + 情感共鸣,"焦虑,共情,煽情"
所以我也想要护肤一下。这是对生活毒打跪下。告诉苍天，我认输。,banfo,正文段落,消极,7331cf86fe4c80111faabc8712952a46,8.0,待处理,情感升华,煽情
放下面霜我就取悦不了你，涂上面霜我就失去了我自己。世间安得双全法，不负如来不负卿。,banfo,金句语录,激昂,1e21098ca4802b1bac323de99aa93719,9.0,待处理,引用改编 + 情感困境,煽情
当我抹完乳液的瞬间，世界归于平静，宇宙闪烁不停。那种感觉，像上火20年的痔疮终于遇到了它命中注定的药；像劳损三十年的腰背终于遇到一个旗鼓相当的按摩；像横扫拳击台四十年的拳王遇到了自带BGM且藏了加特林的年轻对手。,banfo,正文段落,激昂,abfb9ed4a6db55d98ad747ca0b3c26e6,9.0,待处理,夸张排比 + 极致体验,逻辑
这哪儿是男士护肤品？这是男性尊严的物理氮泵，是男人皮肤的精神润滑；是化学工业对男性的恩赐，是化妆产业给男人的献礼。,banfo,金句语录,激昂,c933d45dc19ae0c5b6c2db694aebc92e,8.0,待处理,排比升华,逻辑
该怎么形容它跟其他产品的区别呢？你想象一下，你去了一趟动物园，隔着围栏想瞻仰百兽之王的庄严，里面一只斑秃大肚的中年肥虎背对着你翘起屁股。这是正常护肤品。,banfo,正文段落,激昂,884e51b603816280d202b94077baa54c,7.0,待处理,反差比喻,对比
而用完它，就像你在洗浴中心里，从业三十年的技师用那双老手给你全身来了个深度清洁，完事朝你脸上甩了一片超薄面膜。水分消失无踪，清爽如约而至。,banfo,正文段落,激昂,e07667aca9d41b7472f03de8e6b5ec82,7.0,待处理,具象化体验,逻辑
那一刻，好像回到了读书的时候。,banfo,正文段落,积极,8f373fb150f47ac0d175d2ab0cd41499,6.0,待处理,情感共鸣,"共情,煽情"
但魔幻的是，它给你的清爽，并不神秘，而是物理的定律和化学的工艺。,banfo,正文段落,中性,8ebb276222d036c7edaab10b58f0e587,6.0,待处理,转折揭秘,逻辑
皂基的优点，是清洁力强，缺点是清洁力过强。而强效皂基，效果大概相当于给轮椅里塞两个涡轮发动机。坏消息，对女性来说过度了；好消息，客户是男性。,banfo,正文段落,激昂,3e4d9992da2440662e4c942a386fa0da,8.0,待处理,比喻 + 反差幽默,对比
一上脸，你都想问问这产品调配师是不是在咖啡店上过班，怎么这么冰？,banfo,正文段落,激昂,81f66b771fbf72fffdde275df7e7c42e,7.0,待处理,幽默联想,逻辑
乳液一上脸，好凉呀，像我第一次创业看到营业额时的心一样凉。小手一摸脸，好滑呀，像我第二次创业亏钱关店时的动作一样丝滑。,banfo,正文段落,激昂,c1473b2999c3a78fe85eb1177f50eed0,8.0,待处理,自嘲比喻,逻辑
我感觉都不是在护肤，而是在脸套了一层冰丝内裤。,banfo,金句语录,激昂,cbb90db6640d960997a761e9d9824b99,8.0,待处理,新奇比喻,逻辑
就像同样是智能马桶，你肯定会选带特殊按摩功能的那个。同样是按摩椅，你肯定选附带特殊按摩的那个。同样是喝酒，你肯定选个又菜又爱喝还容易吐的朋友。同样是护肤品，我肯定选用起来更爽的那个。,banfo,正文段落,激昂,70d818a16568569bf062435073b7aa91,7.0,待处理,类比排比,逻辑
那为什么目前这个领域还是它高手寂寞？因为成为艺术家，最需要的是时间。太新的产品，一样的配方但没有沉淀。它的男士系列做了快50年，满打满算半个百年老店。活的够久，不是高端也是老艺术家。这才是时间的朋友。,banfo,正文段落,中性,7ea56a2f5f779279163a6949aceb1128,7.0,待处理,时间壁垒,逻辑
暴发户成不了贵族，但贵族都是有历史的暴发户。,banfo,金句语录,中性,942e5d269516f0603c720c27a2f75ef1,9.0,待处理,金句洞察,逻辑
同时，溢价需要故事。,banfo,正文段落,中性,9b3c5b4db874ae07dfe2bddd14728e49,6.0,待处理,观点提炼,逻辑
原来我这臭男人的脸也有资格接受温泉浮游生物的洗礼，原来我这张老脸也能沐浴在浪漫国度的温泉水里？,banfo,正文段落,积极,e705539a91520d99e9d2162849d53b91,7.0,待处理,情感共鸣 + 价值赋予,"共情,煽情"
当其他男士护肤品还在石器时代的时候，它已经发育出了宇宙飞船。,banfo,正文段落,激昂,f6b95beff027646a5da51e6dc2774f7b,7.0,待处理,夸张对比,对比
清爽体验+做得早+魔幻加持，任何一项单拎出来都不值钱。但三者合一，把品类杀穿。,banfo,正文段落,中性,26c10ee9881ed0d68e46139b8c44f1b3,7.0,待处理,成功公式,逻辑
