内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
我一直以为世界是魔幻的，直到我遇到了科目三。它告诉我世界可以是魔幻的、荒诞的、抽象的，但最终是摇子的。,banfo,开头金句,激昂,9dbc179fbd04634a0c799dee51f20833,8.0,待处理,认知颠覆 + 递进描述,逻辑
文化输出，我没想到输出是这么个出；东西方文化交流，我没想到这个西它是广西。,banfo,金句语录,激昂,797e818562086911b8076eeab0f79fd9,9.0,待处理,谐音梗 + 预期违背,逻辑
我孩子现在听到这个曲都会蹬两脚。他现在还不到一岁。,banfo,正文段落,激昂,bb9f9e8a52ac74597259c054558c3eca,7.0,待处理,具体例证 + 反差强调,对比
我打开手机都傻了，合着屏幕里一个东皇太一还出满了减CD。,banfo,正文段落,激昂,ff42a4730a29b4422bd61ff2141f7f57,7.0,待处理,游戏比喻 + 夸张描述,逻辑
我感觉我像是一条大马哈鱼，在随着波涛疯狂甩籽，又好像一只海鸥，对着港口狂造薯条。,banfo,正文段落,激昂,93d66362af0453308b2639f979fc8828,8.0,待处理,双重比喻 + 画面感营造,逻辑
舞蹈有门槛，但快乐是没有门槛的。,banfo,金句语录,积极,9594a3c5fc34e5eca606a5c00a57aa2b,9.0,待处理,对比转折 + 核心观点,对比
只要你热爱生活，快乐的时候有舞可跳，就够了。,banfo,金句语录,积极,2ffc2d82a8d961facd31b13ae076e752,8.0,待处理,条件简化 + 价值主张,逻辑
也唯独这种本源的快乐，才会获得所有热爱生活的朋友的精神认同，不分国界不分民族的感染所有人。,banfo,正文段落,积极,ea7c785ef61de9086d4e0ce74ccd9f0b,8.0,待处理,本质升华 + 普世价值,逻辑
这次新诞生的科目四之招财开摆舞，就像他这次代言的产品一样，都是这些认真生活，用力生活的人的生活符号之一。,banfo,正文段落,积极,a03542356878a64936a1e1499a17499d,7.0,待处理,类比连接 + 群体归属,逻辑
如果拿黄河每秒钟一千七百吨水的流速计算，约等于黄河都被喝干了四个小时。夸父看了这个成绩，都得说内行。,banfo,正文段落,激昂,df8ccdb7cbe797b7f3775f6ab4126267,8.0,待处理,数据具象化 + 神话调侃,数据流
就这个渗透率，你都怀疑它们总部是不是建在三江源上。,banfo,正文段落,激昂,d956e1f53a7e9791823c777a13b4bc5b,7.0,待处理,夸张反问 + 地理联想,逻辑
我们是草根，各有枯荣。但风来时，照样起舞。,banfo,金句语录,积极,2da8a1fb1279848fac496b1e465076c7,9.0,待处理,身份认同 + 转折升华,逻辑
舞，舞，舞。舞到世界的尽头。,banfo,正文段落,激昂,c92ef47994495dbb15f8a0eb80f003de,8.0,待处理,重复强调 + 宏大愿景,逻辑
在为生活奔走的闲暇，也可以起舞。,banfo,金句语录,积极,d7d718ca1ef1c7b734e51ec475d8fb10,8.0,待处理,场景融合 + 生活哲学,逻辑
纯粹，就是最大的用处。,banfo,金句语录,积极,8c5e77a249e6029c99cdca2700974608,9.0,待处理,定义断言 + 价值提炼,逻辑
它纯粹到如果出现在疯狂的赛车里，他喝的是它而不是肾白银，这部片子直接爆改成一代车王，品牌会告诉你自行车有两环，但你的目标是五环。,banfo,正文段落,激昂,e5d3627749f40b4cb216c3e958886ccc,7.0,待处理,电影场景假设 + 荒诞推演,逻辑
一步一步走得纯粹，也走得踏实。,banfo,金句语录,积极,f86c1a6b986db468f697dc0870283d26,8.0,待处理,递进描述 + 品质关联,逻辑
生活的每一分美好都是拿汗水换来的，所以更知道幸福生活的不易，所以更会珍惜。,banfo,金句语录,积极,1ffcb38379b29bd420a3a29bf4f73bf3,8.0,待处理,因果递进 + 情感共鸣,"共情,煽情"
“这个时代不会阻止你自己闪耀，但你也覆盖不了任何人的光辉。”,banfo,金句语录,积极,54befb790bf10d2fb0d66823f3d663ae,10.0,待处理,辩证观点 + 金句引用,逻辑
生活中没有影帝，但每个人在圆自己梦的路上，在自己的BGM里，都是绝对意义上的主角。,banfo,金句语录,积极,6ebaee172504d6e00842498078e81922,9.0,待处理,否定普遍 + 肯定个体,逻辑
它步履不停，你也一样。,banfo,正文段落,积极,644cb46bbe22cecfa627c014f2bfdd79,7.0,待处理,类比激励 + 简短有力,逻辑
