内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
土老板学胖东来和华为，属于脑子问题,banfo,开头金句,激昂,a9a5fd7f4d82ae3158d5e5a15eae9050,8.0,待处理,制造冲突 + 观点前置,逻辑
但恕我直言，土老板们谈胖东来和华为的管理都属于有病。因为这种企业不是管理出来的。这种员工的战斗力和积极性也不是管理出来的。是分钱分出来的。,banfo,正文段落,激昂,0e9a3ce1fef3d5b1956d9bb0b470f69a,9.0,待处理,观点颠覆 + 核心论点,逻辑
不学人家分钱，是画不出饼的。,banfo,金句语录,中性,05fa036061dc222fe586826d71368a68,7.0,待处理,类比 + 结论,逻辑
胖东来可以大部分利润拿出来分给员工，让员工在当地过上数倍平均收入的生活，你能吗？,banfo,正文段落,激昂,c2e5aca2cbe835277ca4f1bd27fdea92,7.0,待处理,对比 + 反问,对比
华为就更不用说了，创始人持股不到1%，每年给员工大额现金分红...很多农村孩子通过华为改变命运在一线城市实现房车成就绝不夸张。,banfo,正文段落,积极,18a94b7694189d35ef6b92a5cddf0e3c,8.0,待处理,案例佐证 + 情感共鸣,"共情,煽情"
你以为能让那帮子真正高学历的人才没日没夜的拼命工作靠的是嘴皮子啊？人家遥遥领先的基石是大方给钱。,banfo,金句语录,激昂,32486a8aa731d1e8d5038590fee59de5,8.0,待处理,反问 + 核心论点,逻辑
员工管理真的是很简单的一件事儿，给钱，给到别家给不到的钱，就可以了。,banfo,金句语录,中性,065ce412c770225e9f21a28acf7e5d59,7.0,待处理,简化问题 + 核心方案,逻辑
薪酬才是职场激励的源动力。一分钱一分货的道理，在职场上也是一样的，甚至更极端。买货9毛，买人1块1。钱给不够，人才也不是人才。,banfo,正文段落,中性,00abcfcd6e87253ca12c9c6152b62855,8.0,待处理,类比 + 递进,逻辑
当你把钱给够了，事情就会变得特别特别简单。,banfo,金句语录,中性,d5c203765a95e87a6f58287ad0d09acb,7.0,待处理,结论,逻辑
一个员工什么时候有积极性？他赚到的钱是别人赚不到的，他有积极性。这就是把他在职收益堆高，他会开心。一个员工什么时候最有积极性？当他不好好干，他失去了这份工作，他再也找不到能赚这么多钱的机会了。这就是把员工的离职成本怼到无限高，他会恐惧。,banfo,正文段落,中性,a78894f194469ab57a805ffbcc1555cb,8.0,待处理,设问 + 对比分析,"逻辑,对比"
什么叫恩威并施？这才叫恩威并施。,banfo,金句语录,中性,9de82ff52ffe6f42e25077a156fd7d49,7.0,待处理,重新定义,逻辑
你比同行给的高，比同行肯分钱，才能真正的让一个人发挥潜力。,banfo,金句语录,中性,8cba970e1d923beef39f17f92740453d,7.0,待处理,比较 + 结论,逻辑
很多人说什么胖东来有详尽的SOP，员工手册，有处理规则，并且写的特别接地气。都，没，用。再好的规则，没人去落地执行，都没用。,banfo,正文段落,激昂,e617ffa705d8be56616f864dc5360c30,7.0,待处理,反驳常见观点 + 强调核心,逻辑
而人家凭啥执行你的规则而不是摸鱼？因为。你，给，的，太，多，了。,banfo,金句语录,激昂,f35d26dc80f3dee6551354b8aa96cab1,8.0,待处理,设问 + 强调,逻辑
