内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
是时候成为大肌霸了,banfo,开头金句,激昂,06735b51fa73254bc1e33b2bf4730f01,7.0,待处理,制造悬念+谐音梗,逻辑
这几年减脂餐越来越火，但消费者内心也窝火。为啥？因为自己做麻烦，点外卖太贵。,banfo,正文段落,消极,f1d23b287c65e2158b140a23213d4b57,7.0,待处理,指出痛点+情绪共鸣,共情
一份减脂餐轻轻松松就被干到30+的价格。碳水低了，血压高了。人还没瘦，钱包先瘦。,banfo,正文段落,消极,500df2783ca52cc6b4b693269859e11d,8.0,待处理,对比反差+幽默吐槽,对比
能赚钱，那才叫舒适区。不够赚钱，那叫重症监护区。,banfo,金句语录,激昂,4f2a986af8319e3d1a667e18f545608c,9.0,待处理,对比反差+概念重塑,对比
一出手，完全可以给消费者一点小小的鸡肉震撼。,banfo,正文段落,激昂,ec8884f0ad5b31874ca955b31429d338,7.0,待处理,制造期待+网络热梗,逻辑
定位是比大餐低一级，比街边快餐高一级的中高级连锁快餐。这样的定位，其受众恰好与需要健身减脂的都市白领健身人群重合。,banfo,正文段落,中性,dab58710dff9c577a84d82a1071a5deb,6.0,待处理,精准定位+用户画像,逻辑
跟沙县比，不便宜，跟那些动不动四十起步的减脂餐刺客相比，价格更低；,banfo,正文段落,积极,5d603e4178a1b212d4543cb310ee15ca,6.0,待处理,对比定位+制造性价比感知,对比
就像马应龙做湿厕纸一样自然，都是人类后门的守护神。,banfo,金句语录,激昂,3215bf80c0e7970ed97d5d9299c48fb8,8.0,待处理,类比联想+幽默表达,逻辑
太适合做鸡肉了，光听这个噱头，自媒体同行们就忍不住帮他造流量了。,banfo,正文段落,积极,c275b47893ce1760a219a3642d5db105,7.0,待处理,强调优势+预判传播,逻辑
在这样的认知优势下，同样的营销预算，效果必然更好；同样的营销效果，成本必然更低。天生就是吃这碗饭的。,banfo,正文段落,积极,d0b5af9c14f3e7b214de9d84cb1fc896,7.0,待处理,逻辑推导+强调天赋,逻辑
甚至可以直接做一个子品牌——老乡肌。王牌套餐就叫【肌你太美】。中国人的肌肉，由他来守护。,banfo,正文段落,激昂,8adc4c18b52dc0799f901164da494a18,8.0,待处理,创意发散+谐音梗+升华价值,逻辑
有自己的肉鸡养殖场，把每只鸡从生到死安排得明明白白。,banfo,正文段落,中性,4e2a95ad0bfe516c9ea189dbee2fa73b,6.0,待处理,具象化描述+网络用语,逻辑
做减脂餐，对他来说，完全是在消耗本就占用库存的鸡胸肉，是废物利用。,banfo,正文段落,积极,de86e3647b703738762e0f574ec1a398,7.0,待处理,成本重构+价值发现,逻辑
都是厨子，别人可以拿多余的手机料去做SE，我拿多余的鸡胸肉做减脂餐，有问题吗？,banfo,正文段落,激昂,c15269405d14ed759005c437a4f6e36f,7.0,待处理,类比论证+反问加强,逻辑
你想想看。是葡萄赚钱，还是葡萄酒赚钱？是沙子赚钱，还是芯片赚钱？是蟑螂赚钱，还是康复新液赚钱？必然是后者。,banfo,金句语录,激昂,bf9f20e79a56fbbf78f90129c41e6b49,8.0,待处理,排比举例+强调深加工价值,逻辑
你想想看，一个体脂率超30的社畜，一看公司楼下就有减脂餐，那不直接买爆？,banfo,正文段落,激昂,a6377ae424f6710687d22046f45cca82,7.0,待处理,场景代入+情绪煽动,逻辑
大品牌+低价+强烈的用户痛点，这就是快餐市场的王炸组合。,banfo,金句语录,激昂,331bd9ef33244d556c425b39390c29f0,8.0,待处理,公式总结+强调威力,逻辑
进军减脂餐市场，刻不容缓。是时候，给市场一点肌肉震撼了。,banfo,行动号召,激昂,e7db4b8ce035069ee6987918bd38241a,7.0,待处理,呼吁行动+呼应开头,逻辑
中国人的肌肉，由他来守护。,banfo,金句语录,积极,535f088cf28610c142c4e602660e1392,8.0,待处理,价值升华+品牌使命,逻辑
我在电商平台下单100箱水，免了3000块邮费,banfo,正文段落,激昂,26d30ccfaf1a3751c1bc1b923c7b2b43,6.0,待处理,制造惊奇+具体数字,逻辑
在所有推出会员体系的零售平台里，京东PLUS会员绝对是属于不断给你整活的，不断在权益和服务上卷出新花样的那一类。,banfo,开头金句,激昂,af4b7b977685546ddeefda1b475fad3b,7.0,待处理,定位独特 + 制造期待,逻辑
