内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
因为平台规则调整，参与形式从文章尾部点击链接，换成了后台发送暗号获取链接。,banfo,正文段落,中性,509d9ddd63acb7984b6d270fcff12561,5.0,待处理,陈述规则变化,逻辑
别问为啥，我只能说问平台去。,banfo,正文段落,激昂,5f7bf37358b9703b9910ef86e8d8e2ef,4.0,待处理,重复强调 + 转移责任,逻辑
我们只能服从平台规则。,banfo,正文段落,中性,de2c42b0ed3e3eac471bee730846b937,5.0,待处理,陈述事实,数据流
为什么不发电子卡？因为太麻烦了，发快递已经很烦，再让我统计邮箱、拍照刮卡找密码，嫩死我算了。,banfo,正文段落,激昂,66085ce354aa74c86d6248010cee6cbc,7.0,待处理,自嘲 + 解释原因,逻辑
发实体卡可以兼容送礼和自用，收到快递时，能更好地感受我的心意。,banfo,正文段落,积极,76dadcff8353752010bf4a8a421e0b91,6.0,待处理,提供价值 + 情感连接,煽情
这是只给我们读者的专属感谢，非读者与我们无关。,banfo,正文段落,积极,5f9d863ad7ee7a8f1959b0cdbf56b809,6.0,待处理,制造排他性,逻辑
我从开始写公众号就坚持给大家回馈，没有大家我算个屁。所以我应该回报大家，有来有回才是真正的长期关系。,banfo,正文段落,积极,0db0b91203cb350d8a22b489ddf804eb,8.0,待处理,感恩 + 价值主张,逻辑
感谢大家一直以来的支持，也期望多多关注我的其他账号，多多阅读文章，一键三连。,banfo,行动号召,积极,36913f1a121f4d6bc6b2f5f327855bef,5.0,待处理,感谢 + 呼吁行动,逻辑
这是一个神奇的男人，你完全猜不出他会写出什么，他自己也不知道。点击关注，你将感受到一个朋克的灵魂，且每篇文章都有惊喜。,banfo,行动号召,激昂,41565516b398c5fa5b9f74093bd306dc,7.0,待处理,制造神秘感 + 承诺价值,逻辑
泼《蒙娜丽莎》的本质，是怂,banfo,开头金句,激昂,a775b6695e1ee563c877f08dea0fdc7c,9.0,待处理,观点颠覆,逻辑
勇什么勇啊，泼蒙娜丽莎算是最怂的行为艺术之一了。泼别的没保护的文物试试？真当法兰西的双手只会往上不会呼你脸上啊。,banfo,正文段落,激昂,7cd739a69dc5d20ebf3456317583701b,8.0,待处理,对比论证 + 幽默夸张,对比
没开玩笑，泼蒙娜丽莎是性价比最高的行为艺术了。,banfo,正文段落,激昂,d1776c6af77d7d0cf9fa87ebaed4d8b9,7.0,待处理,观点提炼,逻辑
你这样想啊，你现在，要搞事儿，要整行为艺术。你肯定不是闲着没事搞事儿，你肯定是有目的的。你的目的是事情要有新闻性，还要保证自己的成功率，于此同时还要保证自己被抓住之后的安全性，不能操作完了之后余生依赖暖瓶塞子。,banfo,正文段落,激昂,e53af6bd5b6318702bb9daef0c2721ea,8.0,待处理,代入分析 + 制造悬念,逻辑
你按照这个标准看，搞行为艺术，还就得泼蒙娜丽莎，蒙娜丽莎就是版本答案，就是三体人来了地球要整活也得泼这个。,banfo,正文段落,激昂,d4376cca0f077bdea309b13f2a0fb687,8.0,待处理,类比夸张 + 网络梗,逻辑
你随便找个东西泼，上不了头条，也没人管你，弄不好扫地大妈拿着扫帚追你一公里，你这不是行为艺术，你这是精神病院应该增加门锁层数。,banfo,正文段落,激昂,6267a80c5e2304a5d1ecacfd73772c3c,7.0,待处理,场景对比 + 幽默讽刺,"毒舌,对比"
但冲着蒙娜丽莎使劲，那就是世界级新闻了。世界级的艺术品，大家上学就知道的东西，这被人泼了还得了？每次只要泼，就必然上头条。,banfo,正文段落,激昂,4c9318741a75444d680d1f75acff25b0,7.0,待处理,对比论证 + 强调结果,对比
虽然蒙娜丽莎本人死了，但你可以给整活。这不就是搞行为艺术的第一诉求嘛，就是搞事儿就是整活儿。,banfo,正文段落,激昂,e80d1dcf2056f3bc23e24b401976d272,7.0,待处理,幽默解构 + 点明本质,逻辑
理论上，能上头条的东西有很多，但比蒙娜丽莎防守更松懈的不多。理论上也就是法国马老师本人了。,banfo,正文段落,激昂,61f8c1f48b44548001cac55c4bef8c2d,7.0,待处理,对比论证 + 幽默影射,对比
而蒙娜丽莎好歹是公开展览的，每天乌压压一堆人，你不管是接近，还是去看，都简单。这就解决了核心难题，怎么接触。,banfo,正文段落,中性,40a165b7fa3e1b67661423718277ad6b,6.0,待处理,逻辑分析,逻辑
搞行为艺术的目的是，整活。而不是把自己整不活了。,banfo,正文段落,激昂,249e21fa26cc2344978815cf85e3a343,8.0,待处理,文字游戏 + 核心矛盾,逻辑
这就要保证声量最大化，但风险又要最小化。这时候，蒙娜丽莎，就是版本答案。,banfo,正文段落,激昂,4709aecfc1fa2257207d0aa5a28d3db0,7.0,待处理,提炼核心 + 网络梗,逻辑
一方面，你也不知道那里面展出的是真的蒙娜丽莎还是假的。另一方面，这东西隔着防弹玻璃呢，这就意味着，你正常情况下不管丢啥，本质上都是丢的那个防弹玻璃。这就导致你能造成的后果有限，那对你的惩罚也是有限的。这多爽啊。,banfo,正文段落,激昂,6fb7d972f676f260b9e8bf662d0bd5c3,8.0,待处理,逻辑拆解 + 心理分析,逻辑
明明是丢防弹玻璃，但却享受了丢蒙娜丽莎的效果。,banfo,正文段落,激昂,2cdd79aa7ad7dc581937543165f3690f,9.0,待处理,精辟总结,逻辑
之前那个丢蛋糕的，甚至自己带了锤子，丢之前还试了下防弹玻璃，确定没问题才抹的蛋糕。甚至他选的还是蛋糕，是法国最柔软的主食。他要是拿法棍，那结果就不好说了。从这次丢汤的人的视角看，这就叫我的师兄太稳健了。,banfo,正文段落,激昂,64e622f52e1de897a4f8fef6fa73998b,8.0,待处理,故事细节 + 幽默对比 + 网络梗,对比
这时候你再看泼蒙娜丽莎这事儿，是不是看似勇，其实怂得不行，还充满了利益最大化的算计？你以为他是在犯病，其实人家在动手前早就把ROI算得透透的了，说不定连律师都事先找好了。,banfo,正文段落,激昂,71613b039ac2e14992684360212e7b88,8.0,待处理,观点升华 + 商业术语解构,逻辑
想必这人扔出汤那一刻，他心里响起的BGM，或许是陈奕迅老师的浮夸。那年十八 母校舞会，站着如喽啰，那时候我含泪发誓各位必须看到我。,banfo,正文段落,激昂,c99940862a06320ea5a3ac8aca483f24,9.0,待处理,场景代入 + 情感共鸣,"共情,煽情"
建议蒙娜丽莎那边单独卖项目票，就是丢东西。并且丢的东西必须现场提供购买。直接做成一个创收点，以后去法国游必须要去的就是丢蒙娜丽莎。人均行为艺术家。,banfo,正文段落,激昂,80f73ecaaa315193b6238664c6347de0,8.0,待处理,反讽建议 + 商业解构,逻辑
这时候，丢蒙娜丽莎就没意思了，就太普通了，谁都能丢，这帮瞎折腾的就不爱丢了。,banfo,正文段落,中性,8ad4aea5a686d77c64ea9320be86b72c,6.0,待处理,逻辑推演,逻辑
这个世界既不奖励正常人，也不奖励不正常的人，只奖励那些假装不正常的人。,banfo,金句语录,激昂,acc4fbd42597523011a50b413954c451,10.0,待处理,观点金句,逻辑
我爱这个魔幻的世界,banfo,行动号召,积极,f0468c613acb62d1e0656aeb03d42eb4,7.0,待处理,情感共鸣,"共情,煽情"
这年头每一个汽车品牌，都强调自己有科技感。但奇瑞笑了。它已经领先了这个世界至少2个版本了。,banfo,开头金句,激昂,76f60227f09c33c79faeefd6121bd539,8.0,待处理,先抑后扬 + 制造反差,对比
我长话短说就是，他把战斗机才用的弹射座椅，塞进汽车里了。,banfo,正文段落,激昂,e3fa87a9c6e8b5247d10844cb6158aec,7.0,待处理,跨界类比 + 制造惊奇,逻辑
给价值几万的车配一个几千的椅子那的确不合理。给身价几百万（保险价计算）的你花几千块配一个闪现技能，那还合不合理？,banfo,正文段落,激昂,6d05d9f3af4d88a41e34c5ee4e674db0,8.0,待处理,价值重构 + 制造对比,对比
这都不合理，那你是打算关键时刻看30秒广告等复活吗？,banfo,正文段落,激昂,f61612e68ec34c68356c5062a7004e9d,9.0,待处理,荒诞类比 + 制造幽默,逻辑
万一车祸时车子燃了，落水沉底了，别人花几十万近百万的车在此刻只能特喵的真皮座椅加热，车载冰箱弹出可乐，你这边他的座椅咔一下就是弹射，它们那也就是整活，你这边才是真正的把自己给整活。,banfo,正文段落,激昂,99967bc29337ffc26585dc63f2afd067,8.0,待处理,场景对比 + 制造戏剧性,对比
死神看了都傻了，卧槽，空大了？,banfo,正文段落,激昂,bf6df36baa13d7dad76d36887b18ab20,9.0,待处理,拟人化 + 制造幽默,逻辑
你就说，车内是不是无伤亡吧？,banfo,正文段落,激昂,6eb310f8585f10362d58c87fcc19eb4d,8.0,待处理,逻辑诡辩 + 制造幽默,逻辑
都是飞行汽车，同行也就是让一部分车先飞起来，他直接让车的一部分先飞起来。,banfo,正文段落,激昂,b56e13d32b35ed4ce6208c37ba586a59,8.0,待处理,概念偷换 + 制造反差,对比
压力大，就该来一场说走就走的旅行。,banfo,正文段落,积极,2d8f06b709f9c93d503b2c9be62327a3,7.0,待处理,情感共鸣 + 制造幽默,"共情,煽情"
我是车主我看到这儿都哭了，还得是他，最适合打工宝宝体质的品牌。,banfo,正文段落,积极,63caa0eb1907601b81e70fd37b1e4c43,7.0,待处理,身份认同 + 制造共鸣,共情
真的看到这一幕时我都傻了，我第一次切实感受到了旧能源震撼。,banfo,正文段落,激昂,3801d0f0cdf0823e5fd924b9803d3029,7.0,待处理,夸张表达 + 制造惊奇,逻辑
我都不敢想万一量没控制好，大过年的又堵车了，然后巧了，一条街全是它怎么办？那一通追尾，车主满天飞？,banfo,正文段落,激昂,734e97e1797cd3fa89049a21ad1cda85,7.0,待处理,场景推演 + 制造荒诞,逻辑
进击的巨人看过吧？机动装置带兵团集中起飞！,banfo,正文段落,激昂,f9058177a1c467ddb07b307332cbd318,6.0,待处理,流行文化引用 + 制造画面感,逻辑
我最好奇的是，很多时候碰撞时不仅有个上下的速度，还有个前后的速度，车主再以抛物线的速度弹出去，再弹到了第一宇宙速度咋办？车主成了流浪地球前哨站？,banfo,正文段落,激昂,984ad9882e934e21d41cd8be33ca1639,8.0,待处理,物理推演 + 制造荒诞,逻辑
弹了不一定好，但不弹你一定好不了。,banfo,正文段落,消极,5b4701f8a635db787b375c59df70ef28,7.0,待处理,两难选择 + 制造紧迫感,逻辑
他这个设计，不管最后管不管用，最起码，我能在车祸的瞬间，至少能够来一次白日飞升，是我人生最后的闪光点。又或许，是我平凡人生的唯一一个闪光点。,banfo,正文段落,消极,7dd8f288310842c719107a725c03f7c5,8.0,待处理,悲剧升华 + 制造情感共鸣,"共情,煽情"
这个世界再也没人不好好开车了，一条街只要有一辆它，直接从乱纪元变成他的纪元了，有效地提高了整条街的车主的素质水平。,banfo,正文段落,激昂,eb7944bc4271be9f0d02c4b3bb8cde71,8.0,待处理,因果推演 + 制造幽默,逻辑
甚至你买了它，对面车主刹车失灵了，他看到你牌子的一瞬间，马上毫不犹豫的右拐撞向了一旁的宾利。,banfo,正文段落,激昂,3498994f33aca6284d2d1a2f76a32649,8.0,待处理,场景推演 + 制造荒诞,逻辑
白马？哼，定叫他有来无回！,banfo,正文段落,激昂,52fc84349a19946bf3d0bd653fc15759,7.0,待处理,引用改编 + 制造幽默,逻辑
万一追尾，驾驶员就是最后的波纹，先淦你大爷的。剑，来！！,banfo,正文段落,激昂,5b8afd0765407c2c933a1bcd1622807a,7.0,待处理,流行文化引用 + 制造中二感,逻辑
你小子别想肇事逃逸，我特么从你后备箱里直接钻进你驾驶室里给你一嘴巴。,banfo,正文段落,激昂,f19ef89d1041a6a2636b2967cc1fbb1d,7.0,待处理,场景推演 + 制造荒诞,逻辑
赢麻啦，他赢麻啦。,banfo,正文段落,激昂,08c531e8bedbe160dc0d90e59a7d3918,6.0,待处理,网络梗 + 制造情绪高潮,逻辑
最好的防御就是进攻。咱们能不能从被动弹射改为主动弹射？,banfo,正文段落,激昂,bd85dcf8fce27c5a8e2d041cc71b8a0e,7.0,待处理,概念延伸 + 制造期待,逻辑
万一有一天三体人来袭，我车主就是要重拳出击，踏碎虚空，保护地球。我一拉手刹，今天我要守护地球。初号机，跟我出击！,banfo,正文段落,激昂,62a03058ac8e1cfceda0c0d250dbb45b,8.0,待处理,宏大叙事 + 制造中二感,逻辑
