内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
蚂蚁森林，救了多少中年人的命,banfo,开头金句,激昂,d12d5820ce35ea892f3b6a856a7dec0d,8.0,待处理,制造悬念+夸张标题,逻辑
看到这个标题，你肯定会觉得夸张。但别急，看下去，你就知道没开玩笑。,banfo,开头金句,激昂,7fd8cca9654ad8cd6d77886167245e95,7.0,待处理,预判反驳+引导阅读,逻辑
他说，你不懂，蚂蚁森林，对我来说，就是一个家庭大夫。他救了我的命。,banfo,金句语录,激昂,c41cbc1ecf5f97fdcbd74d27ce60765b,9.0,待处理,类比+核心观点,逻辑
我这个人没啥大的抱负，但运气好，刚好踩中了世界的几个风口，经济宽裕了。但身体垮了。,banfo,正文段落,消极,96aa3a6d849a85f6d7aa633dbc6d45b8,7.0,待处理,先扬后抑+制造反差,对比
我不知道你体验过没有啊，人到中年，睡眠成了一种奢侈。,banfo,正文段落,消极,ae1b0cf49249064c25a6c8f8e636ed41,8.0,待处理,情感共鸣+普遍痛点,"共情,煽情"
长时间作息不规律导致生物钟全紊乱了，有时候困了都睡不着，在床上躺到天亮，然后睡两小时又醒了。醒了知道睡眠不够不敢爬起来，怕猝死。但死活又睡不着，继续刷短视频,banfo,正文段落,消极,404d9b0a74fb6e088636490d26ea3f54,7.0,待处理,细节描写+恶性循环,逻辑
几个月下来，哎不行了，整个人精神气都没了，胃酸反流，便秘，脂肪肝，全往身上招呼。是真的很难受。整个免疫力都下降了，隔三岔五就要去医院。,banfo,正文段落,消极,c002d8490bbc0357cd709524fcbbc1b0,6.0,待处理,后果罗列+强化焦虑,焦虑
这东西不是药，也不来钱，但成了我生活中的锚定物。他把我的生物钟，给定住了。,banfo,正文段落,积极,add3a1688c8a51fb701c93b519ec86cb,8.0,待处理,转折+核心解决方案,逻辑
蚂蚁森林在早上7点多的时候最适合收，这个时候收的能量会是最多。而且还有一个排行，我始终要和别人竞争，这种数据压倒别人的感觉太好了。,banfo,正文段落,积极,630e1bd661d9c0093d1b92c1474cf841,7.0,待处理,游戏机制+社交竞争,逻辑
因为这个驱动力，我就能按时在早上7点醒，起不来我也咬着牙起。,banfo,正文段落,积极,b94f1fe81096f44c958b2d8b2dea6273,7.0,待处理,行为改变,逻辑
因为散步的步数能转化成能量。骑个共享单车有能量，去便利店买果汁有能量，只要是出门活动，蚂蚁森林就会给你能量。白天有了运动，晚上就容易睡觉。,banfo,正文段落,积极,b3df336f44a4a1ba137bab69894afe21,7.0,待处理,正向激励循环,逻辑
而且你想着第二天还要收能量，你会逼着自己为了能量而睡觉。,banfo,正文段落,积极,1ee018a6a70db43e26add7c98a53d3b0,7.0,待处理,目标前置+行为约束,逻辑
能量来得太不容易了，在蚂蚁森林种一颗冷杉最快最快也得半年的时间才能集齐，平时线下用支付宝才能换来5g能量，所以你就特别在意这些能量，哪怕有一天想睡懒觉了，也得买个能量罩给保护上。,banfo,正文段落,积极,abb6e46ebc89720e48a0a85e9eaa02c1,7.0,待处理,沉没成本+珍惜心理,逻辑
他强制让我已经乱掉的时间线，恢复了有序。他就是我生活中的定海神针。,banfo,正文段落,积极,3734a2e3a1ab4e73b538f547f1af7ae8,8.0,待处理,比喻升华,逻辑
如果你想维持健康，就得有个驱动力。要么爱美，要么维持形象，要么像我这样，找了个驱动。,banfo,正文段落,积极,c2196daf375c1d7d7f097e4a4c63a248,7.0,待处理,总结方法论,逻辑
而且这个驱动能坚持下去，因为我要维持我自己朋友圈排名第一的地位，我要把所有的树都种一遍，把所有的城市都解锁一遍。,banfo,正文段落,积极,894504f8b5c0d78450100fbf5fa6ef40,7.0,待处理,长期目标+游戏化,逻辑
