内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
强生婴儿润肤露，男孩的最终归宿,banfo,开头金句,激昂,8121f30b5a817be192c495f940519bee,8.0,待处理,制造反差+悬念,对比
你说你是直男，你不想用。不不不，越直越该试，越试才越直。,banfo,金句语录,激昂,39d6b1c59d8cc3d3880a1b5ae94d10b3,9.0,待处理,反驳预设+制造反差,对比
我一直很自洽，直到那天，我老婆在美容院充值，买一送一，送一个美容名额。我本来不想去的，但给我美容的师傅叫我宝宝。,banfo,正文段落,中性,eaf8a9f5289c1694f611ba6ccdbe22cf,6.0,待处理,故事引入+转折,逻辑
面膜一上脸我就疼得骂街了，我说怎么这么痛，怎么我这个宝是搓泥宝。师傅笑了，从不补水的干皮就是这样的，你这不是痛，是皮肤在用自己的方式骂你。,banfo,金句语录,激昂,071b6455042e9e5005c3f85396616819,8.0,待处理,拟人化+幽默表达,逻辑
她说这么说吧，你的表皮细胞都在祈雨。,banfo,金句语录,激昂,bab0316295a9329552e0e61b8576d9bd,9.0,待处理,夸张比喻,逻辑
我都不敢多看手机，生怕埃及文物局给我打电话，催我把你还回去。,banfo,金句语录,激昂,dffc6c6ff3970a820063880a13f28725,9.0,待处理,夸张联想+自嘲,逻辑
她笑了，说你太傲慢了，总觉得自己志向是铁的，心性是铁的，手段是铁的，皮肤也能是铁的，所以从不护肤，裸脸干皮风里来雨里去。,banfo,金句语录,消极,0d22e112b97d97f1697c74c1277a4cfd,8.0,待处理,排比+点明核心问题,逻辑
大部分皮肤问题都是作出来的，就是一块铁，都会有金属疲劳，被社会毒打了这么久的你，凭什么对自己原厂的基因和皮肤这么有自信，从来不护理？,banfo,金句语录,消极,ea37607d84155b11453a7997634ffa21,8.0,待处理,类比+反问,逻辑
人教人，教不会，事教人，一遍灵。,banfo,金句语录,中性,77a55520373de744e6761b49903d8aaf,10.0,待处理,金句总结,逻辑
婴儿润肤乳就是润肤乳的青春版。防腐剂更少点，菌落数更少点，刺激性的成分更少点。,banfo,正文段落,中性,385bdd80d1c308dfec79f9e85fdb663a,7.0,待处理,类比解释,逻辑
但给你一个九千多天的宝宝来说，你有什么可挑的？这个价格，刚刚好。,banfo,金句语录,积极,5858c1690e32dc1164725277d98939cc,8.0,待处理,幽默自嘲+价值主张,逻辑
油的像三伏天停了电停了水，你去电视闯关节目上跑了三个轮回，最后发现摄像师傅镜头盖没开，你冰箱也没抢着。,banfo,金句语录,激昂,78c5e61bae9f11ebea3bce77cb18e512,9.0,待处理,夸张比喻+场景化描述,逻辑
最重要的是，当你抹完的那一刻，你会发现你心里最坚硬的那一部分化了。哪里化了，你不知道。也许是你心中那座执念的大山，遇上了雪一样的润肤乳，化做一条蜿蜒的冰川。,banfo,金句语录,积极,40dce797fd61a1c8458387d312581c96,9.0,待处理,情感升华+诗意比喻,煽情
它抹完了你会香香的，嫩嫩的，白白的。对，就像刚出生的你一样。可它又有前调，中调和后调。是的，就像你这个被岁月发酵的男人，本来就独有的味道。,banfo,金句语录,积极,be7a736340f0ed2f346e4051cfb136bf,8.0,待处理,对比+升华,对比
