内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
电商的武林秘籍，写在小红书上。,banfo,开头金句,激昂,112475c2fc41d2cee3a6d5fc45463961,7.0,待处理,比喻+悬念,逻辑
就像大家之前参与类似活动一样。,banfo,正文段落,中性,44ae3a92a340fcc98cb0aca4f9a2396d,3.0,待处理,类比 + 降低行动门槛,逻辑
我玩小红书越久，越觉得很多商家对小红书的用法挺可惜的。真的，有点浪费。,banfo,开头金句,消极,345755788ac51e85f892a8602799e998,6.0,待处理,制造反差+价值否定,对比
一个往大了说能帮品牌摆脱内卷困境、走出一条新路，往小了说也能帮商家赚钱的平台，竟然只被拿来打广告。就像你成了闪电侠之后，整天做得事情是送快递。,banfo,正文段落,激昂,db62334c875a5126f7d06e52df68b89c,8.0,待处理,比喻夸张+价值错配,逻辑
商业本质上是供求关系，现在做生意为什么那么难，商家们为什么那么卷？因为几乎所有品类的商品都已经【供大于求】了。,banfo,正文段落,消极,506844201ebfaead01cd790ea9a85dd1,7.0,待处理,设问+核心洞察,逻辑
只要亲眼见过一次工厂流水线的生产效率，就一定会对单纯的工业品彻底祛魅。,banfo,金句语录,激昂,472ee9dfe4f588a4fbee3ca9539716ae,8.0,待处理,经验共鸣+认知颠覆,共情
消费者就算一天护三次肤，一年能用掉几罐护肤品？就算一天洗三次澡，一个月能用掉几瓶沐浴露？就算每个季节都买新衣服，衣柜里又能塞得进几件外套？用不完，根本用不完。,banfo,正文段落,激昂,c780fed6c9344849ff61fae9bbf569bc,7.0,待处理,排比反问+制造焦虑,焦虑
这年头缺的从来都不是【产品】，而是【需求】。,banfo,金句语录,激昂,b62cbc6f19cbfba2b24353214024682e,9.0,待处理,核心洞察+价值反转,逻辑
为什么我说商家现在都应该去小红书卖东西，因为这是你能找到的有可能是【供小于求】的地方。小红书现在的状态，我称之为【需求高地】。,banfo,正文段落,积极,ebfb8ccc7a5ba0c2b86195b7c18f3954,8.0,待处理,核心主张+概念定义,逻辑
都快渴死了，不去高地取水，非要在洼地跟人打破头，这不合理。,banfo,正文段落,激昂,2122200f3b7cb786adcbc2b73e420004,7.0,待处理,比喻+行为批判,逻辑
真的，我是商家我看到这一幕我眼珠子都要红了，血压都蚌埠住了。,banfo,正文段落,激昂,49399e2bc3ce4ee01a65015bbfa07050,6.0,待处理,情感代入+夸张表达,煽情
外面，商家们都快卷疯了，卷到给拉杆箱上酷刑、往瑜伽裤里塞万物、甚至是生吞肥皂，只为了能多卖出去一点东西。,banfo,正文段落,激昂,4ce31839222ab6ac9fcc929b88bd672f,7.0,待处理,场景描绘+极端举例,逻辑
但是在小红书，竟然还有这么多用户想买东西找不着门路，还需要到处打听外站的链接。,banfo,正文段落,激昂,380e5aa9f1fe8b8d3bc84bbde473cf1c,7.0,待处理,强烈对比+机会揭示,对比
【在小红书开店】的意义，永远无法被单纯的投广告取代。只有你自己在平台上有店，每一单的转化链路才是最短的。转化链路越短，转化率就会越高。,banfo,正文段落,积极,faa340ec60cf9c1ea3f8443ef8d46889,7.0,待处理,价值主张+逻辑递进,逻辑
用户直接在平台内就能买，不用到处问链接也不需要跳转其他平台搜索，从心动到下单之间就不会产生任何阻碍。,banfo,正文段落,积极,fbe5f67b8adb32e405f2303c4eb4b4d4,6.0,待处理,场景描绘+价值主张,逻辑
小红书现在有1亿日活，每天能产生4000万条求购需求和300万条求链接的评论。,banfo,正文段落,中性,438de103ca11782f6f08668678871b68,6.0,待处理,数据论证,数据流
因为小红书的底色里就带着【种草】基因。很多用户打开小红书就是为了看看有什么好东西，就算本来没打算买，也很容易刷着刷着就心动+手痒。,banfo,正文段落,积极,8e809d3e3637c8ab95f0a81098453734,7.0,待处理,平台基因分析+用户行为洞察,逻辑
用户不需要那么多同质化的商品，但他们依然会需要适合自己的护肤品、沐浴露和不一样的衣服。,banfo,正文段落,积极,58c5cd167c49d8dd00b912dc2f2e06aa,7.0,待处理,需求分层+机会揭示,逻辑
