内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
泡泡玛特的天花板，得看地产,banfo,开头金句,激昂,a8ef07c8ea41a52216fa7d76e155d5e8,9.0,待处理,反常识关联,逻辑
不要觉得这个标题离谱。看完你也会这么认为的。,banfo,开头金句,激昂,eefef71fbd95426135ef846a52e55876,7.0,待处理,挑战预期+承诺,逻辑
我问你，家具行业，家电行业，他们的本质是不是地产？泡泡玛特，其实和他们也一样。,banfo,正文段落,中性,2c963ba1bddca953d8542366d89aac46,8.0,待处理,类比论证,逻辑
地产表现好的时候，泡泡玛特卖得很好，反之，泡泡玛特走势就有点一言难尽了。,banfo,正文段落,中性,6ef24f9b9437fcce24ae2dd0b1fb342b,7.0,待处理,因果关联,逻辑
泡泡玛特现在维持增长的秘诀就是两个，一个是国际化，去海外找新的消费客户，另外一个是高端化，在已有的消费者里薅更有钱的那批人。,banfo,正文段落,中性,3ed4087e2cd848d69704752081a21d8b,7.0,待处理,归纳总结,逻辑
至于最广大的那群普通消费者，从财报数据来看，已经指望不上了。,banfo,正文段落,消极,4c7a12cba3c049d1de583d5c4d359489,7.0,待处理,先扬后抑,逻辑
那问题来了，用户粘性那么不错，为啥不涨了呢？这里就要回到为什么泡泡玛特和地产强相关了。那就是摆不下了，放不下了。【占地】【占空间】。,banfo,正文段落,激昂,a6f34e3706d7cdd87856d01c265ccb39,8.0,待处理,设问+核心论点,逻辑
买的时候这个喜欢，那个也爱，咣咣咣一买，回家一看，放不下了。柜子都满了。电视柜前，化妆台前，满了，都满了。,banfo,正文段落,消极,14d1443fbce4139a8e7d08c30e10b2a1,8.0,待处理,场景化描述+情感共鸣,"共情,煽情"
所以，大家是买不起几十块的盲盒吗？不不不不，明显是房子贵啊。,banfo,正文段落,激昂,ca9503d6d143cc55145505fbc6fd8a24,9.0,待处理,反问+归因,逻辑
泡泡玛特的天花板取决于消费者家里的天花板。你家天花板面积有多大，泡泡玛特的天花板就有多高。,banfo,正文段落,激昂,1d10de011f902f5f029476c48b7f4c57,9.0,待处理,双关+核心观点,逻辑
你家里的空间，就是泡泡玛特的空间。,banfo,正文段落,中性,6fb15983753628955c0b7a389aeb14dc,8.0,待处理,简洁断言,逻辑
正如APP的敌人是【一个人一天只有24小时】，食品品牌的敌人是【一个人只有一个胃】，而泡泡玛特的敌人是【一个人只有有限的空间】。,banfo,正文段落,中性,4d6f1db3be2fbfbd51dbab9061ed7517,9.0,待处理,类比排比,逻辑
你们玩过塞尔达就知道这个痛了，武器包弓箭包能存的武器弓箭都是有限的，当宝盒开出新兵器的时候，哪怕包里都是稀有兵器你也得扔。,banfo,正文段落,消极,2cbf30ea66c700e2be121a03d020129d,8.0,待处理,游戏类比+情感共鸣,"共情,煽情"
