内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
下雨天点外卖怪消费者？有病吗？,banfo,开头金句,激昂,e98c5ee2095ef4e1d6fb798bbccf8f86,8.0,待处理,制造冲突 + 反问质疑,逻辑
每到下雨天，总有人讨论消费者在天气不好的时候点外卖，是不是没有人情味。,banfo,正文段落,消极,a637135a6ee1777831ddd5e2ade3d54f,6.0,待处理,现象描述 + 引出争议,逻辑
原来我下雨天点外卖竟然如此罪大恶极。我这是花钱买了有罪券是吧？,banfo,正文段落,激昂,02c792362d82761e2b889d99b103a2e7,7.0,待处理,情感共鸣 + 讽刺反问,"毒舌,共情,煽情"
要怪，就怪外卖平台下雨天还提供服务，要怪就怪饭店下雨天还开门，要怪就怪地球公转自转，怪谁都不该怪到付钱的消费者这里吧？,banfo,正文段落,激昂,41d5c3dde8ca05bfad97555646bf8b68,8.0,待处理,排比归谬 + 锁定核心,逻辑
整个外卖行业里面唯一一个出钱的，是消费者。所有人都在分消费者出的钱，讲道理应该谁出钱谁才是大爷吧？,banfo,正文段落,激昂,cea23276bcf548085a4981fd34d12029,8.0,待处理,逻辑论证 + 反问强调,逻辑
我打工辛辛苦苦赚到的钱，点外卖，养活了一个链条上的所有人。我花钱，还要挨骂啊？,banfo,正文段落,激昂,8a7c7a2caf007fd982131ad5d2b7c0b6,7.0,待处理,情感共鸣 + 反问控诉,"共情,煽情"
RNM，退钱！！！！,banfo,正文段落,激昂,de7386994064f9568cdf73bc3fc57e4c,6.0,待处理,情绪宣泄,逻辑
消费者按照规则付钱，享受按照规则的服务，天经地义！,banfo,金句语录,激昂,0b11ef6c11cd7cc27294f50dab8c1cfb,9.0,待处理,核心观点,逻辑
外卖这个业务，到底谁该负责？谁获利，谁负责。,banfo,金句语录,中性,4a3acd57371d252a446643954300f974,9.0,待处理,设问 + 核心原则,逻辑
外卖这个模式不是消费者开发的，规则不是消费者定的，但最终的钱是消费者出的。消费者养了一个链条上所有人，现在反过来问消费者有没有人情味是不是有病？,banfo,正文段落,激昂,aec0cf6aa1bb127d035f1f68b0779e36,8.0,待处理,排比对比 + 归谬反问,对比
打工人体谅打工人。,banfo,金句语录,积极,061831f3c524e7d03009d8daa41fa469,7.0,待处理,情感共鸣,"共情,煽情"
我点个外卖还兼职帮你解决人情问题，那你们是不是该给消费者钱？,banfo,正文段落,激昂,9376f837fe59a60c1ed50f489bc0e79d,7.0,待处理,讽刺反问,毒舌
雨天送外卖，问题确实存在，客观上确实有困难，但无论如何不该算消费者头上。,banfo,正文段落,中性,c7c611ad7137a5f022418ff0802580db,7.0,待处理,承认困难 + 明确责任,逻辑
平台可以直接选择暂停外卖业务或提高配送费，保护外卖小哥安全当然非常重要。,banfo,正文段落,中性,18454d488c42d5147664a9e14e77abde,6.0,待处理,提供解决方案,逻辑
消费者按照你定的规则和价格买单付钱，怎么消费者掏了钱好像是要欺负外卖员欺负商家欺负平台一样？,banfo,正文段落,激昂,98ecafca5c9e281ebdce6a1288e599f2,7.0,待处理,讽刺归谬,毒舌
消费者这是掏钱买了个爹是怎么滴？,banfo,正文段落,激昂,81a0cf4be75730cfaffa3dff8ea62a2f,8.0,待处理,比喻讽刺,毒舌
更离谱的是，舆论只心疼外卖员。心疼外卖员是对的，他们确实辛苦。,banfo,正文段落,消极,346f55542ed64e1e2698c89780f5eb2c,6.0,待处理,转折 + 部分认同,逻辑
消费者出钱，外卖员出力，大家都是打工人，钱来的都不容易。打工人不为难打工人。,banfo,金句语录,积极,c3c41788e4d4754a8f71f478e768a98f,8.0,待处理,身份认同 + 情感共鸣,"共情,煽情"
消费者出钱，外卖员出力，大家是一个战壕的兄弟，角色经常互换，大家本质是一体的。,banfo,正文段落,积极,1f198cd645d7fd552dddb7bd1e138b6b,7.0,待处理,比喻 + 身份统一,逻辑
外卖员被困在时间里，是消费者点单点的多，还是平台为了效率压榨了他们的时间？到底谁得了好处，谁收了租，谁应该负责。,banfo,正文段落,激昂,38122c2bb269af21fc07d1eea2d3b624,8.0,待处理,设问引导 + 责任归因,逻辑
有问题，找平台，找店家，别找消费者。少管消费者点不点外卖。,banfo,正文段落,激昂,1767f593f1dc223f5a9aa074ce7af4c7,7.0,待处理,明确指令,逻辑
真搞笑，消费者掏了钱还得给平台人文关怀吗？谁来可怜可怜我？能不能我关怀你，你外卖别收我钱啊。,banfo,正文段落,激昂,d8e2435b5464b4abfabc49ca6e685af9,8.0,待处理,讽刺反问 + 归谬,毒舌
大家一定要想清楚事情的本质，交易这件事情，就是收钱办事儿，不该有任何道德绑架。,banfo,金句语录,中性,9ce46d4f348525f7988fd8cef54e0ba8,9.0,待处理,核心观点总结,逻辑
让养活整个行业的人反思，这就荒谬了。,banfo,金句语录,激昂,516738ae65626b8f135ce6f7be25e905,8.0,待处理,总结讽刺,毒舌
一家火锅店赔800多万，火锅行业都傻眼了,banfo,开头金句,激昂,ffefe398685d7b1639b21b821dc9967c,8.0,待处理,制造悬念+数据冲击,数据流
这800多万看似多，但其实性价比巨高，比拿来打广告要高无数倍。,banfo,正文段落,激昂,5ea5e25884f02d8cad4ef1287bb888cf,7.0,待处理,颠覆认知+对比论证,对比
公关的本质，就是让看客爽，看客认你，接受你的道歉，然后对你有好感，然后用同样的标准去要求同行。,banfo,正文段落,激昂,bb7e958cb91f6b50f5a911305f5d0fca,9.0,待处理,本质洞察+行为引导,逻辑
要让消费者看到诚意，什么道歉都是废话，赔钱是最有诚意的行为。比赔钱更有诚意的，是赔更多钱。,banfo,正文段落,激昂,944e468213eb178713e6f1687ccd53f5,8.0,待处理,递进强调+量化诚意,逻辑
商业竞争里比烂要比比好更加管用。不需要证明我比你好，只需要反衬出你比我烂就是一样的效果。,banfo,正文段落,激昂,544f722509f2a32d20921319bfba36cb,9.0,待处理,逆向思维+竞争策略,逻辑
自己的案例，完全可以成为同行的门槛，行业的天花板，行业的棺材板。,banfo,正文段落,激昂,09bb09662ee7ae856830ccff0847e98f,8.0,待处理,排比递进+制造压力,逻辑
要赔到所有看到这件事情的人，都羡慕之前去吃了的程度才够，要赔到拿到赔偿的人发朋友圈炫耀的程度才够。,banfo,正文段落,激昂,b153911291a420fe8da0332bff4d3ad4,8.0,待处理,场景化目标+社交货币,逻辑
第一步，是先让吃过的人满意，没吃过的人羡慕。,banfo,正文段落,激昂,455bcffce58bee7a6fc89ddcaf321e6d,7.0,待处理,目标拆解+情感分层,煽情
这个道德高地，只花了800多万就站上去了，而且直接不下来了。,banfo,正文段落,激昂,245df0a47ae3f4831b8b2e50b1c3e297,8.0,待处理,以小博大+永久占领,逻辑
不是我最好，而是你觉得同行更烂。这就是比烂策略，客观上让用户没得选。,banfo,正文段落,激昂,8dc10e4794a145b59375fc8b18fb08a0,8.0,待处理,相对优势+用户锁定,逻辑
坏了，本来是想看热闹或者落井下石，结果是要把我给下锅啊。,banfo,正文段落,激昂,009384f8dee8cc362ad8fe18e2b9b380,7.0,待处理,拟人化+戏剧反转,逻辑
自己赔钱帮别人增光添彩，比杀了他们还难受。,banfo,正文段落,激昂,eb52b0069df1522e77a8868e22c966cd,8.0,待处理,情感对比+心理洞察,"对比,煽情"
