内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
他用17年，整了个大活,banfo,开头金句,激昂,303586bdc30bf69ba76695f66c6f04fd,7.0,待处理,悬念设置+数字冲击,逻辑
从2007年到2023年，他已经连续17年发布了社会责任报告。在他开始带头给行业搞可持续发展的时候，大部分同行别说跟风了，连ESG是什么都还不知道。,banfo,正文段落,积极,18ffe1c11f53db7eae8b980953aa8ec3,7.0,待处理,先发优势+对比反差,对比
17年是什么概念呢？坦率地说，很多企业甚至都活不到这个岁数。,banfo,正文段落,激昂,9e3db83e57cd5c13b789ac2b251e26aa,8.0,待处理,数字具象化+制造焦虑,焦虑
一件事情做一年两年，可以说是作秀。五年十年，可能咬着牙也就过去了。但17年实在是太漫长了，在这段足够一个新生儿成长到去参加高考的岁月里，所有不切实际的热血和冲动都会被冷却。,banfo,正文段落,激昂,0cbdf52ae8599c48996c568ca2f5db58,9.0,待处理,时间递进+情感共鸣,"共情,煽情"
能够坚持下来，只有一个可能：他在经过冷静的思考、权衡和决策后，依然认可这件事情值得做。,banfo,正文段落,积极,9374549821ffcf7ac1832cd55396f2f3,8.0,待处理,因果推导+价值升华,逻辑
企业的价值观是树的根，平时看不见摸不着，但一旦烂了，再高的参天大树也会在某个时刻轰然倒塌。,banfo,金句语录,激昂,c7b22fac820eeb9fe7720e96e1a48010,9.0,待处理,比喻论证,逻辑
把社会责任当成说出去好听的口号，天天挂在嘴边，其实只有小聪明。反而是不重视这东西。真正重视的公司，会把它当成对自身的要求。默默做，认真做。不求回报，但回报自生。,banfo,正文段落,积极,82e0e3f089bf50bac1839aee5d33e147,8.0,待处理,正反对比+价值主张,对比
为什么很多企业一讲环保就被人诟病？不是因为大家反感环保，而是因为他们不愿意承担代价。成本是用户出的，价格是产品加的，名声是企业得的，不骂才怪。,banfo,正文段落,消极,a2d3916ee911b26b1737daea934c54c6,8.0,待处理,设问+揭露本质,逻辑
某种意义上，不被发现的环保，才是最好的环保。因为等你注意到它的时候，就已经见证了被它改变的一切。,banfo,金句语录,积极,34880bccb69b53eb744d8fcba4df6741,9.0,待处理,观点反转+诗意表达,逻辑
但内蒙古阿拉善的十万棵梭梭树知道；云南热带雨林那150亩“亚洲象食堂”里的大象们知道；松嫩平原4050亩湿地上高飞的水鸟们也知道。,banfo,正文段落,积极,4e30f1a49e2fa3b888d7cac3f95643c1,8.0,待处理,排比+具象化成果,逻辑
《诗经》里说，“靡不有初，鲜克有终”。很多事情不是说有好的初心，最后就一定有好的结果。,banfo,正文段落,中性,0abccaf68941d08c3acce98060054f11,7.0,待处理,引用经典+观点阐释,逻辑
有想法，和能落地之间，隔了很多困难。有始有终是这个世界上最难的事情。,banfo,金句语录,中性,6f1e48b06ece6d32c3dca1e36a8ec314,8.0,待处理,洞察总结,逻辑
很多事情，假如真的没有做好坚持的准备，还不如一开始就不做。,banfo,金句语录,中性,5e85d1b00fc07c54beb805e13665c861,7.0,待处理,观点提炼,逻辑
结束了上一个17年，又开启下一个17年。所有的付出都将收获回报，所有的前行都会留下脚步。一步一步一步。每一步，不说，但都算数。,banfo,正文段落,积极,d7f906e2e95b6c961226f3ee4bac1d1e,8.0,待处理,展望未来+价值升华+重复强调,逻辑
一场收购案，让微软和索尼都傻眼了。,banfo,开头金句,激昂,b1b9f3f744c54347beb84c5ad3a4a5a4,7.0,待处理,悬念设置,逻辑
为了狙击竞争对手完成内容大一统，他不惜使出了浑身解数，连自己的底裤都被扒了。,banfo,正文段落,激昂,05df49b6c5a97120208fad90169abc38,7.0,待处理,夸张比喻 + 制造悬念,逻辑
场面相当于为了跟土大款结婚而甩了前男友，结果另一个前男友打算去婚礼上裸奔搅局。婚礼却因意外取消，只剩裸男光着屁股在空场地上跑。而他原本，不必脱的。,banfo,正文段落,激昂,197e5802cc3b683798cf327b4202620a,9.0,待处理,荒诞类比 + 先抑后扬,逻辑
在这场商战里，参与的各方都像失了智一样。,banfo,正文段落,消极,728dc9dbe64a40dfc5eae83da5a6359e,6.0,待处理,总结定调,逻辑
但如果你了解这个行业，你会发现他是吹牛过头，把自己吹炸了。,banfo,正文段落,消极,3ed1c775f1e4e60c02c0b0a54ea90ec7,7.0,待处理,反转揭露,逻辑
所以并不是说他垄断了这个行业，而是这个行业无利可图，压根没人玩，才把他显得很大。,banfo,正文段落,中性,5c10ea65f5dd511821565a04e51a636b,8.0,待处理,洞察反转,逻辑
为了一个没有利润和钱途的行业，直接玩崩了自己的战略大计，可以说非常爆笑了。,banfo,正文段落,消极,05bbef58c46a5a132541245e82d2463c,7.0,待处理,讽刺总结,毒舌
