内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
一个品牌到了最辉煌，也最危险的时候。,banfo,开头金句,激昂,bddcd6ec418e7caf15a887f3fe48d4a9,8.0,待处理,矛盾对立 + 悬念制造,逻辑
不知道有多少人已经放弃了牙签，开始用上牙线了。我自己用了好几年，体验确实要好得多。,banfo,正文段落,中性,e58e6756608b2555cecbc24c25f87aaf,6.0,待处理,场景代入 + 个人体验,逻辑
在我印象里，这个品牌一直是一个闷声发大财的形象，悄无声息地做到了品类第一。,banfo,正文段落,中性,5249cfcb2abb69629628f8a56b789167,7.0,待处理,先抑后扬,逻辑
为什么惊讶？很简单，产品已经这么便宜了，他们哪来的钱做广告？,banfo,正文段落,激昂,7e3eb49f4aafa94ff00f4f7017b92d88,7.0,待处理,制造悬念 + 引发思考,逻辑
然后，我悟了。他开始投广告是完全正确的。哪怕不赚钱，也要投，必须投，咬着牙也要投。,banfo,正文段落,激昂,db96028fd84b8e9361209fefcfabbb6a,8.0,待处理,顿悟转折 + 排比强调,逻辑
不是他觉得市场稳了，开始高调。恰恰相反，是他觉得市场很危险了，必须放大招。,banfo,正文段落,激昂,f4f277d0dcdbe18cb9ce09bcd912cf35,8.0,待处理,反转预期 + 揭示真相,逻辑
口腔卫生理念普及后，牙线就不是普通消费品，而是影响健康的医疗品。是药，是刚需。一旦习惯，就很难摆脱。,banfo,正文段落,激昂,7f04bafe2dc7ee968fd0dc02596c58b4,9.0,待处理,概念升维 + 价值重估,逻辑
这是一个只有品类，没有品牌的产品。因为差异不大，是用完就丢的东西，功能满足即可。,banfo,正文段落,中性,e191a29326c5fd6f1802a39527322d5c,7.0,待处理,品类分析 + 痛点洞察,逻辑
品牌是能卖出溢价的，而不是靠低价。,banfo,金句语录,中性,41840de2f1ed62d5432f54cdd988f73c,8.0,待处理,核心观点,逻辑
当你看到第一名的时候，你会冒出一种“我上我也行”的冲动。,banfo,正文段落,激昂,5307e8a9e4466b12e736bc107a0bc42a,8.0,待处理,心理洞察 + 制造危机感,逻辑
门槛低，品类天生难做品牌，第一名的品牌号召力又弱，未来市场又大，你是不是也有想法去冲一冲？,banfo,正文段落,激昂,2ab9a61fd9767925837c53ecfa095075,7.0,待处理,逻辑递进 + 制造焦虑,"焦虑,逻辑"
他知道，要跟时间赛跑。所以必须，必须，必须，趁现在，要让所有人知道自己。现在不这样，以后也不用这样了。,banfo,正文段落,激昂,1f64f11a6ae4e067052198c37edc1107,8.0,待处理,排比强调 + 紧迫感营造,逻辑
如果将来大品牌直接开始送牙线呢？买一管牙膏送10支。要打价格战，大牌子有的是办法搞死你。,banfo,正文段落,消极,1aac4592fad29dec8503789e4705a67e,7.0,待处理,场景假设 + 制造威胁,逻辑
如果现在不做些什么，到最后只会是启蒙了市场，但市场已经被白牌干完了。,banfo,正文段落,消极,69f14ad6cea062f45d652d2e96fd37e8,8.0,待处理,警示预言,逻辑
看似财大气粗打广告，实际上，是已经没得选。毕竟但凡有的选，大家都宁可低调赚钱的。,banfo,正文段落,中性,c5e6c24112d15b57a892e673110f1512,8.0,待处理,揭示本质 + 情感共鸣,"共情,煽情"
这一次，时间不是朋友，是对手。,banfo,金句语录,激昂,ea04e80bcebeae026ba9e1bce8d930b7,9.0,待处理,金句收尾,逻辑
茅台配德芙，人类都迷糊,banfo,开头金句,激昂,546ba404aa57d85ddc4b9efb94d92112,8.0,待处理,谐音梗+场景预设,逻辑
继酱香拿铁之后，茅台又和德芙整出了酒心巧克力，再次给世界一点小小的酱香震撼。,banfo,正文段落,激昂,0477c5b03abddbc87211594a0f24ce2e,7.0,待处理,事件陈述+夸张,逻辑
