内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
它的独特魅力，没人逃得掉,banfo,开头金句,激昂,33ead5f5024fe83923305553713e3b58,8.0,待处理,悬念制造,逻辑
但如果你用同行的视角来看，它就像一个刨丝器。乍一看铁板一块人畜无害，凑近一看八百个心眼子贼厉害。,banfo,正文段落,激昂,35bda31795c1682ee1c844a4cf443451,8.0,待处理,比喻反差,对比
它都不该叫这个名字，该叫商战仙人。,banfo,金句语录,激昂,81bdd05daed8e0518707d7c5523a02fe,7.0,待处理,夸张比喻,逻辑
袋装跟罐装，像老嫂子跟直男。看起来相差无几，实际上各有各的浪。,banfo,正文段落,激昂,48304f0605266e89d7c7266f7c78e5b9,7.0,待处理,拟人化比喻,逻辑
而它，比他们加起来都刺激。以一种薯片的身份，切入了另一种薯片市场，就像一个直男通过伪装成为你的gay蜜。他说是纯真的友谊，你觉得是魔幻的诡计。,banfo,正文段落,激昂,bf88886151694b6078846a9eb85e865d,8.0,待处理,跨界类比 + 制造悬念,逻辑
你觉得自己开餐馆纸巾收费已经很过分，一回头隔壁馄饨店因为一碟醋正在跟客人逐梦八角笼。你的脸瞬间充满慈祥的光辉。这就是对比的力量。,banfo,正文段落,激昂,de1749f79032df8570d7c9f499398eb7,8.0,待处理,场景对比 + 情感共鸣,"共情,对比,煽情"
螺旋，往往更强。比如螺旋丸，比如螺纹杜蕾斯。,banfo,正文段落,激昂,618a856642f75823dc66d7907529757f,7.0,待处理,跨界举例,逻辑
你吃完洗个手，体脂率还能再掉两个点。硫磺皂都惊了，我原来还是个减肥产品？,banfo,正文段落,激昂,5ffe2dd8832d784f7ae9eb0fe939a4d4,7.0,待处理,夸张幽默,逻辑
零食自带健胃消食片，四舍五入相当于新能源外挂充电桩，奥特曼自带等离子火花，纯粹的商业永动机。,banfo,正文段落,激昂,f5a909192e13b21c8002fef237104164,8.0,待处理,夸张比喻,逻辑
就这添加量，你都不知道是哪棵老葱上火滴的血。,banfo,正文段落,激昂,58387ec128be13472bcc9030a34acbd7,6.0,待处理,粗俗幽默,逻辑
从健康角度来说，它失去了脱水蔬菜，就像海鸥失去了滑板，鲸鱼失去了摩托。不说是重大损失，起码是毫无关系。,banfo,正文段落,激昂,46d0b2c068938bcf697a15dea2c29f3a,8.0,待处理,荒诞比喻,逻辑
但无所谓，只要【看起来健康】，就够了。人类是视觉动物。视觉有效果，销售赢一半。,banfo,正文段落,中性,3277706c22eae270ae7a16e206939cba,8.0,待处理,洞察总结,逻辑
你别管健身房练出来的是不是死肌肉，当你对上一个200kg的鬼背型肌肉巨汉时，他的肌肉可以是死的，你的人看起来也是死的。好看，就是更强。,banfo,正文段落,激昂,56cbd21d55f99d8047db0eb7a301a9b4,7.0,待处理,极端举例 + 观点强调,逻辑
古人说的好，好米知时捷。,banfo,金句语录,积极,2f8c9df319d012138d28757fcdac7744,6.0,待处理,谐音梗,逻辑
那种惊喜感，就像跟前任分手的那个夜晚，痛苦地说着自己再也无法爱上任何人，转头遇到了大腿在游戏群带飞。,banfo,正文段落,激昂,69cac97e7ac32d729ac3e8f8a260204d,8.0,待处理,情感共鸣 + 场景类比,"共情,煽情"
