内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
舒肤佳香皂，你想不到的骚,banfo,开头金句,激昂,52f14ea7dd2760b07409eedc4281036d,8.0,待处理,悬念制造 + 颠覆认知,逻辑
雨要是再大，咱就别愣着了，赶快脱衣服洗澡啊。,banfo,开头金句,激昂,00c74dde6180852e1b5c1fed3869ff06,7.0,待处理,场景代入 + 幽默反差,对比
这里我要强调一下，要是你开车上路，与人发生口角，可千万千万不要拿舒肤佳堵他排气筒啊，可千万千万别拿丝袜套起舒肤佳当流星锤啊。,banfo,正文段落,激昂,746f95e1662eabe14b8c063ee04c425f,8.0,待处理,一本正经的胡说八道 + 制造荒诞感,逻辑
舒肤佳可以万能，但这种用法，万万不能。,banfo,金句语录,中性,a9ebb56ff52c2990b49cc7e51ebcc593,6.0,待处理,转折 + 强调,逻辑
就让它陪着你，越用越少。像极了，我们的青春和岁月。,banfo,正文段落,消极,d15c92d53735751dc72424c0f3917037,8.0,待处理,类比 + 情感升华,煽情
有时候记忆都模糊了，身体都老旧了。但那个味道，永远忘不了。,banfo,金句语录,消极,35b054feaf367119ac226c6b543b4e9e,9.0,待处理,对比 + 情感共鸣,"共情,对比,煽情"
它的每一个成分都很6，以至于6出了层层递进的关系。,banfo,开头金句,激昂,217e91a3d3086b64378894d317ff844e,7.0,待处理,夸张比喻+网络用语,逻辑
玉米淀粉两块钱一公斤，成本直接来个大跳，消费者不知道，只觉得皮肤滑到嗷嗷叫。,banfo,正文段落,激昂,a62ad8cef0100638ff7f842406bd74a7,7.0,待处理,成本揭秘+反差效果,对比
你没想到吧，肥皂，也可以勾芡嗒。,banfo,正文段落,激昂,3a7b8492c59a5cf3854b5daa179a3b83,8.0,待处理,意外转折+生活化比喻,逻辑
淀粉加多了不起泡，于是又加了油酸，去完油后又留上一层油，给皮肤油脂层来一招浪子回头。以油，攻油。,banfo,正文段落,激昂,2d4cbc869ca5432a438418fd440070b7,8.0,待处理,问题解决+武侠比喻,逻辑
但巧的是，产生头屑的菌和各种真菌，也在它杀灭范围内。你拿它洗个头，如果不嫌毛躁，其实也能用。,banfo,正文段落,中性,adc3304b8ce15d90843193a154c23073,6.0,待处理,意外发现+冷知识,逻辑
它加的这个成分，是跟你玩儿视觉魔术呢。,banfo,正文段落,激昂,1dc699df097652b32387a9cd5b3c6dc7,7.0,待处理,揭秘套路,逻辑
你觉得衣服白了，实际上是用互补色原理影响了你眼睛，让你觉得白了。,banfo,正文段落,中性,44be81dd7b6adc34e345bdea2e4a11d5,7.0,待处理,认知偏差揭示,逻辑
