内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
拍立得相机，人间后悔药,banfo,开头金句,激昂,a5e6e5223dfcc460732602e95ada465c,9.0,待处理,比喻定义,逻辑
拍立得卖的就不是相机。而是【现在】，是【时光】。,banfo,金句语录,激昂,13097b9099af5937639f691b8efa2d41,9.0,待处理,本质洞察,逻辑
拍立得，拍，立得。得到今日今时的现在，我跟你，眼前人的现在，喜怒哀乐都没有藏起来的现在，于是所有我们现在的情绪都被留在了一张小小的相片里，落到了实处，彻底存在了你的人生里。,banfo,金句语录,积极,c4cf3158afcaff9265100ce41f5ed7b6,8.0,待处理,拆解定义 + 情感升华,煽情
你会修饰会滤镜会美颜会拖着，会上午发在群里下午就没有人点开，所有刹那间的情绪就彻底错过了，最后等你清理内存时，统统变成一堆冗余的数据，你早就忘掉了刹那间的情绪，最后它们统一消失在了虚拟世界里。,banfo,正文段落,消极,6e1491f6393f0345baf78e1148805056,8.0,待处理,对比批判,对比
几千万像素，又和现在有什么关系。过几天你都嫌这东西占你空间。,banfo,金句语录,消极,6bd670f39342406a8b6c5463a50e05fe,7.0,待处理,反问 + 现实解构,逻辑
我只道铁缘分一生铸定，又谁知聚离散顷刻分明。,banfo,金句语录,激昂,7ed4de62a3d54149321ef58675d37281,10.0,待处理,古风金句 + 情感转折,煽情
就是回头看时才发现，什么都来不及，没有下一次了。,banfo,金句语录,消极,4dd8d725fbd70a06538f0c3f97211167,8.0,待处理,顿悟式总结,逻辑
所有你现在觉得牢不可破，已经成为你生命一部分的东西，都会在某一个瞬间变成过去，但最后什么都来不及。,banfo,金句语录,消极,01949fb89f10d551ac832738f12b993e,8.0,待处理,普遍性洞察,逻辑
要是不因为眼角生纹，两颊有肉，拍了那张照片就好了；要是不因为霉头口角，一时羞恼，拍了那张照片就好了；要是再多拍，再多拍一张就好了。,banfo,正文段落,消极,5788b6193326d22b9214b2eb42ee5b24,7.0,待处理,排比 + 具体懊悔,逻辑
很多场景现在不拍，就再也没机会拍了；就像很多人现在不拥抱，就再也遇不到了。,banfo,金句语录,激昂,2f72d11c826a02ec2b5e527f169ecb3d,9.0,待处理,类比 + 紧迫感制造,逻辑
所以我悔啊，我恨啊，我更是怕啊。怕等几年几十年后再回头，连那时他长什么样都记不起。,banfo,正文段落,激昂,06d9bf27b48cac87bda4f81d59bb4807,8.0,待处理,情绪递进 + 恐惧制造,焦虑
见到我的那一瞬间，他抬头说想爸爸了。那时间我就想，要是有拍立得就好了。要是每个人都有拍立得就好了。,banfo,正文段落,消极,37a93b96b7e865c5dc59ec5cdfcf76d8,7.0,待处理,故事细节 + 情感共鸣,"共情,煽情"
所有的关系都会有起起伏伏涨涨落落悲欢离合，正如月亮总有亮亮堂堂朦朦胧胧阴晴圆缺。,banfo,金句语录,中性,6c02c232a8c3083203dcc47f8b7d1be6,7.0,待处理,类比 + 普遍性真理,逻辑
但在我午夜开冰箱时，我会记得照片上的你劝我，少喝凉的，少喝可乐。我低头工作时，会记得小时候你提醒我，头抬一点，才对眼睛好一点。在我跟你不相往来再不回头时，我会记得钱包里照片上的你与我眉开眼笑情愫暗锁。,banfo,正文段落,积极,1293e74d957f7c2a31bf7fabd5b98863,8.0,待处理,场景化排比 + 情感锚定,煽情
就相聚，就现在，就拍下这一刻，笑是真的，情愫都是真的，那我一辈子都记着。,banfo,金句语录,积极,660a43e30c1c7c7ae04e2b785ab22c58,8.0,待处理,行动号召 + 情感承诺,煽情
拍立得拍出来的一张纸短，但情太长了。,banfo,金句语录,积极,1525665993399c174aa7dd4a800e3d3f,9.0,待处理,对比金句,对比
每个人一生的结束，都是一本厚薄不一的相册。,banfo,金句语录,中性,fcab82b2f6f9246de5a65de7f66d0e2b,8.0,待处理,比喻 + 生命总结,逻辑
你分享给家人的纸质照片，再转送给其他亲戚时，许多老人见到的一面，或许有些时刻，就是人生最后一面了。,banfo,正文段落,激昂,63a0cade4ed19be7b43bb7baafe6bf84,8.0,待处理,细节洞察 + 情感冲击,煽情
多拍了一张，就多在心中留了一刻。这一刻的永恒，不要错过。怎能错过。,banfo,行动号召,激昂,65bb886a002ffaedd5e0131ac97764f9,8.0,待处理,价值量化 + 双重否定强调,逻辑
好家伙，比游戏刺激多了。,banfo,开头金句,激昂,1bd4665fbeb86b654d2dec5eef03ee9a,7.0,待处理,对比反差,对比
大家打成一团，觉得好的和觉得不好的都振振有词，互相指责对方是水军。,banfo,正文段落,激昂,7741a683e01602e395ef52b15e826e17,6.0,待处理,现象描述,逻辑
有人喷它很正常，没人喷才奇怪。,banfo,金句语录,中性,312089f587e41e3b6643eb876b9240c5,7.0,待处理,预期管理,逻辑
因为它的盘子铺得太大了，做的都是整个游戏行业过去从来没有人尝试过的事，他能一次让所有人满意才有鬼了。,banfo,正文段落,消极,8bed84794da3cba8d9efa997c8baa19e,8.0,待处理,解释原因,逻辑
要是他真能一次就完成这么大的工程，我只能怀疑他是不是ETO，悄悄得到了三体科技的支持。,banfo,金句语录,激昂,99f34f84d31f3705ee8da8aa4d7368e3,8.0,待处理,夸张比喻,逻辑
它好不好这个问题根本没有必要讨论。因为好坏的评价很主观，你只要换一下标准就能得出不同的好坏标准，甚至两个评分相同的玩家也会拿出完全不同的评价维度。,banfo,正文段落,中性,0f89f67778c048eb3b688f5076fa6509,7.0,待处理,观点阐述,逻辑
还有很多人觉得塞尔达无聊呢。,banfo,金句语录,中性,074c7bd536c3484aa2ae9441a32cf4aa,6.0,待处理,举例论证,逻辑
讲白了，从他开始走上多端互通这条路的时候，他就已经给自己挖下了一个大坑。,banfo,正文段落,消极,e36f8db395232c99cda7cac5941a2706,7.0,待处理,比喻论证,逻辑
他必须同时满足三端玩家的需求，而手机、主机、PC用户的体验、需求都完全不同。甚至他在考虑各种设备适配的同时还要考虑怎么加入氪金点，这属于不可能完成的任务。,banfo,正文段落,消极,61d91f6835894aed9fde9793be39facf,8.0,待处理,矛盾揭示,逻辑
总有一边被放弃，这就是多端必须付出的代价。,banfo,金句语录,中性,526e11bea2e3fed419310b65fb5d0f34,8.0,待处理,结论总结,逻辑
这不是技术问题，这是三套不同设备的逻辑问题。,banfo,金句语录,中性,036dbafc3f92c477a980671d88f76138,8.0,待处理,本质揭示,逻辑
它作为一个有动作野心的游戏，从一开始就把自己架到了一个很难下来的地方。下限要足够低，上限要足够高。,banfo,正文段落,消极,f959678c4511b174fb894fc51ffcce62,7.0,待处理,困境描述,逻辑
而这个足够低的下限足够成为很多老玩家的劝退点。,banfo,正文段落,消极,cd1380e4af88dffa3116cc5a35690c42,7.0,待处理,后果阐述,逻辑
一个单机大厂做这类游戏，是不需要考虑一个从来没有玩过游戏的人来玩这游戏怎么办的。他的目标用户就是那些玩了很多年游戏，手指放在键盘上会自动落在WASD上的用户。,banfo,正文段落,中性,35afb80ae2d8802291172bd8b42344d2,7.0,待处理,对比论证,对比
而他上了手机端，他必须考虑，一个这辈子从来没有玩过这种激烈战斗，对游戏的认知就是斗地主消消乐的人在这游戏里会怎么样。,banfo,正文段落,中性,ff7a2a503c0c51c50d447c0d4d48e60c,7.0,待处理,用户画像,逻辑
所以它开头三小时的战斗几乎没有难度，玩家乱点就能打过去。这对想“战斗 爽”的玩家来说肯定不好。但是对那些挥一刀就会惊讶的大呼小叫的玩家来说很友好。,banfo,正文段落,中性,bfec4f1bce314ca625fe75acf6e4d4a6,7.0,待处理,矛盾呈现,逻辑
为了照顾这些纯粹的新玩家，他牺牲了相当部分老玩家的体验，这些老玩家要等到第一章剧情都快过去才能找到战斗的乐趣。,banfo,正文段落,消极,b352b3dea3b8d5a2ba10fd927029fb53,7.0,待处理,得失分析,逻辑
而为了维持在线日活，他又沿用了原铁的养成系统，在这个风格强烈的动作游戏中引入了各种养成数值。这直接导致游戏30级后体验骤变，玩家不得不从之前好不容易找到的战斗乐趣中抽身，开始刷驱动盘。,banfo,正文段落,消极,8823cc01fc9dfe644f458284144a34be,8.0,待处理,矛盾叠加,逻辑
这种既要又要的操作一眼可见的又挖下了大坑：对一个操作好就可以全程无伤的游戏来说，后续角色练度不够大概率会在怪的面前刮痧到心态爆炸。,banfo,正文段落,消极,d15b1bca9f58be66ea77e238748f2d79,8.0,待处理,后果预测,逻辑
以前的游戏公司他们可以专注自己的平台，一切都按照自己锁定的目标来适配。硬件是确定的，用户是确定的，操作方法是确定的，营收模式也是确定的。,banfo,正文段落,中性,afb6b4ca9d5123c1999ab77839aac11c,7.0,待处理,今昔对比,对比
而现在他做的事，这种把三端强行拉到一个平台，让不同类型，不同习惯，不同爱好的玩家全都来玩一个游戏的操作，太难了。,banfo,正文段落,消极,3074d62fa02f4c6f5bc220608d19ba09,8.0,待处理,困境重申,逻辑
得亏这不是FPS，射击游戏都得直接把不同端玩家区分开，不然电脑玩家欺负其他玩家。,banfo,金句语录,中性,bf726a98d2bb67938b9a0b107e09ae87,6.0,待处理,举例反衬,逻辑
主机跟手机是有区别的，买断制跟内购制也是有区别的。当你同时面临这些东西的时候，操作肯定是变形的，你再有本事也没用。,banfo,金句语录,中性,6171e95ac59c9eca8d21455bcc95ca3a,8.0,待处理,本质揭示,逻辑
开放大世界被他们一路闯过来了，堪称游戏史上的奇迹，但这个奇迹想要在动作游戏上再次复制就有些难度过于离谱了。,banfo,正文段落,激昂,6e6afca1fa2d539b8902e809092ca0c4,8.0,待处理,对比衬托,对比
火车汽车摩托车自行车，都是车，但需求是完全不同的。,banfo,金句语录,中性,2a2d4edd577f9ef389080dc939eeb8af,9.0,待处理,类比论证,逻辑
这不是他的问题，这是，不同产品逻辑的冲突。,banfo,金句语录,中性,d5fb03a86f7e8c69744d293c6e89f93e,9.0,待处理,核心论点,逻辑
影界有句话，叫电影是妥协的艺术。其实游戏也一样，每一个游戏的生产过程都面临大量的妥协。,banfo,金句语录,中性,87ec00f7ccbf0ad47a1d2e939b677f9c,9.0,待处理,引用升华,逻辑
硬件性能、生产成本、目标用户、营收模式，全都在操纵着制作组的行动。,banfo,正文段落,中性,0facb2a1774f973e0b71636df3e3510e,7.0,待处理,因素列举,逻辑
他选择多端意味着野心，但也意味着他必须进行更多妥协，而妥协的结果就是无法做到极致。,banfo,正文段落,中性,787f3a3afb439c6d35a3aa59259384f5,8.0,待处理,辩证分析,逻辑
这是问题，但不是他的问题。,banfo,金句语录,中性,e92ebb3336800854b5e0b0a9b6e7fc00,9.0,待处理,结论点题,逻辑
打枪不止靠武力，更靠智力,banfo,金句语录,激昂,d07b73640308df5d18b53109af211710,8.0,待处理,二元对立 + 认知升级,逻辑
但不管你选择哪条路，总有一些沉默的少数愿意来玩，只要做到足够好玩，这些少数也会变成多数。,banfo,金句语录,积极,11668969c867cd2f5f51d5c095584305,8.0,待处理,先抑后扬 + 价值主张,逻辑
不管世界怎么变，唯有对好玩的追求不变。,banfo,金句语录,积极,6ee71d2ff942fb1cce488205d844d617,9.0,待处理,价值主张 + 情感共鸣,"共情,煽情"
这是一个神奇的人，你完全猜不出他会写出什么，他自己也不知道。,banfo,开头金句,激昂,51b7e999e0fabd8ae228b61d7c6c1141,7.0,待处理,制造悬念 + 建立人设,逻辑
点击关注下方账号，你将感受到一个朋克的灵魂，且每篇文章都有惊喜。,banfo,行动号召,激昂,206db080221d94b15660a5fc4741cead,6.0,待处理,价值承诺 + 情感吸引,煽情
感谢大家一直以来的阅读、在看和转发，由于平台变动，之后所有的抽奖都放置在后台，大家可在页面发送相关暗号关键词获取抽奖，每一篇文章会给到一个不同的暗号，对应的抽奖都是独立的，此篇暗号为【天降】，在后台回复【天降】，即可点击进去参与抽奖！抽奖内容、金额、个数等都无变化，在开奖前参与抽奖，操作均有效。,banfo,行动号召,中性,220f19fcd5844336fc6d24310342f1bb,3.0,待处理,解释说明 + 行动指令,逻辑
就像大家之前回复摸鱼一样。,banfo,正文段落,积极,dc0da9ae3848c4d1b41b6b05d1920e99,5.0,待处理,类比 + 降低行动门槛,逻辑
【我爱这个魔幻的世界】,banfo,金句语录,积极,41c658faded96101ac27cbcc6811aa73,7.0,待处理,情感共鸣 + 价值主张,"共情,煽情"
媒体们去听发布会，本以为只是常规新闻。结果在聊完另一款游戏后，屏幕上突然就出现了一个新游戏。媒体们十分震惊，纷纷询问：这个系列的第一作是谁？,banfo,开头金句,激昂,909386695a3a8e50b21fe8e70fe5c5b8,7.0,待处理,制造悬念 + 意外转折,逻辑
没想到在一个完全不搭界的场合，这个憋了五年的大招突然就被扔出来了。,banfo,正文段落,激昂,3d836b05b6d8070f0d6b5d2fbe48a9f4,7.0,待处理,制造惊喜,逻辑
大家还没缓过来，官方又丢了个炸弹，直接宣布游戏开始测试，并且是不删档测试。在游戏圈，这种不搞预约、抢名额，直接让玩家玩爽的痛快营销，很少见。,banfo,正文段落,激昂,647b2ed54e7bdfb4b7b2e6e6ffe1efa9,8.0,待处理,连续惊喜 + 对比反差,对比
横空出世，没有前期预热，直接开测，这一套操作非常自信。在这个游戏上线前喜欢疯狂砸钱爆吹的时代，它的操作显得如此清奇。,banfo,正文段落,积极,7f55b868025c6b524909c07dac1c7de4,8.0,待处理,对比反差 + 价值肯定,对比
如果你一直不点屏幕，教学角色不会傻等，会说一声“不着急”就低头玩手机。在游戏引导这方面，它做得非常用心，一看在制作阶段就有很大图谋。,banfo,正文段落,积极,6b92eaad899871e4eeada44ffaec7509,7.0,待处理,细节刻画 + 以小见大,逻辑
