内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
潘海利根香水，土骚的极致,banfo,开头金句,激昂,7a052653b692b7a44f89a0de4ee5eec9,8.0,待处理,矛盾修辞+价值断言,逻辑
它的成功，直接点破了香水赛道的核心关键点——辨识度。,banfo,正文段落,中性,9c52d52d7c8719c2d3390632ea23ced3,7.0,待处理,洞察提炼,逻辑
对于一般消费者而言，香水只有两个作用。一，送礼。二，自用。,banfo,正文段落,中性,266db515bacd7f881bf5dbbc4ae87347,6.0,待处理,二分法,逻辑
送礼的目的是获取对方好感。如何获取？让对方知道你花了“钱”和“心意”。重点是，让对方知道这东西不便宜！,banfo,正文段落,激昂,25ebe3a9a358229188aa0efee8ad5619,8.0,待处理,设问+强调,逻辑
它就是如此，直接把“钱”和“心意”两个维度拉满，确保了对方一定知道。,banfo,正文段落,积极,8941b94f805384114ce465ec7edcf17e,7.0,待处理,价值总结,逻辑
别人的产品都是玻璃瓶，而它是黄铜，还雕刻了各种动物脑袋，整得跟根雕盲盒一样。,banfo,正文段落,中性,24f9a66ec48b6ba2684d315562509a4d,7.0,待处理,对比+具象化比喻,对比
土骚到极致，仪式感拉满。所有要素都在怼着脸提醒对方，这东西不便宜。,banfo,正文段落,激昂,234b6d7c8828231ce7c897a52b10c801,8.0,待处理,矛盾修辞+夸张,逻辑
对方迷惑地上网一搜，所有的形容词都是“小众”，“高端”，“贵”。心意到位了。再一查价格，小两千。心意没到位，钱也到位了。,banfo,正文段落,激昂,ad836bb50197ca28a959e6c2514631be,8.0,待处理,场景推演+递进,逻辑
你花了钱，花了心思。她知道你花了钱，知道你花了心思。双赢。,banfo,正文段落,积极,aaaf2f603076e71690562910a5875412,7.0,待处理,对称结构+价值总结,逻辑
谁告诉你送礼一定要对方喜欢了？又是谁告诉你香水是用来闻的？礼物，用来表示重视。香水，用来送礼。,banfo,正文段落,激昂,c3c879be70fdbaef02f6ffdc7219989a,9.0,待处理,反问+重新定义,逻辑
你知道有多少人受尽了“惊喜”的折磨？你给我翻译翻译什么叫“惊喜”？要贵，要花心思，要对方喜欢，还TM要有惊喜。比不可能三角还多一角。我愿称之为送礼钝角。,banfo,正文段落,激昂,a97e7ab39fbcbf4cd6bd59ecd13a2334,9.0,待处理,设问+解构+新概念创造,逻辑
别闹了，送礼就是，送一个出其不意的骚。,banfo,正文段落,激昂,a2781b15d06adcf9b80b9bbe173ad8b6,9.0,待处理,断言+金句,逻辑
它在无法确保对方喜欢的条件下，提高了“经济”和“心意”两个属性。就算对方不喜欢，也否认不了你的付出。,banfo,正文段落,中性,246495953ecac9c98704091eb568375b,7.0,待处理,风险对冲+价值转移,逻辑
所以送洋酒首选轩尼诗，送白酒首选茅台，送科技产品首选苹果，送护肤品首选海蓝之谜。因为这些产品的价值，有共识。,banfo,正文段落,中性,a6e268b8daba71235877ec2a02d7efb9,7.0,待处理,举例论证+共识价值,逻辑
这就是为什么它这么火，不是因为多么对。而是不会错。,banfo,正文段落,激昂,a7ed6106630eb8fd17c5ecf5e9cc60c6,9.0,待处理,金句+价值反转,逻辑
但大多数人，对于“对自己好”这件事是没有概念的。,banfo,正文段落,中性,fce334e5bb3d77687a15352b0fac861c,6.0,待处理,洞察,逻辑
那怎样算对自己好？买大家认为好的东西，买有辨识度的东西。,banfo,正文段落,中性,3f2ccbcb80d8ad85faf47a31a76d7a04,7.0,待处理,设问+社会认同,逻辑
所以很多人有钱之后的第一辆车，就是保时捷；暴发户第一个手表，离不开劳力士。因为这是大家都“认”的东西，是“对自己好”的标志。,banfo,正文段落,中性,37e90d81d072e42315bb6fb21d694c47,7.0,待处理,举例论证+身份符号,逻辑
它就是刷完朋友圈后得出结论的“好”香水。因为这东西是公认的。,banfo,正文段落,中性,48a390fd3bf08cc43e6b41645ea569fb,7.0,待处理,场景化+社会认同,逻辑
那个兽首形状的香水瓶用起来仪式感拉满。哪怕只是放在床头柜、洗漱台上，都可以作为装饰。那些个花里胡哨的设计和名字，都是氛围感的一部分。,banfo,正文段落,积极,6e27e7e0ce9e7c3e67ed1f8ab7877b01,7.0,待处理,场景化+价值延伸,逻辑
在这种情况下，它又赢了。只有钱包，输了。,banfo,正文段落,激昂,13103eb4f5ff82ea8331d9a8dd61a745,8.0,待处理,对比+幽默收尾,对比
最近因为抽奖小程序的调整，我们的抽奖方式从之前的金额抽奖换成了比较通用的京东E卡，会安排寄送实体京东E卡。,banfo,正文段落,中性,3b7405cace9fb92d6d17a88452434849,4.0,待处理,解释说明,逻辑
大家可能都不知道新的领奖流程，不清楚的朋友可以往下看，具体的操作流程放在下面了，非常简单。,banfo,开头金句,中性,25d3229cd02aa621df55e9a4c39cf33c,3.0,待处理,制造悬念+降低预期,逻辑
从开奖到填写地址，一共给到大家5天时间。5天截止后，小程序会停止填写，并且把已有信息同步给我们，我们安排发货。,banfo,正文段落,中性,3a59430b13256bb80994513a2bb6e8ce,3.0,待处理,规则说明,逻辑
从开奖到最终收货大概需要8—12天不等，超过这个时间没有收到奖品的读者，可以后台留言“没有收到奖品”给我们，运营会跟进奖品问题。,banfo,正文段落,中性,e59a77cd62b657001f902d60ab174f6e,4.0,待处理,设定预期+提供解决方案,逻辑
当然，大家在参与过之后，也欢迎多多给文章本身三连啊~感谢支持。,banfo,行动号召,积极,0570929138797b21c0847659759aaa41,3.0,待处理,请求互动,逻辑
抽奖本身设置的是不允许分享，唯一的入口就是文章结尾的链接。这是只给我们读者的专属感谢，非读者跟我们无关。,banfo,正文段落,积极,a1f932333cd5394989105a9ade1d3014,6.0,待处理,制造稀缺性与专属感,逻辑
还没有关注另一个账号的朋友，也欢迎多多关注。,banfo,行动号召,积极,caa62af071081da32020af362a32403e,3.0,待处理,引流,逻辑
在后台点击最下方对话框回复特定关键词，即可获得所有进行中的抽奖链接，点开每条蓝链进入对应文章，滑到文章底部即可参与抽奖。,banfo,正文段落,中性,988e1dff7f541d067204e090d5e81c42,4.0,待处理,提供便捷方法,逻辑
很多朋友不知道自己中没中，以及中了以后具体怎么操作才能领奖。,banfo,开头金句,中性,73c117c5d4dad8afc3208fe923618749,4.0,待处理,共情痛点,共情
必须在开奖后的5天内填写好收货地址，超期小程序会关闭填写地址的通道，就等于放弃这次中奖机会了，后续将不安排发货。,banfo,正文段落,激昂,ac6fa0b4806490e40bab6eef0cbc1b5d,5.0,待处理,强调规则+制造紧迫感,逻辑
是不是非常简单清晰了？,banfo,正文段落,积极,2debd7717dcc488ee2a04e205a7de41e,3.0,待处理,互动确认,逻辑
这里再提醒一下中奖的朋友！！！！一定要在开奖后的5天内填写好收货地址，超时视为主动放弃！,banfo,正文段落,激昂,06e77a9dd7f4a96a155517cf6e7bfccb,5.0,待处理,强烈警告,逻辑
我从开始写公众号开始，就坚持给大家回馈，还是那个道理，没有大家我算个屁。所以我应该回报大家，有来有回才是真正的长期关系。,banfo,金句语录,积极,d7e54932e3ef9bd1bfeded8553abed49,8.0,待处理,情感共鸣+价值观输出,"共情,煽情"
感谢大家一直以来的支持，也期望多多关注另一个账号，多多阅读文章，一键三连。,banfo,行动号召,积极,a59ece1382477829521e2d4fc50603c2,4.0,待处理,感谢+呼吁行动,逻辑
超期没有填写地址的朋友，不在以上的名单中，后续也不再安排发货了。,banfo,正文段落,中性,fcf12d959ad5fedcad02cd0fe085d248,3.0,待处理,规则重申,逻辑
以后的每月月末我们都会在公众号的二条文章中进行公示，大家可以留意下微信的中奖提示，再次提醒中奖的朋友需要在开奖后的5天内填写好收货地址及信息，超期后小程序将关闭填写地址的通道，视为主动放弃此次中奖机会，后续就不安排发货了，所以大家在收到中奖提示后要及时填写地址。,banfo,正文段落,中性,a5119a7dcc7eba39f083a25cbae90f0d,4.0,待处理,建立长期机制+反复强调规则,逻辑
奖品我们会安排顺丰寄出，如需安排其他快递也可备注，中奖后的近期内请保持你填写的手机号通话畅通，避免奖品投递失败，再次感谢大家的支持。,banfo,正文段落,积极,d52733c0104b76147b92c5f4d76a3b84,4.0,待处理,提供选项+温馨提示,逻辑
手游充值648，已经是他们保守了,banfo,金句语录,激昂,927236d5da2f7308c8fd6325a332d0bd,8.0,待处理,现象陈述 + 认知颠覆,逻辑
请中奖的朋友在开奖后的5天内填写好收货地址及信息，填写地址截止后我们会尽快安排顺丰寄出，请保持通话畅通，感谢大家的支持。,banfo,正文段落,中性,d07a2a185818fc63810d63021a61984c,3.0,待处理,规则说明 + 服务承诺,逻辑
千万注意，要在开奖后5天内填写，过期作废（小程序开奖5天后会自动关闭地址输入口），也可以点击小程序看看自己过去的记录，及时填写。,banfo,行动号召,激昂,021714865dddc4cd2f4b74a259038ef2,4.0,待处理,制造紧迫感 + 提供便利,逻辑
节日不卷，随便写点。,banfo,开头金句,中性,f777baf733a65dee39e3e6f00a0802ee,3.0,待处理,降低预期 + 建立亲和,逻辑
我很生气，他们争论就争论，为什么不发图了。我进群是看图的，不是上网课的。马德浪费我的时间。,banfo,正文段落,激昂,26bf0f47347ec12ab74831dd5be20b6c,6.0,待处理,制造反差 + 情绪共鸣,"共情,对比"
想到反正时间都浪费了，不如写篇稿子利用一下。,banfo,开头金句,中性,ea5425064d9c44b5eae5c1f0ef9ba503,5.0,待处理,合理化动机 + 引出主题,逻辑
所以手游厂商规定一单648并不是在定高价。而是只能定这么高价。如果没有平台内购上限的限制，还可以定更高。,banfo,正文段落,激昂,fca1b5f59c804852d17f9fd191bf65f4,7.0,待处理,揭示真相 + 制造意外,逻辑
马德，都不知道是要谢谢还是嘲讽。,banfo,正文段落,激昂,64f0c5a6784305d2bcc8a70e94cb0f28,6.0,待处理,情绪宣泄 + 引发思考,逻辑
游戏定价不是一个良心问题，而是一个商业策略问题。核心是经典的：价格歧视。,banfo,正文段落,中性,0e8debed72673a4bbeb4912c05c56d8e,8.0,待处理,定义核心概念 + 破除道德预设,逻辑
最好就是有一种方式，能够用同样的东西把土豪的钱包和穷鬼的钱包一起榨干。有十万花十万，有十块花十块，一分别想带回家。,banfo,正文段落,激昂,f2c205759344b6b8b89b6413591e9990,9.0,待处理,生动比喻 + 揭示商业本质,逻辑
免费网游是一种完美的价格歧视产品，它可以让没钱的人来充当游戏体验，让有钱的人拼命掏钱。,banfo,正文段落,中性,70469e720ba1557a695da32a20481a29,8.0,待处理,精准概括 + 点明角色功能,逻辑
