内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
三只松鼠最大的问题，是没给门店装儿童摇摇车,banfo,开头金句,激昂,27699ffe0928a0867be3ae0d471cbae5,9.0,待处理,反常识洞察,逻辑
感谢你的阅读，下面是1个抽奖链接按钮，8月23日晚上19点开奖，一共是36张，单张价值50元的京东E卡。,banfo,行动号召,积极,e2c0f8104b316d1618ca71c8bcb09818,3.0,待处理,利益驱动,逻辑
家长逃不出儿童鞋品牌的拿捏,banfo,开头金句,激昂,3ca513216bd0704bb9d965aeddfe9599,8.0,待处理,制造悬念 + 断言,逻辑
过去我都是当笑话看的，但自打有了孩子之后，我突然认真看了。我发现这个牌子几乎每个点，都打在了宝妈们的需求上，非常精准可怕。,banfo,正文段落,激昂,9feeadac827ac0a4cc25e49d339a4a64,7.0,待处理,个人经历转折 + 揭示洞察,逻辑
童鞋行业和保健品、教培一样，属于用户和客户分离的行业。买单的人，不是用户。,banfo,正文段落,中性,a1ab64e08ac8bfe97468f658e5d70638,7.0,待处理,设问 + 类比揭示本质,逻辑
对宝妈来说，童鞋的需求很简单：材料安全、舒服、透气、防滑、走得稳，同时还要设计得好看，符合宝妈们的审美。,banfo,正文段落,中性,97c2aee8a9d9a908b6c67d957a7daadd,6.0,待处理,列举痛点 + 总结需求,逻辑
家长不需要童鞋很牛逼，这么牛逼干嘛呢？多危险啊。不摔倒，才是最重要的。一句话，儿童版足力健，就可以。,banfo,金句语录,激昂,569447002fb8c8c53e3a232861b28a03,8.0,待处理,反向论证 + 金句总结,逻辑
小孩子长得太快，刚买的鞋几个月就穿不了了。这就决定了家长的心态：买特别好的大牌子童鞋是一件非常鸡肋的事情。,banfo,正文段落,中性,bc57460d6a97f4e29cec85b67e45b16d,6.0,待处理,陈述事实 + 推导心态,数据流
第一次买炫耀一下，反反复复多买几次就知道心疼钱了。,banfo,金句语录,消极,f5fe71c690014c28fa058844def1687c,7.0,待处理,对比转折,对比
二手包包能升值，二手奢侈品童鞋只能送给朋友。没必要，没必要，没必要。,banfo,金句语录,消极,b2c3abeab4491468f92613badda61246,7.0,待处理,对比 + 重复强调,对比
所以童鞋不能太差，但也不能特别贵。,banfo,正文段落,中性,e86ddb9090146218e5cd8d34928d9bcb,5.0,待处理,总结矛盾点,逻辑
家长会觉得成人运动鞋做得好，但童鞋是专用产品，就会觉得专业的特种品牌更好。我说的不是事实，是家长下意识的心态。,banfo,正文段落,中性,88c8f78243ba23802cb553cb5712027e,7.0,待处理,区分事实与感知,数据流
宝妈们需要好的、贵的童鞋，但最好这个牌子是专门做童鞋的，有足够的专注力，而不是顺手做的副线。,banfo,正文段落,中性,404892b1dd0b2aed9141c3696baa2f63,6.0,待处理,提出理想解决方案,逻辑
一个全身心all in在儿童某一个品类的牌子，是看起来更值得信任的。,banfo,金句语录,积极,89c93cc63c7f69a51e5e4648686403c8,7.0,待处理,断言,逻辑
这个品牌是懂家长的焦虑的，它做了三件事。,banfo,正文段落,中性,f1b9560269f44431ecd097199ee7c9ac,5.0,待处理,承上启下 + 列举,逻辑
要拿到宝妈的信任，就要树立高端形象。要树立高端形象，就还得在高端商场里亮相。,banfo,正文段落,中性,ae433b123882b2aced854d677df3bcd3,6.0,待处理,递进逻辑,逻辑
既然家长们的需求是别滑倒、别摔跤、材质安全、舒服，那我就狂吹这个，主打这个。把心智打透。,banfo,正文段落,激昂,98366be042e11b2e46b905c4fab4194d,7.0,待处理,需求对应策略 + 形象化描述,逻辑
稳，才是最稳的策略。,banfo,金句语录,积极,3affa7f52cfdcc528ad2adc55fca6f2a,9.0,待处理,文字游戏 + 金句,逻辑
有娃了你就会知道，【确定性】这三个字有多么宝贵。,banfo,金句语录,激昂,ee300c57178b859279d2d6d26d123aa5,8.0,待处理,情感共鸣 + 强调,"共情,煽情"
小孩是很容易吃这套的，家长一看更是开心。你拿旧鞋换新鞋，品牌就以你的名义去捐鞋，钱也省了，还能低成本参加公益活动。最重要的是，家长还能发朋友圈。,banfo,正文段落,积极,fed3911781eafe85195d22c02c78913b,7.0,待处理,描绘用户心理与行为,逻辑
我是为了省钱吗？我是为了公益，我是为了爱心。而且我家小孩从小就在帮助别人。你看，品牌都帮你找好了借口。,banfo,金句语录,积极,906cedb5da2cc70f2648eddb426b35a8,8.0,待处理,自问自答 + 揭示心理动机,逻辑
人对损失的厌恶，要比得到的喜悦来得还要更强烈。,banfo,金句语录,中性,e623df9e9c3ba298a78b5f42a27bac75,8.0,待处理,心理学原理陈述,逻辑
拳拳到肉，从经济学，到生物学，到心理学，到物理学，再到玄学。全都把家长，拿捏了。,banfo,金句语录,激昂,7f0f7f81a4eeac54bf4938214cbd6b85,9.0,待处理,排比升华 + 呼应开头,逻辑
酒店价格涨疯了背后，是极端的理智算计,banfo,开头金句,激昂,80c997d15b8c32c2a4fcb9ca15cafd3d,8.0,待处理,制造悬念+观点前置,逻辑
"它们不涨价，可能活不下去。
别笑，看下去你就懂了。",banfo,开头金句,激昂,3a02ec54edc77d44f2eb5ddece6a76ee,7.0,待处理,先抑后扬+制造悬念,逻辑
"涨价，讲白了，就是供需关系的问题。
供小，需大。
敢挂到高价，就是因为仍然有人愿意订购，仍然有人买单而已。",banfo,正文段落,中性,b924474beb0e0f280b503fec05334a3a,6.0,待处理,本质揭示,逻辑
"商业中，如果别人说你是奸商的时候，最好你真是奸商。
不然你就完犊子了。",banfo,金句语录,激昂,329a5a66560d0a4b43694d83e00cae1d,9.0,待处理,反讽+生存法则,逻辑
"大酒店卖的是服务，小酒店卖的就是地利。
酒店的本质，就是二房东。
这个生意的核心完全取决于地段和淡旺季。",banfo,正文段落,中性,78de3bfb5be603b803fd50d540ce2b02,8.0,待处理,本质揭示+对比分析,"逻辑,对比"
"假如你有能力在核心景区开一个平价酒店，也大概率定价要比郊区的希尔顿卖得贵。
要是有能力在故宫里开一个平价酒店，都敢直接定2000一间。",banfo,正文段落,激昂,3d04ee6e53cb58290665ba3d07f5e73a,7.0,待处理,极端举例+强调核心,逻辑
"什么叫粉丝？
你比别人贵几百，我还是要选你，才叫粉丝。
如果是因为你比别人便宜才选你，那不叫粉丝，那叫价格敏感型客户。",banfo,正文段落,中性,d49a6ee054984069a28a38da403a4d76,8.0,待处理,定义区分+洞察,逻辑
"对价格敏感型客户，只要调整价格就可以了。
他们是没有忠诚度的。",banfo,正文段落,消极,3905d5c065dab7144ade2273ff0abcc6,6.0,待处理,直白陈述,逻辑
"所以，这些经济型酒店涨价，就是因为看透了这些，它们不怕。
因为会选他们的，不管是因为地理位置还是价格，他们都是最优解了。
但凡客户有的选，客户都去选更好一点的。",banfo,正文段落,中性,1472d67874a81cdd4c32322ae8d9f476,7.0,待处理,洞察+行为预判,逻辑
"所以从酒店的角度出发，既然都没有任何品牌忠诚度，那还要在乎个屁啊。
旺季就这么短，商家不涨才疯了。",banfo,正文段落,激昂,131aec111c8d824f9fe581f078d2c9a3,7.0,待处理,情绪宣泄+结论,逻辑
