内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
奥迪A3，专治职场霸凌,banfo,开头金句,激昂,6061239896e44bb32102dd316abd2317,8.0,待处理,制造冲突 + 提供解决方案,逻辑
从纯实用的角度来说，我一般都是建议买便宜的，毕竟刚开始开车难免会磕碰，一个人从新手到老司机肯定要折腾很多车。关键是你还年轻，也不需要撑门面。买便宜的，不会错。,banfo,正文段落,中性,4a0558b4dddc110ea09e7dc20cb713ae,6.0,待处理,先立普适规则 + 铺垫转折,逻辑
他希望买辆车，虽然预算不高，但期望职场的老板和同事不要霸凌自己。说白了就是，让他们看到这辆车，就知道自己不好惹。,banfo,正文段落,消极,84dad9e21c08c7f6de9631aada16427f,7.0,待处理,揭示深层需求 + 制造焦虑,焦虑
如果是要这种面子+威慑果实，那性价比最高的车只有一辆，奥迪A3。,banfo,正文段落,激昂,1b6ef9d46fc93bf575000de2dc11aab4,7.0,待处理,断言式结论 + 制造稀缺感,逻辑
这辆车的特点很明显，要内饰有奥迪四个圈，要外观有奥迪四个圈，要科技有奥迪四个圈，要动力有奥迪四个圈，要感受有奥迪四个圈，你要啥，他都只有奥迪四个圈。,banfo,正文段落,激昂,e1d9802abc58d833c13a70e405880e46,8.0,待处理,排比式自嘲 + 强化核心卖点,逻辑
横向比较相同价格下它空间最小，动力一样的它价格最贵。可以说除了是奥迪，其他任何一个点拎出来，都不算优点。,banfo,正文段落,中性,cc38269c140c2e24585ddaa03fc3f0ff,7.0,待处理,先抑后扬 + 制造反差,对比
是啊，因为你的预算不高，且目的是威慑同事啊。在这个限定条件下，这个车性价比就是嗷嗷高。,banfo,正文段落,激昂,2baa053a6be7c69ad6ae0ab7b78598fb,7.0,待处理,重新定义性价比 + 场景化论证,逻辑
在评价性价比之前，首先要看目的。,banfo,正文段落,中性,5c8b9ad850495d646d812c784194b499,7.0,待处理,提出核心方法论,逻辑
你是个刚毕业大学生，家境尚可，远走他乡，去了一二线城市打拼。或者是初进一个大公司，本身气场不够强，从小到大一直是老实孩子，谁见了都夸你一句这孩子看着就踏实。那你可就要注意了。,banfo,正文段落,消极,54e24b5106afa588de65294b31455183,7.0,待处理,精准用户画像 + 制造身份焦虑,焦虑
普通车的只能解决通勤问题。而奥迪A3能解决的，是你看不到的各种麻烦。,banfo,正文段落,激昂,586018f75bdcbe0673f219f9412d37df,8.0,待处理,对比升级 + 提供情绪价值,对比
你买了别的车，你需要为车说话。你买了奥迪，奥迪会为你说话。,banfo,金句语录,激昂,610f9ef8025f240ce2eec3c97bba5d23,9.0,待处理,对仗金句 + 品牌赋能,逻辑
你生活中本来有很多不愉悦，会遇到很多烂人，经历很多烂事，就像网文一样，谁过来可能都会训你两句。但只要换了奥迪A3，就能过滤掉这些烦恼。,banfo,正文段落,消极,a0a209b6a92794b91227b701b15c65f6,7.0,待处理,描绘痛苦场景 + 提供神奇解决方案,逻辑
出门在外，身份都是自己给的。,banfo,金句语录,积极,f88b287021521099482951efc159cb92,9.0,待处理,洞察金句,逻辑
这么年轻就开了奥迪，起码职场暴力要绕着你走。不是说暴力怕你了。而是暴力觉得你不好拿捏。他不怕你这量小奥迪，但怕你家里有其他奥迪。,banfo,正文段落,激昂,937c157f8ebb70064d766dc4417d48ef,8.0,待处理,心理威慑分析 + 脑补效应,逻辑
人为了最低成本的减少麻烦，就是要通过一些标签，对外传达自己不好惹的信息，就是捞女钓凯子也知道要名牌打扮自己抬价。,banfo,正文段落,中性,f5725c1c1d323605896d6d46a5770429,8.0,待处理,社会行为学洞察 + 类比论证,逻辑
而奥迪A3，就是年轻人的第一个保安。在职场霸凌面前保平安。,banfo,正文段落,激昂,3bc8d3efbadb1a805732706b88ad4927,8.0,待处理,比喻 + 功能定位,逻辑
当围观同事说出你开个奥迪A3不懂车，没钱还爱装的时候，他们其实也拿不准你到底是不是真没钱。如果你说一句自己的确不懂，家里买啥就开啥。他们是真的能明白，闲着没事儿不能惹你。,banfo,正文段落,激昂,ce6ecc8ac70035339e2eb318566b338c,7.0,待处理,场景模拟 + 话术教学,逻辑
这就是奥迪带来的品牌价值。如果奔驰代表了豪华的乐趣，宝马代表了驾驶的乐趣，那奥迪代表的一定是，低调的乐趣。说自己不懂，也是一种装。,banfo,正文段落,积极,8b2b07ba39e06370b3794d1438ffc3a4,8.0,待处理,品牌定位对比 + 重新定义“装”,对比
我们总说买车要么是为了面子，要么是为了里子，很多人把这句话理解成要么就是炫耀，要么就是实用，这其实是不对的。因为生活中还有第三种状态，就是低调。,banfo,正文段落,中性,a0fb118792b36d0f5eb030a666367ada,8.0,待处理,打破二元对立 + 提出新维度,逻辑
