内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
我是胖东来我也不玩了,banfo,开头金句,激昂,53b1c1275d2d031eff4dea986f7389f2,8.0,待处理,身份代入 + 悬念制造,逻辑
他表示方法都告诉大家了，再派团队入驻调改企业的事情暂时就不做了。以后再说吧。,banfo,正文段落,中性,6f56cea62469e44741b7a12282d6baeb,6.0,待处理,转折声明,逻辑
很正常，他们不做是很正常的，能帮扶这么久，已经很牛很牛很牛很牛了。,banfo,正文段落,积极,b70ebb768e8959c9c77a063c0549a800,7.0,待处理,先抑后扬 + 情感强化,煽情
他还是有情怀有理想的，换我这种事情是我一开始就不会干。,banfo,正文段落,积极,924ff99ba9b4b2b29140d59c700fe6ae,7.0,待处理,对比衬托,对比
毕竟企业不是自己的，自己也不是股东，又不拿钱，还是自己掏钱给员工帮助同行，讲讲课就算了，真的派团队入驻去帮人本来就是出力又未必讨好的事情。,banfo,正文段落,消极,5d1f3a85b07f93a7e851b99508350c5b,7.0,待处理,成本收益分析,逻辑
大家从根本上就不是一路人，想法都不可能一样。,banfo,正文段落,消极,afa6e847acef5d98117c07ac2ae3ab04,8.0,待处理,根本矛盾揭示,逻辑
他一人说了算，只要他想少赚点，谁都没话说。而其他大超市都是有大量不同股东的，很多时候老板想干点啥也得看股东脸色。,banfo,正文段落,中性,33eb42e2fb68a0fb44d5b0db53a1e9fe,7.0,待处理,对比分析（决策机制）,"逻辑,对比"
你想让企业长期经营，人家只看短期利润。你想让老板多给员工分利润，人家只看短期利润。你想让企业做个共赢，人家只看短期利润。,banfo,正文段落,激昂,6119cb5e97dfc049cb7cc8405ee7f024,9.0,待处理,排比 + 核心冲突,逻辑
大家要真是一路的，别人也不至于现在需要他来帮扶，他那套东西其实不复杂，关键还是看老板乐意不乐意分钱。,banfo,正文段落,中性,896ba26ec44adaf7b5131e9ee2d5bd96,8.0,待处理,归因分析,逻辑
他没来的时候，人家超市内部就天天折腾这个利益了，好不容易折腾了好久分配好了。现在好了，他作为外人来弄了，对方执行层一定会有【都是同行，你在教我做事？还是说你来拿我受益了？】的磕磕绊绊。,banfo,正文段落,消极,e269beffdb55041172fa0d7f8d4a2eeb,8.0,待处理,场景还原 + 心理活动模拟,逻辑
说白了，你触动了既有利益嘛，每一家超市背后都是一个复杂的利益生态，改变是有代价的。,banfo,正文段落,中性,bac178e7b87c8b26e447b3bfb56bb916,8.0,待处理,本质总结,逻辑
最终效果好吧，虽然夸你几句，但实惠是落到人家口袋里。要是效果不好，那这个天大的锅就是到你头上了。如果最终企业还是不行了，那弄不好反咬你一口是被你害死的。这属于没法解释的。,banfo,正文段落,消极,a15f8c1b46078c0cc015fb9e9c21c58f,8.0,待处理,风险收益不对称分析,逻辑
你还在这吭哧吭哧教人怎么做零售，怎么给员工分配利益，怎么做市场竞争，怎么搞选品策略呢，人家股东早就累了，看透了，不想干了，都在谈买家了。,banfo,正文段落,激昂,24021d3939f2105ef0df65a306508f7d,9.0,待处理,讽刺对比（努力 vs 放弃）,"毒舌,对比"
你以为你在在帮助别人成为更好的自己，结果人家直接拿你抬轿子，感谢你帮他们有了亮点可以卖出去。,banfo,正文段落,消极,b7708c313fa5e5383a22398919b53ffe,9.0,待处理,期望 vs 现实的反差,对比
你以为你在上课？人家早就给你上称了。你以为你在授之以渔，人家把你当好用的工具。,banfo,正文段落,激昂,9a4a14b573d5a2d0de1ccf9a356456f9,10.0,待处理,排比反问 + 尖锐讽刺,毒舌
股东们松了一口气，还得是他轿子抬得好，不然出售没那么顺利。,banfo,正文段落,消极,2adca5d47f7b015c324368d04929249b,8.0,待处理,反讽,逻辑
这时候你是他，你想想这个事情儿，你费了那么大的劲儿，你睡得着么。,banfo,正文段落,激昂,073f7dc52ab98acfaf30a65046aeb7f2,8.0,待处理,身份代入 + 情感共鸣,"共情,煽情"
越努力，越成了别人的工具。,banfo,金句语录,消极,85035b13977939c88fed606700e08f45,9.0,待处理,金句总结,逻辑
最后活自己派人干了，钱自己贴了，锅自己背了，爽了别人，坑了自己，更不能成为别人的工具，还自带干粮，累坏了自己的员工，这干嘛呢。,banfo,正文段落,激昂,aaade0327020600eb403ed7b75ddd16b,8.0,待处理,排比列举 + 反问收尾,逻辑
所以他想明白了，还是得放下助人情节，尊重他人命运。,banfo,金句语录,中性,dde3f3630bebb5b9e28805637da42d2b,10.0,待处理,金句总结 + 观点升华,逻辑
爱谁谁好了。,banfo,正文段落,激昂,7d3c526f0e9e90f775fe62186e5e6871,7.0,待处理,情绪化收尾,逻辑
毕竟他那套原理也不复杂，就像他自己说的。方法都告诉你们了，你们自己去学。所有的技术你们想学都可以告诉你们，但是不要让我再去你们的企业了。,banfo,正文段落,中性,baaa524f0bc349e1a6399c5eea425fc7,7.0,待处理,重申立场 + 划清界限,逻辑
他暴打自由行,banfo,开头金句,激昂,ec723f6fa23ee4ad46f16eaf01503953,7.0,待处理,冲突对比,对比
当然，不是说，30或者40、50、60岁再看到就晚了。只是这种陪伴，越早越好。,banfo,正文段落,中性,a6c7d1f1ffbecda0e3cace1ad062a66e,6.0,待处理,先抑后扬 + 制造紧迫感,逻辑
在你人生低谷的时候，他能陪伴你走出困境。,banfo,正文段落,积极,74b4014c49938eefbfa89f6aa160c543,7.0,待处理,情感共鸣 + 提供解决方案,"共情,煽情"
因为你看过，来过，真实的活着。感受过大自然带来的震撼。又亲眼目睹了渺小人类创造的一个又一个奇迹。那个时候的你，就充满了力量。,banfo,正文段落,激昂,fb8d75d705f80b122463315c8b43f7a1,8.0,待处理,场景描绘 + 情感升华,煽情
过去的人，只能把梦想贴在车窗上，此生必驾就跟追尾必嫁一样，都是糊弄别人的。,banfo,正文段落,消极,ed6e8673949c51fc5b863143e80cbd23,9.0,待处理,对比反差 + 幽默解构,对比
