内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
月子中心真的是个倒霉生意,banfo,开头金句,激昂,e6c6f6e3788dc3dd7da7ebe35556aa67,8.0,待处理,颠覆认知 + 制造悬念,逻辑
按理说，生意这么好，客单价这么贵，应该很赚钱吧。不好意思，连亏三年。,banfo,正文段落,激昂,6f5d62e219f53a2958d407d4e77b90db,7.0,待处理,先扬后抑 + 制造反差,对比
这个行业，只有外表光鲜。实则泥潭。,banfo,金句语录,消极,31ea1b2f4514dcaf2bb16676da5f5d16,8.0,待处理,比喻 + 总结,逻辑
消费行业想要做下去，想要做得不累，就需要能做到两点。一个是复购。老客认你，持续买你。另一个是转介绍。老客认你，推荐别人买你。,banfo,正文段落,中性,cac334ecbf6c53382721e4501a0f953e,6.0,待处理,逻辑拆解 + 普适规律,逻辑
但对于月子中心来说，这两个都没有。复购？开玩笑，生孩子又不是吃饭，是一件很容易的事情么，一个人再怎么复购一辈子能来几次？,banfo,正文段落,激昂,fd62f4f6ca8c21aa986a8d66bf7414d8,7.0,待处理,对比 + 反问,对比
自打生了孩子之后，后台总有人问我选的那个月子中心，推荐一下。别闹了，我打死也不会推荐的。,banfo,正文段落,激昂,e75a151813484e6bb8d693e39553b6bc,7.0,待处理,个人经历 + 情感共鸣,"共情,煽情"
因为这不是饭店，这是，月子中心。首先客单价贵，一次十几万。只要在这个过程中有一点点不爽，他都觉得我是个傻X，这个人怎么会推荐这么烂的地方，他是不是赚提成了？,banfo,正文段落,激昂,70cd25337867f8c018a9253b0e30b2ca,8.0,待处理,对比 + 心理分析,"逻辑,对比"
其次是，月子中心事关孕妇婴儿，万一月子中心有任何疏忽有任何意外，我都成他们一家子的仇人了。小孩的命，老婆的命，这是整个家庭最重要的东西。然后我就这么轻飘飘地给他背书了？,banfo,正文段落,激昂,75bfc81f9585a3c6b7bb7541761ec773,9.0,待处理,风险放大 + 情感共鸣,"共情,煽情"
越贵的月子中心，转介绍的比例越低。因为人会意识到安利推荐都是个大坑，是一个风险巨大的事情，是拿自己的信誉给人背书生命。有病么。,banfo,金句语录,激昂,52ed5763f93b57749bb7dbdd48cb6135,9.0,待处理,洞察 + 结论,逻辑
你就跟往山顶上推石头的西西弗斯一样，客人都是需要不断打广告获得的。别的行业躺着就行了，月子中心得持续卷。这生意还不烂啊？,banfo,正文段落,激昂,5a9fbf7ef461e1ba42675ba68aaea26c,8.0,待处理,比喻 + 对比 + 反问,对比
