内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
社畜多背TUMI，只为少背锅,banfo,开头金句,激昂,81d2dfb5a2a3d081d125c35fcec23538,9.0,待处理,谐音双关 + 制造共鸣,共情
这个包，我背了很多年，质量一如既往的好，根本没有换包的动机。,banfo,正文段落,积极,86ecd4e5cbcb7b209d032b5050607c6d,6.0,待处理,产品力证明,逻辑
照理来说，能用十年的耐用品，哪怕是死忠粉，复购频次也不高。,banfo,正文段落,中性,133488f5a1313c7827504ee1c1aecfd2,7.0,待处理,逻辑推理 + 制造悬念,逻辑
背着TUMI，你会感觉自己特别像只蜗牛，天天在负重前行。,banfo,正文段落,消极,20fc27db295b0341c4039855668f7959,8.0,待处理,比喻 + 情感共鸣,"共情,煽情"
那时候TUMI+新秀丽+tommy hilfiger的polo，几乎就是版本答案。,banfo,正文段落,中性,f9b4e32e93cc1aa5912cca2d9ebb3d78,7.0,待处理,时代符号 + 身份标签,逻辑
它的故事就是我他喵很耐操。,banfo,金句语录,激昂,ff645aa309da5c4198034fd5b62b0423,8.0,待处理,拟人化 + 直白叙事,逻辑
你拿TUMI装，只能说装了个寂寞。,banfo,金句语录,激昂,8dd8e642cc36c5985d0be138293dc3f0,8.0,待处理,网络用语 + 价值解构,逻辑
图个低调，图个闷声，图一个心安。,banfo,正文段落,中性,3a990f058f76fcbc7c521019cbff408f,8.0,待处理,排比 + 核心洞察,逻辑
TUMI给人的标签就是【工作】【敬业】【出差】【职场】。,banfo,正文段落,中性,33e6fd13d6e092236d5272940d2c4f16,7.0,待处理,标签化定义,逻辑
老板带着一堆人出差，别人要么几百的威戈，要么几千的TUMI，都是主打一个低调商务务实作风，这个时候你背着一个lululemon的双肩包，骚气是骚气了，个性也确实足了。可老板就对你留心了。,banfo,正文段落,消极,498e5026bbcdcd55df4d344c43a4224f,8.0,待处理,场景对比 + 制造焦虑,"焦虑,对比"
你肯定觉得是老板不对，你没有问题。对，你没有问题，但你不是老板。,banfo,金句语录,激昂,cc722fc433fce5e7c824512991d78726,9.0,待处理,先肯定后转折 + 现实讽刺,毒舌
TUMI就是中年社畜的图腾，它足够耐操，像极了每一个能够在职场里混久的中年社畜。,banfo,正文段落,消极,6225e563e3faad6bd5ed453ede4baefd,9.0,待处理,比喻 + 情感升华,煽情
TUMI工整，不起眼，也缺乏个性，同样像极了每一个在职场里混久的中年社畜。,banfo,正文段落,消极,9e2283bef6bc634c93c66082e58f4ae3,8.0,待处理,类比 + 群体画像,逻辑
如果你背其他自重轻的包，领导会怀疑，你这个人老了，三十五了，体力不行了，连TUMI都背不动了，是该优化了，该给N+1了。,banfo,正文段落,激昂,193ec8011f0da10258edfc5ec94e7bc9,8.0,待处理,极端假设 + 制造年龄焦虑,焦虑
难以负重，就难堪大任啊！连TUMI都背不动，怎么去背我甩过来的锅呢？,banfo,金句语录,激昂,7caa56a7e3900e4296a175ab11eb0443,9.0,待处理,谐音双关 + 职场讽刺,毒舌
所以，你看，买TUMI，简直就是社畜的不二之选。至于这是不是荒诞，那就是另一个故事了。,banfo,正文段落,中性,2e59325c0bf194d5a400eda3cd4c43c9,7.0,待处理,总结 + 留白,逻辑
理想L6，狠起来自己都揍,banfo,开头金句,激昂,b8da6edc68499976195024a2ae9d41af,8.0,待处理,冲突制造 + 悬念,逻辑
今年的SUV大战还没开始，真正的战争开始是理想L6的发布，这才是混动SUV的萨拉热窝。,banfo,金句语录,激昂,4960006e7fcd088f966bfc99976caf88,9.0,待处理,历史类比 + 宏大叙事,逻辑
L6这个车，扑面而来的是一股子狠劲儿，有一股子理想不仅自己不太想赚钱，还想把L789的毛利都要砸进去的感觉。,banfo,正文段落,激昂,c72935f8b18cd60b071d5627aba133c8,7.0,待处理,夸张描述 + 情绪渲染,逻辑
这是四驱增程SUV，24.98W，注意啊，是【四驱】，不是【后驱】，是【四驱】。,banfo,正文段落,激昂,a8e68d190479ab17551baafccee8c51f,6.0,待处理,强调重复 + 价值凸显,逻辑
真正狠的是，L6这个车的性价比，连自家的L7也一起打。,banfo,正文段落,激昂,8be25e2802415ce465c30d9bc0426333,7.0,待处理,转折递进 + 内部竞争,逻辑
我只能说除非你更喜欢7这个数字，不然找不到不买L6的理由。,banfo,金句语录,积极,5c440eb772129ee530245a922e74c1ea,8.0,待处理,极端对比 + 幽默归因,对比
真的，这个车的性价比好像是和7这个数字都有仇了。和对手的7有仇，和自家的7也有仇。,banfo,金句语录,激昂,89560fc895602d543020bfddcd54e62e,8.0,待处理,拟人化 + 重复强调,逻辑
只能说，理想经历过MEGA风波之后，算是被社会毒打给打清醒了，狠劲算是彻底激发出来了,banfo,正文段落,积极,4149073295ee47b28ba29679230a360e,7.0,待处理,挫折成长叙事,逻辑
也彻底意识到自己最核心的竞争力就是增程加内部豪装外加比对标豪车至少便宜一半,banfo,正文段落,中性,cd3a188861a995f3a87f1fc2edad3b1e,7.0,待处理,价值提炼 + 对比公式,对比
MEGA的问题也根本不是造型，而是价格。如果MEGA真的像他们说的对标埃尔法，那按照过去的成功经验，这个车的价格应该是45W而不是55W。,banfo,正文段落,中性,d5a01486c0caa67fafb7a079289bfaa7,7.0,待处理,归因反转 + 假设推演,逻辑
现在，理想找回了自己的节奏，打法，以及最重要的狠劲儿。狠到毛利不要了，狠到连自家的L7都要一起揍。,banfo,正文段落,激昂,3816b57a270d3520a40073febd7e3012,7.0,待处理,总结升华 + 呼应开头,逻辑
理想够狠够疯，但不傻。,banfo,金句语录,积极,8ec2b09b6313ce746b3b67f198a1dd31,8.0,待处理,转折肯定,逻辑
因为汽车是工业品，因为汽车是制造业，因为L6789这四款车尽管价格不同，但造型你用高情商的说法是家族化设计，低情商的说法就是套娃，这就导致很多零件是可以共用的。,banfo,正文段落,中性,81c559f380b82035bac13fc5b530c23e,7.0,待处理,本质分析 + 幽默比喻,逻辑
所以对理想这个企业来说，L6这个车，只要走量走起来，就是胜利。再说一遍，L6本身可能不赚钱，甚至可能赔钱，但不重要，只要走量走起来，就是胜利。,banfo,正文段落,激昂,21c6fa6b360ee9c28b36b1adcc343e3c,7.0,待处理,重复强调 + 战略优先,逻辑
你可以理解为，L6疯狂走量，降低零部件成本，同时因为大量零部件通用，导致L789的生产成本下降，利润变相提高。,banfo,正文段落,中性,eb70d1afaa28f82343e0a3bdc6e444b2,6.0,待处理,逻辑推演 + 协同效应,逻辑
