内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
天地壹号，中年人最后的体面,banfo,开头金句,激昂,f143d756d5ea0d411a25942b140b7d12,9.0,待处理,定位反差 + 情感共鸣,"共情,对比,煽情"
这是我们广东人自己的鲁花5S压榨一级花生油。,banfo,金句语录,激昂,c383535a2e065797e26d4d41029cf8bf,8.0,待处理,类比拔高,逻辑
我腿一抖，差点给他磕一个，这礼也太重了。,banfo,正文段落,激昂,3205ea480f4f84441058b53d684b73a6,7.0,待处理,夸张反应 + 幽默,逻辑
他们的区别，类似于刘谦和于谦的区别。一个魔术，一个魔幻。,banfo,金句语录,激昂,6b28f96658f7da4a25c70043672b5396,8.0,待处理,谐音梗 + 对比反差,对比
可乐看着它冲自己来的，没想到他一个转身往酒那去了，它可太baby啦。,banfo,金句语录,激昂,8dada0b66d5853426a09189eca93f719,8.0,待处理,拟人化 + 赛道切换,逻辑
这好比说好要打拳击，它戴上拳套没有选择泰森，也没有选择泰罗，最后选择了泰迪。,banfo,金句语录,激昂,1e48fb8450eb1519ddd87e564fb4197c,8.0,待处理,类比降维打击 + 幽默,逻辑
本以为是酒，没想到是醋，什么饮料界的小吕布。,banfo,金句语录,激昂,1df2a68cc3a993b043b0d66e236fa9bd,8.0,待处理,预期违背 + 历史人物梗,逻辑
你说这是不是把酒骗上了炕，还把人家鞋给穿走了。,banfo,金句语录,激昂,180784d8eb29095a8acad3e7a17db4ec,8.0,待处理,俗语挪用 + 形象比喻,逻辑
你这是醋吗？你这是广东人独有的酸香科技。,banfo,金句语录,激昂,23c92781495682b4ba09fa013445292e,8.0,待处理,反问 + 地域文化标签,逻辑
广东人追求实用主义，以至于每个广东人都会在属于他这个年纪里最恰当的功能性饮品：凉茶、靓汤、东鹏特饮和天地壹号苹果醋，这四款产品要么去火要么提神，在广东人的四个垂直细分领域，完成了商业闭环。,banfo,正文段落,中性,928fc97a9f17536704476afa556c79ca,7.0,待处理,人群洞察 + 生命周期产品矩阵,逻辑
迎面走来的可以是一个广东人，也可以是一辆四个圈的奥迪。,banfo,金句语录,激昂,1d7076bfece0b8f5e298ff1e562baf88,8.0,待处理,类比 + 品牌符号化,逻辑
