内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
蒲地蓝才是成年人的后路,banfo,开头金句,激昂,f500efd154d0f43d8dcbf5fde16cf161,9.0,待处理,概念嫁接 + 情感共鸣,"共情,煽情"
感谢大家一直以来的阅读、在看和转发。之后所有的抽奖都放置在后台，大家可在公众号页面发送相关暗号关键词获取抽奖，每一篇文章会给到一个不同的暗号，对应的抽奖都是独立的。,banfo,行动号召,中性,652f6c71e6c85ebbc6c7e0fa347a26b4,3.0,待处理,解释原因 + 行动指南,逻辑
酱香科技还是太简单了，现在都是三体科技,banfo,开头金句,激昂,47640335fd7fbb9101af5cdcbfff4b7c,8.0,待处理,概念颠覆 + 制造反差,对比
人生总有一些事，会让你看完有一种怀疑世界的感觉。,banfo,开头金句,激昂,66a57bc87410b86699bb72392223586a,7.0,待处理,情感共鸣 + 悬念引入,"共情,煽情"
当我看到某品牌跟三体联名推出的三体酒时，我已经不认识这个世界了。,banfo,正文段落,激昂,310b5198ec0d36b2074652993bea3a64,7.0,待处理,夸张叙事 + 制造荒诞感,逻辑
因为我都没喝，我看着这个新闻我就醉了。,banfo,正文段落,激昂,1808bcc406820d2afbed031270ca5c29,7.0,待处理,夸张叙事 + 情感共鸣,"共情,煽情"
以后白酒的巅峰不是酱香科技了。是，三体科技。,banfo,金句语录,激昂,6130545f99445823c708d541d385cbc7,8.0,待处理,概念颠覆 + 断言式结论,逻辑
给时光以生命，给岁月以酒精。,banfo,金句语录,积极,4c19023aaddb5aae520e437d5e98070e,9.0,待处理,化用名言 + 情感升华,煽情
三体酒，越喝越有。,banfo,金句语录,积极,56591921d5d7144acc98eb0385065929,7.0,待处理,重复强调 + 制造记忆点,逻辑
大多数人只想赚年轻人的钱，赚富老头的钱，了不起赚猫猫狗狗的钱。但真正的增量市场在哪里？在天上，在外星。,banfo,正文段落,激昂,3f00b52df772d79415804f9b4812ef1d,8.0,待处理,先抑后扬 + 制造认知颠覆,逻辑
白酒征服三体，让宇宙没有难做的生意。,banfo,金句语录,激昂,50976cb9fb56cff60b9a7d8b90ae6e06,8.0,待处理,宏大叙事 + 化用商业口号,逻辑
这个项目，你初看会觉得很荒谬，细想一点都不正常。但再复盘一下，又会觉得很合理。,banfo,正文段落,激昂,c8f834f5aecaaf8721f8e846759b4d17,7.0,待处理,先抑后扬 + 制造认知反转,逻辑
所有的升级型消费，都需要用户认知。,banfo,正文段落,中性,29da3e9296945b70097d9769890789ce,6.0,待处理,洞察提炼 + 断言式结论,逻辑
