内容,博主,片段类型,情绪,内容指纹,质量评分,状态,逻辑公式,风格标签
成年人的爱情，只筛选不改变。,banfo,金句语录,中性,296ca282397ecab60b9e98ee8a7e77cb,9.0,待处理,观点提炼,逻辑
现在你挑战我这些爱好，这是在把我规训成别人。那你直接去找那个别人好不好。放过我，也放过你自己。,banfo,金句语录,激昂,598edf7772bf44d8a31ecef3e8d41d77,8.0,待处理,情感共鸣 + 直接反驳,"共情,煽情"
任何事情都有它的代价。如果我真的为你改变了，你也为我改变了。然后呢？我们的生活就一定会好起来吗？未必。,banfo,正文段落,中性,9df7583b23947065dbd79be26be11970,7.0,待处理,假设推演 + 结果质疑,逻辑
我现在为你改变了，过了几年我后悔了怎么办？我发现我还是不快乐。反之，如果你几年后后悔了怎么办呢？你也发现自己不是真正的快乐。,banfo,正文段落,消极,543a8f11478cefd8257a329103706c71,7.0,待处理,双向推演 + 制造焦虑,焦虑
我们互相都浪费了几年的时间。而且我们互相都会开始怨恨对方，觉得自己为对方做了改变，对方得补偿自己。明明是亲密的人，怎么眼瞅着成了仇人？,banfo,正文段落,消极,384138b372d9bcde7f6d5ac3e5f7329d,8.0,待处理,后果描绘 + 情感转折,煽情
所以不要改变自己，也不要试图改变对方。能兼容的就在一起，兼容不了就抓紧匹配下一局。谁都没错，就此别过就好。,banfo,正文段落,中性,a8e742e1dd6721c1dd069015b3159fb5,8.0,待处理,核心论点 + 行动指南,逻辑
很多人就没想明白一件事，分手真的不是什么大不了的事情。你在结婚之前，都不要老想着什么对感情负责、对对方负责，宁死都不肯分。,banfo,正文段落,激昂,a739e401e82064202725edeca49c349b,8.0,待处理,破除迷思 + 观点颠覆,逻辑
对方需要你负责吗？对方离开你就找不到更好的了吗？就活不下去了吗？你谁啊你，你是银行卡余额吗？人人都离不开你。,banfo,金句语录,激昂,98760e5cb5947ec50cf0c7d38563ecca,9.0,待处理,连续反问 + 辛辣讽刺,毒舌
别总拿童话故事王子公主克服万难在一起举例子，你看到的结局那都是只到了婚礼，没有到婚后生活呢。真按照现实拍出来，那就地狱笑话了。,banfo,金句语录,消极,70a70d2fc77f7f45f1bacd329f99c7d1,9.0,待处理,解构童话 + 现实对比,对比
昏庸的国王和恶毒的王后年轻的时候也是金童玉女来着。,banfo,金句语录,消极,8862c3b7a05262114a297eea7bd0e87e,9.0,待处理,时间对比 + 意象颠覆,对比
聊不聊得来，喜不喜欢，爱不爱，合不合适，在不在一起，住不住一块，能不能过下去，这是七件事。真正把七件事情合一的完美真爱是很稀少的，你努力也没用，这东西需要命好。,banfo,金句语录,中性,12176d450d5f5b5af7f48b2ff2984ab5,9.0,待处理,要素拆解 + 宿命论,逻辑
这不是小题大做，而是对感情真正地认真负责。,banfo,正文段落,积极,7870c32f2d308f38afc9a31997860cd9,7.0,待处理,重新定义,逻辑
为什么很多中年人到了中年一定要离婚，什么都不要了，背着骂名，背着所有人的看不起，就要离婚。因为活明白了，终于，活明白了。,banfo,正文段落,激昂,b0db10c79f352503f758feccb0e68db1,8.0,待处理,现象描述 + 原因揭示,逻辑
因为他突然经过了这十几年，他回首一看，对方从来不是同路人。要么我为了他，要么他为了我，我们中总有一个人走上了自己根本不期待不想要的路。,banfo,正文段落,消极,30c572f21be888df684a183abbaba051,8.0,待处理,时间沉淀 + 路径反思,逻辑
骗老哥可以，但你别自己骗自己。,banfo,金句语录,激昂,aab8df9322351fb16f2630fd70015582,8.0,待处理,网络梗 + 直击要害,逻辑
除了家暴，黄赌毒，嫖娼，背叛这样的原则性问题，感情里其他的东西都不存在严格意义上的谁对谁错，而是适合不适合。,banfo,正文段落,中性,66b3d54f84af5b1f59ba1bed660a8e09,8.0,待处理,划定边界 + 核心标准,逻辑
你只需要找一个和你互相尊重的人就好了啊。,banfo,正文段落,积极,74bcab751a67033db653efccbc7cb605,7.0,待处理,简化目标,逻辑
但一个真正尊重你的人，不会逼你改变这种差异，更不会逼你去迎合他，同时也拒绝你改变他。,banfo,正文段落,积极,5b69e4cce0d67ce4a20389cad74fb359,8.0,待处理,双向界定,逻辑
很多人感情走到终结的原因，不是互相之间不够亲密，而是过于亲密，以至于没有一个边界。,banfo,正文段落,激昂,8e2c53857f2ec233eee33b2f98594186,9.0,待处理,观点颠覆 + 归因反转,逻辑
一旦一个人开始逼另一个人从个人习惯以及爱好上改变，就已经，突破了极限。,banfo,正文段落,消极,1b0e6d06b58bf390872b33b5ce787ff1,7.0,待处理,行为定性,逻辑
婚恋是世界上少有的能够由自己选择的人际关系，父母、同学、室友、同事都不是你能选的，但和谁谈恋爱，和谁结婚，你可以选。,banfo,正文段落,积极,ee78c76e87e127e961dacd571bef9818,8.0,待处理,对比强调 + 凸显自主权,对比
让你改变习惯和爱好，三观不同，不必强融。让你改恶习但你改不了，也赶紧分，别耽误人家。你发现对方有恶习，你改不了对方，也抓紧分，别在不合适的人身上浪费时间。,banfo,正文段落,中性,502f4ed2d1a81bf71ba4c21e630b55fd,7.0,待处理,分类指导 + 行动建议,逻辑
成年人只筛选，不改变。,banfo,金句语录,激昂,3750f87d755c83617bd65b80eddd6b8f,10.0,待处理,金句总结,逻辑
我分析过恋爱问题，大部分冲突都是双方爱好或生活习惯的冲突，总想改变对方，怎么办？,banfo,正文段落,中性,807745bcf4dea8937383561d707cf14e,6.0,待处理,问题定义+制造共鸣,共情
什么叫自己别骗自己？就是你喜欢什么就是喜欢什么，不要咬着牙说不喜欢。骗哥们儿可以，你别自己骗自己。,banfo,金句语录,激昂,7a438cb01042bc1e8a88f01e025ae414,8.0,待处理,重复强调+通俗比喻,逻辑
你要把自己最深沉的欲望挖出来，然后面对它，确认这就是自己的欲望。,banfo,金句语录,中性,658cb4c14f45f448c12eb51f6f08ab19,7.0,待处理,自我认知,逻辑
问自己：你愿意为对方改变习惯吗？改变后痛苦吗？能一辈子改变吗？如果可以，就变；如果不可以，就分手。问题解决。,banfo,正文段落,激昂,981b78fd1a68e5feed3c06a66c52fa65,7.0,待处理,二元选择+极端简化,逻辑
是太多人在把简单的问题复杂化。抓住核心后，绝大多数问题都很简单，把问题复杂化的都是要卖你课的。,banfo,金句语录,激昂,b4b4aa61997da5473d353c5198095bd8,8.0,待处理,揭露本质+制造对立,逻辑
我最大的感悟就是，不要试图改变一个成年人的想法和生活习惯，成年人没法改变，强行磨合只会互相折磨。,banfo,金句语录,激昂,3fc3007c9f81b532cbfe81bd9cfd79a1,9.0,待处理,重复强调+核心观点,逻辑
倒不如给双方自由，大家只需要去筛选自己更匹配的人就可以了。,banfo,正文段落,积极,43c18fbe050fafc49f074a48c6805720,7.0,待处理,提出解决方案,逻辑
这里不是说谁对谁错，谁都没错，而是在一起就错了。不兼容的硬件非要插在一起，会烧坏的。,banfo,金句语录,消极,ed1c3999e120d04d22e8df8c8624e338,8.0,待处理,去道德化+技术比喻,逻辑
我恋爱谈得很多，如今结婚多年，有孩子，人到中年，愈发认可这套看似简单的逻辑。,banfo,正文段落,中性,f09c2fc2100fe1863b1597f7196c3b15,6.0,待处理,建立权威（经验背书）,逻辑
成年人是不会改变的。不要怪对方不懂你，你们生活环境等都不一样，不懂你才正常。,banfo,金句语录,中性,66760de84715dbb2ded3220a6b627547,7.0,待处理,重复核心+降低预期,逻辑
所有生活都是合理的，没必要互相理解。,banfo,金句语录,中性,b8777bc15b9d8587f1a0718637a03815,9.0,待处理,引用金句,逻辑
社会荒谬在于压抑个人喜好，把婚姻感情视为必须维护的大事，而娱乐爱好就该为对方舍弃。这是后天规训，能骗嘴，骗不了心。,banfo,正文段落,消极,782a42fb4a9532b93817b0ca9b269d6a,8.0,待处理,批判社会规训,逻辑
你必须遵从你自己的本心，生活才能快乐。,banfo,金句语录,积极,59ca4067413e04604f90fd843b961c70,7.0,待处理,核心主张,逻辑
回头看人生，你会发现绝对不会背叛你的，只可能是你的爱好、习惯，以及那些从小陪你长大、带给你快乐的东西。,banfo,金句语录,积极,b29f411ab584f60635cbe70f3106d741,8.0,待处理,情感共鸣+对比（人与物）,"共情,对比,煽情"
当你想清楚并把底线清晰坚硬地展现给对方后，你的感情反而会更顺利。,banfo,正文段落,积极,5e7f80059c5598dd4d0c6cbe89ec2cd8,7.0,待处理,反直觉结论,逻辑
